Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12118.000,0.513,0.431,0.483,0.509,0.534,0.553,0.565,0.595,4.088,1.951
5,11747.800,0.518,0.428,0.479,0.507,0.531,0.550,0.563,0.598,34.621,1.929
10,11910.000,0.522,0.434,0.489,0.518,0.541,0.561,0.573,0.605,24.687,1.914
15,12068.400,0.514,0.438,0.481,0.507,0.533,0.554,0.569,0.602,6.472,1.945
20,12172.200,0.509,0.429,0.480,0.500,0.528,0.549,0.562,0.594,6.312,1.963
25,12227.000,0.511,0.431,0.479,0.504,0.530,0.550,0.564,0.595,6.316,1.958
30,12145.400,0.516,0.433,0.483,0.511,0.536,0.556,0.569,0.602,6.412,1.938
35,12162.000,0.510,0.431,0.478,0.500,0.528,0.551,0.567,0.603,6.789,1.961
40,12237.600,0.512,0.428,0.479,0.504,0.531,0.550,0.562,0.594,6.376,1.955
45,12105.000,0.515,0.419,0.481,0.510,0.535,0.554,0.567,0.602,6.671,1.943
50,11989.600,0.516,0.420,0.472,0.501,0.533,0.567,0.630,0.751,6.535,1.940
55,12135.800,0.512,0.412,0.476,0.503,0.530,0.551,0.568,0.745,6.414,1.951
60,12138.600,0.513,0.422,0.483,0.501,0.533,0.556,0.569,0.601,6.148,1.949
65,10330.600,0.549,0.424,0.485,0.507,0.537,0.560,0.575,0.615,238.506,1.823
70,11026.400,0.532,0.432,0.490,0.518,0.543,0.564,0.579,0.619,42.857,1.879
75,11954.600,0.518,0.424,0.485,0.511,0.539,0.558,0.571,0.606,6.611,1.929
80,12152.200,0.516,0.431,0.482,0.509,0.536,0.559,0.574,0.609,6.540,1.938
85,12264.000,0.509,0.428,0.477,0.502,0.527,0.548,0.566,0.607,6.482,1.964
90,12237.200,0.509,0.424,0.479,0.504,0.529,0.547,0.559,0.588,6.198,1.963
95,11880.200,0.518,0.410,0.483,0.514,0.536,0.561,0.581,0.637,6.561,1.929
100,12054.000,0.517,0.411,0.479,0.507,0.534,0.560,0.588,0.734,6.390,1.932
105,11954.800,0.520,0.413,0.478,0.505,0.535,0.565,0.609,0.777,6.246,1.923
110,11793.200,0.526,0.411,0.470,0.500,0.534,0.603,0.757,0.837,6.133,1.900
115,12055.600,0.515,0.409,0.466,0.491,0.522,0.562,0.753,0.840,6.608,1.941
120,12217.800,0.507,0.422,0.476,0.501,0.526,0.548,0.563,0.596,5.913,1.971
125,11487.800,0.528,0.427,0.481,0.509,0.533,0.555,0.571,0.612,37.745,1.893
130,11548.000,0.523,0.426,0.480,0.507,0.532,0.556,0.573,0.609,44.951,1.912
135,12144.000,0.515,0.427,0.481,0.511,0.533,0.553,0.570,0.607,6.434,1.943
140,12308.200,0.510,0.430,0.478,0.505,0.530,0.550,0.563,0.594,6.345,1.961
