Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,942.400,1.668,1.179,1.492,1.628,1.804,1.978,2.086,2.431,5.104,0.599
5,900.600,1.846,1.190,1.460,1.580,1.753,1.937,2.067,7.265,49.365,0.542
10,917.000,1.730,1.189,1.507,1.653,1.824,1.977,2.092,2.557,28.925,0.578
15,954.200,1.673,1.215,1.473,1.602,1.813,2.016,2.137,2.452,8.188,0.598
20,956.800,1.668,1.175,1.473,1.610,1.788,1.996,2.172,2.447,7.873,0.600
25,945.600,1.643,1.186,1.459,1.590,1.773,1.937,2.033,2.331,7.512,0.609
30,916.600,1.680,1.205,1.493,1.621,1.797,1.977,2.089,2.442,7.816,0.595
35,962.200,1.673,1.186,1.462,1.602,1.795,2.039,2.173,2.451,8.591,0.598
40,941.800,1.637,1.195,1.466,1.592,1.755,1.918,2.036,2.352,7.419,0.611
45,942.400,1.669,1.200,1.493,1.624,1.772,1.935,2.061,2.417,7.802,0.599
50,940.200,1.736,1.172,1.504,1.648,1.838,2.103,2.448,2.936,8.469,0.576
55,955.000,1.671,1.163,1.471,1.603,1.784,1.986,2.159,2.783,7.451,0.599
60,912.200,1.731,1.201,1.563,1.703,1.853,1.993,2.106,2.461,7.480,0.578
65,801.800,2.511,1.201,1.525,1.696,1.902,2.113,2.326,21.471,241.030,0.398
70,846.000,2.192,1.213,1.549,1.681,1.892,2.138,2.375,17.477,51.227,0.456
75,946.600,1.706,1.200,1.524,1.657,1.832,2.006,2.122,2.402,7.983,0.586
80,904.600,1.696,1.183,1.471,1.618,1.867,2.080,2.192,2.564,7.963,0.589
85,941.600,1.649,1.210,1.452,1.574,1.761,2.022,2.191,2.450,7.451,0.606
90,968.800,1.626,1.173,1.461,1.582,1.746,1.920,2.038,2.364,7.182,0.615
95,959.000,1.717,1.189,1.491,1.618,1.826,2.139,2.344,2.685,8.274,0.583
100,906.200,1.721,1.155,1.509,1.657,1.835,2.047,2.327,2.749,7.716,0.581
105,913.400,1.752,1.165,1.517,1.672,1.863,2.090,2.508,3.018,7.857,0.571
110,890.600,1.802,1.157,1.493,1.660,1.917,2.330,2.924,3.356,8.064,0.555
115,934.600,1.705,1.162,1.432,1.570,1.791,2.105,2.815,3.235,8.774,0.587
120,981.000,1.640,1.180,1.445,1.575,1.746,1.981,2.143,2.399,7.288,0.610
125,902.200,1.902,1.186,1.468,1.594,1.788,2.049,2.262,11.975,40.277,0.526
130,901.400,1.933,1.174,1.463,1.600,1.819,2.077,2.236,10.584,51.008,0.517
135,940.200,1.654,1.200,1.463,1.582,1.761,2.000,2.156,2.435,8.234,0.605
140,941.000,1.625,1.180,1.445,1.565,1.745,1.940,2.059,2.335,7.334,0.615
145,942.000,1.650,1.177,1.474,1.595,1.755,1.954,2.086,2.342,7.251,0.606
150,941.800,1.738,1.188,1.496,1.647,1.820,2.005,2.183,2.910,21.956,0.575
155,935.400,1.702,1.190,1.480,1.649,1.834,2.033,2.179,2.641,7.448,0.588
160,955.400,1.650,1.180,1.477,1.597,1.762,1.933,2.054,2.385,7.554,0.606
165,964.600,1.625,1.162,1.449,1.581,1.748,1.921,2.029,2.358,6.991,0.615
170,932.600,1.684,1.186,1.502,1.642,1.812,1.971,2.107,2.466,7.821,0.594
175,917.400,1.703,1.174,1.495,1.655,1.851,2.027,2.153,2.526,7.835,0.587
180,933.200,1.689,1.177,1.481,1.640,1.837,2.019,2.129,2.538,7.905,0.592
185,965.800,1.660,1.188,1.472,1.603,1.773,1.963,2.083,2.485,7.668,0.602
190,962.000,1.625,1.163,1.437,1.563,1.739,1.919,2.038,2.739,7.285,0.616
195,943.600,1.722,1.136,1.444,1.580,1.826,2.292,2.720,3.132,8.471,0.581
