Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,2397.600,2.999,1.260,2.077,2.718,3.551,4.475,5.198,6.983,45.060,0.333
5,1403.200,7.920,1.234,2.161,2.767,3.563,4.566,5.415,25.906,735.471,0.126
10,2066.400,3.126,1.293,1.835,2.420,3.194,4.225,5.111,7.757,360.932,0.320
15,2336.400,3.096,1.246,2.202,2.839,3.654,4.629,5.465,7.766,17.049,0.323
20,2292.400,3.184,1.236,2.256,2.918,3.748,4.852,5.672,7.822,16.241,0.314
25,2234.600,3.266,1.280,2.349,3.039,3.824,4.855,5.671,7.884,16.459,0.306
30,1938.000,5.116,1.251,1.983,2.681,3.531,4.595,5.490,9.021,628.174,0.195
35,1304.000,9.490,1.314,2.122,2.788,3.833,5.538,7.659,275.051,756.350,0.105
40,2119.000,3.527,1.336,2.350,3.134,4.189,5.672,6.799,9.462,22.560,0.283
45,1997.000,3.649,1.302,2.698,3.335,4.214,5.417,6.373,8.980,18.946,0.274
50,2001.800,3.492,1.294,2.739,3.296,3.999,4.882,5.676,7.398,13.672,0.286
55,1966.400,3.739,1.286,2.620,3.214,3.974,4.955,5.785,8.431,119.616,0.267
60,995.200,12.109,1.268,2.459,3.057,3.898,5.234,7.734,486.138,642.483,0.083
65,2364.200,3.070,1.254,2.117,2.799,3.657,4.738,5.612,7.483,17.670,0.326
70,2056.000,3.526,1.275,2.687,3.270,4.058,5.044,5.818,8.189,25.614,0.284
75,2223.000,3.173,1.254,2.349,2.963,3.725,4.640,5.356,7.288,15.307,0.315
80,2203.600,3.243,1.273,2.422,3.031,3.801,4.735,5.510,7.276,18.627,0.308
85,2107.000,3.398,1.305,2.533,3.131,3.942,5.000,5.954,8.117,17.147,0.294
90,1681.200,5.649,1.313,2.590,3.293,4.327,5.915,7.560,103.676,130.718,0.177
95,1134.400,11.606,1.246,2.069,2.687,3.753,5.395,7.554,614.585,949.551,0.086
100,2619.400,2.773,1.266,1.894,2.461,3.281,4.274,5.105,7.076,19.028,0.361
105,2459.400,2.958,1.237,2.047,2.692,3.521,4.506,5.293,7.171,20.523,0.338
110,2459.000,3.154,1.262,2.013,2.663,3.516,4.642,5.480,7.576,123.936,0.317
115,1825.800,6.528,1.279,1.956,2.602,3.417,4.474,5.396,10.965,830.518,0.153
120,1747.400,5.709,1.248,1.942,2.559,3.383,4.466,5.472,10.464,653.127,0.175
125,2574.800,2.838,1.264,1.913,2.543,3.357,4.367,5.192,7.395,20.813,0.352
130,2491.000,2.890,1.242,1.928,2.597,3.441,4.504,5.339,7.499,20.033,0.346
135,2373.200,3.068,1.255,2.114,2.803,3.630,4.648,5.515,7.842,18.681,0.326
140,1709.000,6.239,1.273,2.358,3.041,3.939,5.066,6.115,10.057,637.812,0.160
145,1439.200,8.753,1.245,2.055,2.670,3.535,4.737,5.877,403.034,504.899,0.114
150,2593.000,2.913,1.264,1.876,2.455,3.408,4.647,5.723,8.632,38.184,0.343
155,2701.800,2.719,1.261,1.811,2.267,3.208,4.382,5.268,7.582,21.292,0.368
160,2594.800,2.809,1.265,1.879,2.448,3.302,4.451,5.317,7.798,32.668,0.356
165,1114.000,11.489,1.245,2.075,2.695,3.506,4.674,5.799,358.693,855.091,0.087
170,2360.400,3.481,1.275,1.857,2.437,3.263,4.380,5.374,9.233,482.633,0.287
175,2398.200,3.012,1.242,2.093,2.752,3.566,4.626,5.419,7.275,24.272,0.332
180,2567.200,2.812,1.221,1.894,2.554,3.353,4.348,5.123,6.950,14.938,0.356
185,2596.400,2.928,1.243,1.802,2.411,3.308,4.482,5.476,8.394,68.388,0.342
190,1148.200,12.210,1.245,2.154,2.822,3.743,5.323,7.386,564.402,587.306,0.082
195,2321.800,3.660,1.253,1.914,2.522,3.405,4.612,5.744,17.008,282.997,0.273
200,2810.600,2.619,1.236,1.793,2.262,3.071,4.076,4.879,6.936,17.265,0.382
205,2656.200,2.754,1.231,1.843,2.438,3.272,4.242,5.129,7.248,19.222,0.363
210,2002.400,4.201,1.263,2.535,3.199,4.183,5.828,8.238,26.479,146.642,0.238
215,1702.400,5.535,1.561,2.769,3.384,4.358,6.711,14.117,48.937,270.074,0.181
220,1002.800,12.206,1.357,2.669,3.167,3.946,5.232,7.175,554.808,663.573,0.082
225,2433.400,2.985,1.262,1.991,2.661,3.510,4.676,5.555,8.062,21.526,0.335
230,2538.800,2.929,1.250,2.016,2.631,3.496,4.517,5.341,7.498,18.334,0.341
235,2679.400,2.816,1.225,1.901,2.452,3.323,4.440,5.327,7.550,18.108,0.355
