Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,350.000,0.604,0.324,0.413,0.481,0.641,0.802,0.926,1.582,42.066,1.656
5,201.000,3.321,0.330,0.419,0.493,0.637,0.820,0.951,4.174,697.208,0.301
10,301.600,0.509,0.296,0.394,0.441,0.551,0.744,0.882,1.422,2.353,1.965
15,334.000,0.580,0.326,0.423,0.506,0.667,0.839,0.979,1.565,4.019,1.725
20,327.000,0.591,0.323,0.431,0.523,0.685,0.837,0.980,1.521,4.481,1.693
25,314.400,0.586,0.310,0.433,0.523,0.678,0.842,0.965,1.419,3.519,1.707
30,283.600,1.388,0.329,0.412,0.470,0.614,0.804,0.938,1.822,623.786,0.720
35,187.800,3.708,0.338,0.416,0.466,0.575,0.773,0.904,1.797,751.292,0.270
40,318.200,0.591,0.329,0.432,0.510,0.674,0.872,1.009,1.459,4.126,1.693
45,278.800,0.632,0.314,0.462,0.568,0.729,0.899,1.032,1.632,3.700,1.582
50,282.000,0.622,0.326,0.469,0.577,0.723,0.887,0.998,1.329,2.324,1.608
55,280.600,0.712,0.328,0.459,0.563,0.721,0.866,1.015,1.766,59.242,1.404
60,142.200,4.903,0.340,0.440,0.537,0.700,0.888,1.036,22.201,633.768,0.204
65,346.800,0.554,0.318,0.416,0.480,0.624,0.802,0.925,1.387,3.794,1.806
70,291.400,0.631,0.343,0.465,0.576,0.715,0.894,1.066,1.468,4.148,1.584
75,311.000,0.589,0.338,0.440,0.531,0.662,0.829,0.959,1.423,4.985,1.698
80,305.000,0.599,0.327,0.444,0.548,0.688,0.843,0.954,1.527,4.116,1.670
85,309.600,0.623,0.329,0.452,0.560,0.705,0.880,1.017,1.846,4.027,1.604
90,243.400,1.547,0.347,0.463,0.580,0.750,0.948,1.116,47.376,118.626,0.647
95,159.600,5.223,0.316,0.414,0.465,0.574,0.785,0.967,21.020,941.881,0.191
100,392.000,0.527,0.307,0.404,0.456,0.579,0.745,0.862,1.474,3.767,1.897
105,352.600,0.544,0.323,0.409,0.468,0.609,0.788,0.913,1.509,4.017,1.837
110,329.000,0.690,0.319,0.412,0.466,0.605,0.773,0.923,1.554,117.393,1.449
115,259.600,3.472,0.327,0.405,0.464,0.589,0.764,0.883,3.872,821.727,0.288
120,242.000,2.524,0.317,0.408,0.463,0.582,0.771,0.884,1.601,647.983,0.396
125,381.000,0.528,0.324,0.401,0.460,0.585,0.761,0.870,1.352,4.469,1.894
130,371.400,0.529,0.323,0.405,0.462,0.587,0.760,0.870,1.280,4.680,1.891
135,352.400,0.554,0.334,0.412,0.478,0.628,0.793,0.918,1.578,3.656,1.805
140,229.800,1.091,0.321,0.431,0.510,0.664,0.835,0.967,1.545,584.969,0.916
145,205.200,3.960,0.322,0.417,0.480,0.622,0.805,1.014,2.538,497.435,0.253
150,376.400,0.523,0.326,0.404,0.448,0.553,0.738,0.883,1.417,4.500,1.912
155,393.600,0.503,0.314,0.400,0.447,0.527,0.709,0.816,1.226,3.381,1.990
160,366.000,0.529,0.319,0.406,0.451,0.574,0.750,0.900,1.392,3.824,1.892
165,155.600,8.597,0.316,0.417,0.493,0.642,0.835,1.029,335.459,845.066,0.116
170,330.200,0.800,0.321,0.403,0.451,0.548,0.736,0.854,1.245,474.393,1.250
175,335.800,0.557,0.306,0.413,0.481,0.636,0.805,0.921,1.452,4.313,1.795
180,359.400,0.545,0.324,0.405,0.463,0.610,0.774,0.906,1.559,4.783,1.835
185,369.600,0.651,0.313,0.404,0.451,0.568,0.756,0.883,1.508,65.024,1.537
