Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,34580.400,0.922,0.302,0.555,0.721,0.966,1.341,2.253,4.123,45.060,1.085
5,19827.200,1.841,0.310,0.574,0.767,0.990,1.364,2.391,4.383,735.471,0.543
10,30008.200,0.913,0.296,0.528,0.608,0.872,1.245,1.962,3.928,360.932,1.096
15,33039.800,0.967,0.309,0.581,0.785,1.013,1.384,2.418,4.315,17.049,1.034
20,32683.600,0.977,0.312,0.585,0.793,1.020,1.391,2.459,4.451,16.241,1.023
25,31938.600,1.000,0.309,0.603,0.817,1.037,1.399,2.561,4.524,16.459,1.000
30,28182.000,1.170,0.309,0.546,0.687,0.951,1.326,2.154,4.281,628.174,0.855
35,18626.400,1.663,0.315,0.564,0.713,0.968,1.435,2.360,5.116,756.350,0.601
40,30018.000,1.065,0.305,0.607,0.847,1.127,1.618,2.620,5.105,22.560,0.939
45,28233.200,1.132,0.313,0.733,0.917,1.162,1.601,2.908,4.988,18.946,0.883
50,29159.200,1.096,0.312,0.743,0.906,1.118,1.463,2.862,4.558,13.672,0.912
55,28266.400,1.131,0.318,0.714,0.886,1.105,1.476,2.803,4.626,119.616,0.884
60,14122.200,2.265,0.314,0.657,0.832,1.062,1.474,2.754,5.188,642.483,0.442
65,33922.800,0.942,0.309,0.559,0.745,0.992,1.394,2.328,4.355,17.670,1.062
70,28959.600,1.104,0.314,0.745,0.903,1.113,1.478,2.854,4.675,25.614,0.906
75,31690.000,1.008,0.317,0.656,0.835,1.047,1.401,2.536,4.348,15.307,0.992
80,31332.800,1.020,0.316,0.654,0.842,1.053,1.415,2.609,4.429,18.627,0.980
85,30338.600,1.053,0.308,0.689,0.865,1.081,1.441,2.704,4.618,17.147,0.949
90,24380.400,1.311,0.316,0.698,0.893,1.151,1.607,2.802,5.364,130.718,0.763
95,16124.800,1.983,0.316,0.557,0.705,0.972,1.457,2.332,5.027,949.551,0.504
100,37430.200,0.854,0.307,0.533,0.623,0.896,1.285,2.052,3.994,19.028,1.171
105,35387.000,0.903,0.310,0.550,0.687,0.949,1.334,2.236,4.198,20.523,1.108
110,34727.200,0.920,0.316,0.548,0.665,0.938,1.361,2.218,4.286,123.936,1.087
115,25931.000,1.353,0.305,0.544,0.673,0.925,1.303,2.152,4.219,830.518,0.739
120,24629.000,1.171,0.299,0.539,0.656,0.918,1.312,2.145,4.221,653.127,0.854
125,36723.400,0.870,0.312,0.536,0.642,0.916,1.303,2.095,4.096,20.813,1.149
130,36329.400,0.879,0.308,0.539,0.663,0.927,1.302,2.074,4.169,20.033,1.137
135,34151.000,0.936,0.310,0.557,0.745,0.981,1.348,2.321,4.311,18.681,1.069
140,24421.000,1.357,0.309,0.607,0.812,1.038,1.416,2.567,4.660,637.812,0.737
145,20639.200,1.492,0.312,0.552,0.690,0.941,1.343,2.249,4.406,504.899,0.670
150,37003.800,0.864,0.317,0.536,0.613,0.882,1.323,2.051,4.258,38.184,1.158
155,38594.600,0.828,0.312,0.527,0.586,0.856,1.279,1.958,4.045,21.292,1.208
160,37248.800,0.858,0.304,0.534,0.618,0.903,1.305,2.041,4.107,32.668,1.166
165,16025.000,2.008,0.308,0.567,0.751,0.979,1.347,2.309,4.391,855.091,0.498
170,33446.000,0.950,0.308,0.534,0.609,0.875,1.261,2.037,4.106,482.633,1.053
175,34323.400,0.931,0.306,0.560,0.734,0.979,1.360,2.278,4.298,24.272,1.074
180,36549.600,0.874,0.307,0.534,0.667,0.921,1.296,2.111,4.096,14.938,1.144
185,36841.000,0.867,0.305,0.525,0.623,0.883,1.307,1.993,4.132,68.388,1.153
190,16526.400,1.969,0.315,0.577,0.762,0.993,1.365,2.387,4.795,587.306,0.508
195,33323.200,0.942,0.312,0.535,0.640,0.897,1.286,2.072,4.238,282.997,1.061
200,39829.800,0.802,0.302,0.519,0.569,0.828,1.219,1.930,3.849,17.265,1.247
205,37611.200,0.849,0.313,0.526,0.616,0.895,1.284,2.017,4.020,19.222,1.177
210,28333.000,1.128,0.316,0.683,0.877,1.107,1.534,2.770,5.078,146.642,0.886
215,24167.000,1.323,0.316,0.800,0.958,1.188,1.711,3.008,5.508,270.074,0.756
220,14615.400,2.188,0.327,0.772,0.922,1.123,1.477,2.829,5.058,663.573,0.457
225,35113.000,0.910,0.308,0.546,0.696,0.962,1.357,2.164,4.279,21.526,1.099
230,35988.800,0.888,0.310,0.540,0.657,0.932,1.324,2.202,4.202,18.334,1.126
235,37744.600,0.847,0.308,0.529,0.601,0.873,1.299,2.079,4.123,18.108,1.181
240,31964.200,1.079,0.311,0.546,0.667,0.930,1.366,2.240,4.395,735.348,0.927
245,15069.600,1.954,0.320,0.582,0.736,0.978,1.399,2.412,4.885,581.712,0.512
250,37752.000,0.846,0.313,0.532,0.602,0.866,1.286,2.071,4.182,22.163,1.182
255,33925.400,0.942,0.313,0.553,0.705,0.982,1.446,2.302,4.640,16.099,1.062
260,41962.800,0.761,0.304,0.516,0.556,0.737,1.144,1.861,3.620,15.657,1.314
265,27924.800,1.265,0.300,0.524,0.572,0.794,1.198,1.947,4.026,597.838,0.791
270,24033.400,1.191,0.317,0.537,0.594,0.799,1.238,2.070,4.059,728.483,0.840
275,43376.600,0.736,0.307,0.514,0.551,0.652,1.084,1.814,3.587,13.356,1.358
280,39630.800,0.806,0.309,0.526,0.574,0.822,1.216,1.936,3.920,14.423,1.240
285,35860.600,0.891,0.303,0.545,0.649,0.926,1.341,2.146,4.345,21.309,1.122
