Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,338.200,0.956,0.570,0.671,0.881,1.137,1.384,1.574,1.914,4.482,1.047
5,205.200,1.006,0.569,0.716,0.956,1.185,1.421,1.554,1.985,4.587,0.994
10,313.200,0.866,0.566,0.653,0.737,1.001,1.280,1.443,1.847,5.757,1.155
15,330.000,1.009,0.567,0.702,0.953,1.205,1.437,1.592,1.963,5.069,0.991
20,323.800,1.025,0.561,0.711,0.985,1.216,1.484,1.649,1.989,5.809,0.975
25,317.600,1.056,0.574,0.747,1.018,1.249,1.464,1.682,2.203,4.673,0.947
30,279.400,0.938,0.575,0.664,0.834,1.112,1.375,1.542,1.980,4.806,1.066
35,189.600,0.948,0.568,0.685,0.837,1.107,1.405,1.584,1.962,4.579,1.055
40,295.800,1.077,0.574,0.731,0.999,1.289,1.588,1.825,2.303,5.214,0.928
45,274.800,1.177,0.576,0.912,1.123,1.366,1.636,1.773,2.226,4.884,0.850
50,288.400,1.168,0.582,0.937,1.116,1.355,1.596,1.762,2.168,4.447,0.856
55,281.600,1.251,0.584,0.903,1.100,1.325,1.590,1.730,2.164,111.529,0.799
60,133.800,1.300,0.571,0.793,1.017,1.255,1.496,1.650,2.224,155.710,0.769
65,339.400,0.980,0.574,0.682,0.916,1.157,1.420,1.637,2.105,5.136,1.020
70,283.200,1.161,0.573,0.954,1.127,1.326,1.524,1.691,2.124,5.116,0.861
75,305.800,1.076,0.569,0.823,1.040,1.259,1.478,1.646,2.194,4.524,0.929
80,315.400,1.080,0.563,0.828,1.049,1.258,1.491,1.669,2.151,4.965,0.926
85,292.800,1.109,0.574,0.862,1.078,1.286,1.506,1.656,2.135,5.882,0.901
90,244.200,1.207,0.567,0.876,1.129,1.368,1.644,1.841,2.360,51.280,0.829
95,155.000,2.322,0.565,0.688,0.855,1.104,1.421,1.626,2.533,941.271,0.431
100,372.800,0.889,0.560,0.655,0.729,1.057,1.323,1.501,1.926,4.618,1.124
105,328.200,0.950,0.558,0.670,0.839,1.129,1.374,1.544,2.289,5.721,1.053
110,358.400,0.916,0.572,0.664,0.778,1.102,1.389,1.521,1.930,4.183,1.092
115,259.000,1.128,0.579,0.670,0.836,1.111,1.360,1.551,2.037,244.039,0.886
120,250.600,1.439,0.572,0.664,0.791,1.069,1.355,1.557,2.139,645.222,0.695
125,358.800,0.912,0.568,0.662,0.774,1.076,1.372,1.554,1.953,4.556,1.097
130,349.600,0.950,0.555,0.674,0.849,1.127,1.399,1.561,1.982,5.071,1.053
135,339.600,0.986,0.567,0.687,0.922,1.154,1.399,1.595,2.232,5.751,1.014
140,237.600,1.567,0.572,0.737,0.996,1.221,1.435,1.612,2.143,631.611,0.638
145,203.800,1.617,0.556,0.677,0.844,1.092,1.390,1.564,2.256,393.282,0.618
150,381.200,0.878,0.571,0.658,0.717,1.009,1.333,1.523,1.998,5.103,1.138
155,371.000,0.855,0.566,0.649,0.699,0.986,1.290,1.488,2.048,4.607,1.169
160,368.600,0.895,0.553,0.650,0.719,1.049,1.324,1.524,2.180,5.337,1.117
165,153.800,1.872,0.566,0.695,0.914,1.163,1.439,1.627,2.080,683.008,0.534
170,338.200,0.870,0.561,0.653,0.730,1.009,1.276,1.444,1.849,5.262,1.149
175,347.400,0.975,0.558,0.682,0.914,1.184,1.421,1.598,1.959,5.137,1.025
180,377.400,0.923,0.555,0.658,0.778,1.098,1.361,1.539,2.084,5.474,1.084
185,385.200,0.877,0.552,0.648,0.721,1.010,1.326,1.525,1.909,7.157,1.141
190,163.000,1.139,0.567,0.696,0.923,1.148,1.412,1.595,2.005,129.082,0.878
195,342.200,0.882,0.566,0.655,0.752,1.030,1.313,1.475,1.857,4.782,1.133
200,398.400,0.833,0.557,0.639,0.688,0.969,1.266,1.409,1.805,4.604,1.200
205,363.400,0.895,0.556,0.649,0.750,1.055,1.330,1.524,1.948,4.590,1.117
210,300.000,1.140,0.566,0.862,1.097,1.345,1.624,1.805,2.490,3.766,0.877
215,247.200,1.296,0.638,1.016,1.197,1.427,1.778,2.076,3.125,6.352,0.772
220,156.400,1.268,0.595,0.983,1.147,1.359,1.546,1.704,2.331,53.563,0.789
225,344.800,0.944,0.559,0.664,0.834,1.130,1.400,1.574,2.078,4.657,1.059
230,339.200,0.910,0.571,0.662,0.788,1.084,1.340,1.488,1.880,4.473,1.099
235,362.600,0.867,0.567,0.654,0.710,1.013,1.302,1.497,1.934,4.716,1.154
240,323.600,0.926,0.579,0.676,0.803,1.093,1.378,1.571,2.049,4.538,1.080
245,144.800,1.527,0.571,0.712,0.891,1.146,1.413,1.596,1.963,405.002,0.655
250,381.800,0.867,0.556,0.656,0.715,0.993,1.299,1.477,1.923,5.081,1.154
255,339.800,0.951,0.560,0.677,0.827,1.123,1.406,1.638,2.087,4.473,1.052
260,413.200,0.792,0.559,0.639,0.675,0.794,1.145,1.336,1.904,4.817,1.262
265,290.800,1.680,0.561,0.643,0.689,0.874,1.197,1.442,1.879,591.597,0.595
270,251.800,0.845,0.568,0.665,0.721,0.941,1.211,1.392,1.933,4.679,1.183
275,432.400,0.758,0.566,0.642,0.673,0.730,1.029,1.233,1.625,4.860,1.320
280,406.000,0.835,0.569,0.652,0.694,0.942,1.237,1.432,1.842,5.269,1.198
285,359.200,0.912,0.568,0.664,0.746,1.068,1.381,1.580,2.061,5.604,1.096
290,82.400,5.269,0.607,0.743,0.924,1.168,1.361,1.514,1.950,867.964,0.190
295,397.400,0.810,0.562,0.637,0.680,0.896,1.202,1.403,1.725,4.508,1.234
300,83.800,0.829,0.580,0.633,0.675,0.892,1.187,1.350,4.145,5.328,1.206
