Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,834.200,2.590,1.621,2.185,2.471,2.881,3.324,3.629,4.498,7.011,0.386
5,401.400,11.199,1.706,2.409,3.227,6.129,40.282,55.613,92.295,203.742,0.089
10,816.000,2.593,1.640,2.171,2.445,2.844,3.342,3.723,4.676,9.707,0.386
15,819.600,2.635,1.677,2.176,2.486,2.909,3.390,3.823,4.914,9.497,0.380
20,837.800,2.680,1.668,2.171,2.420,2.730,3.113,3.426,4.323,214.294,0.373
25,639.000,4.748,1.689,2.232,2.507,2.852,3.257,3.724,138.450,437.106,0.211
30,852.000,2.499,1.665,2.157,2.404,2.711,3.057,3.352,4.161,8.749,0.400
35,865.000,2.481,1.612,2.130,2.351,2.655,3.137,3.517,4.435,9.222,0.403
40,856.200,2.442,1.503,2.089,2.322,2.606,2.961,3.251,4.224,27.779,0.409
45,540.600,7.250,1.645,2.152,2.382,2.681,3.093,3.828,144.666,355.537,0.138
50,830.000,2.587,1.641,2.212,2.467,2.790,3.203,3.482,4.555,21.131,0.386
55,823.000,2.588,1.664,2.195,2.461,2.833,3.294,3.644,4.516,7.962,0.386
60,839.800,2.396,1.693,2.112,2.304,2.565,2.878,3.152,3.851,8.685,0.417
65,331.600,14.765,1.656,2.432,3.285,13.344,52.594,70.330,97.058,191.571,0.068
70,801.800,3.053,1.680,2.155,2.378,2.646,3.050,3.509,17.425,124.324,0.328
75,821.000,2.992,1.698,2.120,2.366,2.700,3.135,3.457,4.612,223.399,0.334
80,735.600,3.535,1.646,2.130,2.393,2.711,3.081,3.413,6.921,255.173,0.283
85,811.000,2.645,1.682,2.284,2.541,2.867,3.246,3.599,4.585,8.256,0.378
90,838.000,2.516,1.650,2.171,2.406,2.729,3.092,3.404,4.282,8.106,0.398
95,853.400,2.561,1.687,2.216,2.463,2.758,3.141,3.447,4.449,9.226,0.391
100,512.800,7.362,1.698,2.271,2.556,2.945,3.509,4.365,145.216,392.877,0.136
105,821.800,2.813,1.640,2.114,2.334,2.627,3.030,3.416,5.207,212.683,0.355
110,871.200,2.457,1.683,2.126,2.352,2.660,3.038,3.309,4.079,7.809,0.407
115,844.000,2.524,1.611,2.125,2.403,2.787,3.189,3.518,4.543,7.714,0.396
120,824.600,2.526,1.574,2.172,2.435,2.769,3.108,3.406,4.200,8.699,0.396
125,363.000,12.482,1.706,2.454,3.284,8.259,43.163,59.244,89.246,161.905,0.080
130,722.600,3.575,1.668,2.102,2.351,2.660,3.093,3.610,5.928,498.988,0.280
135,839.800,2.626,1.676,2.168,2.451,2.895,3.454,3.856,4.955,8.186,0.381
140,824.600,2.469,1.641,2.121,2.355,2.666,3.064,3.384,4.433,7.764,0.405
145,840.000,2.547,1.658,2.189,2.455,2.771,3.133,3.447,4.364,9.127,0.393
150,833.000,2.551,1.645,2.175,2.457,2.777,3.136,3.422,4.581,8.791,0.392
155,529.800,7.105,1.650,2.175,2.463,2.917,3.586,4.336,144.950,363.925,0.141
160,849.600,2.484,1.687,2.106,2.331,2.661,3.161,3.595,4.759,8.591,0.403
165,795.200,3.339,1.664,2.060,2.239,2.494,2.790,3.089,4.482,437.807,0.300
170,834.800,2.422,1.610,2.084,2.325,2.612,2.939,3.213,4.325,18.018,0.413
175,899.200,2.271,1.562,2.003,2.184,2.432,2.717,2.975,3.728,7.217,0.440
180,840.000,2.501,1.605,2.141,2.398,2.741,3.116,3.433,4.322,8.697,0.400
185,777.800,3.061,1.664,2.144,2.396,2.712,3.092,3.460,6.423,143.866,0.327
190,828.400,2.500,1.625,2.142,2.394,2.722,3.102,3.408,4.291,9.009,0.400
195,836.600,2.460,1.468,2.085,2.324,2.668,3.119,3.506,4.356,7.684,0.407
200,851.800,2.426,1.620,2.099,2.330,2.633,2.969,3.256,4.036,8.060,0.412
205,862.800,2.358,1.620,2.092,2.273,2.514,2.813,3.069,3.861,7.699,0.424
210,780.600,3.675,1.692,2.090,2.282,2.538,2.835,3.134,6.530,282.125,0.272
215,642.600,4.686,1.783,2.208,2.436,2.730,3.098,3.438,136.551,360.474,0.213
220,838.200,2.534,1.602,2.190,2.436,2.755,3.148,3.389,4.266,8.321,0.395
225,843.800,2.531,1.657,2.178,2.423,2.741,3.115,3.466,4.323,10.712,0.395
230,858.000,2.470,1.671,2.127,2.360,2.662,3.054,3.336,4.437,7.920,0.405
235,842.600,2.515,1.639,2.135,2.379,2.704,3.088,3.413,4.624,21.020,0.398
240,854.200,2.369,1.643,2.085,2.281,2.551,2.865,3.090,3.960,8.369,0.422
245,599.400,5.802,1.671,2.356,2.662,3.137,3.655,4.209,139.046,504.272,0.172
250,791.200,2.878,1.435,2.341,2.665,3.187,3.901,4.340,5.848,9.375,0.347
255,586.000,5.926,1.662,2.405,2.743,3.224,3.897,4.400,7.395,1075.501,0.169
260,811.800,2.949,1.645,2.402,2.777,3.280,3.858,4.323,6.050,10.223,0.339
265,664.200,5.026,1.619,2.439,2.838,3.427,4.352,5.138,10.349,562.864,0.199
270,734.800,3.322,1.645,2.307,2.624,3.042,3.889,4.519,6.075,288.614,0.301
275,812.800,2.721,1.605,2.312,2.568,2.911,3.402,3.934,5.520,8.956,0.368
280,820.400,2.717,1.617,2.299,2.566,2.939,3.518,3.914,4.807,9.700,0.368
285,837.000,2.701,1.706,2.335,2.587,2.912,3.326,3.758,4.884,9.082,0.370
290,819.800,2.756,1.546,2.329,2.619,3.007,3.425,3.914,5.392,12.159,0.363
295,502.800,8.073,1.675,2.360,2.670,3.043,3.594,4.174,198.028,950.674,0.124
300,159.000,2.759,1.781,2.368,2.647,2.983,3.466,3.873,4.840,7.994,0.362
