Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,110.200,0.789,0.267,0.330,0.855,1.102,1.411,1.660,1.973,2.500,1.268
5,57.200,5.287,0.261,0.326,0.803,1.504,7.206,33.993,80.869,99.344,0.189
10,119.400,0.734,0.253,0.325,0.798,1.036,1.333,1.533,1.832,2.555,1.363
15,113.400,0.769,0.264,0.324,0.810,1.075,1.392,1.602,2.138,5.188,1.300
20,125.000,0.735,0.256,0.315,0.782,1.013,1.285,1.416,2.031,6.079,1.361
25,97.800,1.346,0.261,0.318,0.806,0.998,1.430,1.642,2.600,144.452,0.743
30,120.000,0.707,0.267,0.313,0.762,1.020,1.282,1.395,1.805,2.075,1.414
35,123.800,0.712,0.254,0.315,0.811,1.008,1.264,1.409,1.747,2.360,1.405
40,114.800,0.815,0.259,0.318,0.834,1.046,1.268,1.453,1.890,20.918,1.228
45,77.800,1.556,0.258,0.310,0.798,1.034,1.300,1.434,1.979,195.086,0.643
50,127.600,0.750,0.250,0.311,0.797,1.015,1.320,1.521,1.943,15.224,1.334
55,127.400,0.764,0.251,0.318,0.833,1.080,1.364,1.572,1.976,3.213,1.310
60,131.600,0.713,0.257,0.312,0.792,1.007,1.254,1.421,1.813,2.463,1.402
65,44.600,8.302,0.275,0.341,1.062,3.456,32.421,49.626,87.661,98.283,0.120
70,111.400,1.487,0.258,0.314,0.810,1.039,1.307,1.636,46.969,88.069,0.673
75,113.800,1.116,0.263,0.314,0.825,1.024,1.302,1.518,2.470,148.003,0.896
80,96.200,0.748,0.261,0.319,0.818,1.040,1.284,1.478,1.877,2.564,1.336
85,121.000,0.757,0.259,0.320,0.813,1.069,1.318,1.538,1.975,2.496,1.321
90,120.600,0.739,0.265,0.313,0.837,1.016,1.265,1.465,1.826,5.355,1.353
95,127.000,0.743,0.252,0.322,0.828,1.034,1.303,1.450,1.883,2.433,1.345
100,73.600,3.865,0.262,0.320,0.813,1.111,1.441,1.754,140.707,257.606,0.259
105,119.400,0.960,0.254,0.321,0.802,1.008,1.287,1.406,1.761,140.951,1.042
110,109.800,0.721,0.256,0.313,0.798,0.999,1.258,1.409,1.902,2.759,1.387
115,120.600,0.745,0.256,0.315,0.816,1.054,1.346,1.529,2.004,2.502,1.342
120,120.200,0.760,0.273,0.320,0.829,1.050,1.326,1.513,1.973,6.158,1.316
125,49.800,7.036,0.266,0.328,0.805,1.735,19.722,58.672,107.496,118.159,0.142
130,108.000,1.907,0.254,0.315,0.847,1.037,1.329,1.486,2.274,286.971,0.524
135,124.800,0.764,0.266,0.322,0.855,1.069,1.316,1.540,2.050,2.472,1.310
140,123.200,0.728,0.261,0.309,0.827,1.013,1.236,1.391,1.755,6.499,1.374
145,133.600,0.728,0.260,0.308,0.793,1.020,1.297,1.454,2.187,5.977,1.374
150,116.200,0.781,0.257,0.326,0.841,1.099,1.345,1.532,1.889,5.067,1.280
155,71.200,2.778,0.261,0.330,0.853,1.099,1.371,1.730,76.302,282.857,0.360
160,125.000,0.725,0.261,0.315,0.771,0.997,1.292,1.469,2.222,5.896,1.379
165,115.200,1.184,0.265,0.305,0.800,0.985,1.256,1.382,1.837,280.881,0.845
170,120.000,0.720,0.254,0.314,0.771,0.974,1.274,1.449,2.171,5.804,1.389
175,128.200,0.665,0.259,0.301,0.766,0.920,1.168,1.292,1.466,2.065,1.504
180,117.000,0.772,0.255,0.333,0.817,1.078,1.331,1.537,2.161,2.492,1.295
185,114.200,1.356,0.259,0.321,0.820,1.022,1.369,1.560,2.531,201.941,0.737
190,127.000,0.713,0.265,0.308,0.786,1.013,1.285,1.452,1.825,2.973,1.403
195,125.000,0.699,0.256,0.309,0.772,0.959,1.226,1.382,1.981,2.393,1.431
200,130.600,0.731,0.261,0.311,0.795,0.993,1.267,1.437,1.937,4.036,1.368
205,116.400,0.687,0.262,0.307,0.792,0.974,1.220,1.365,1.551,2.032,1.455
210,112.600,0.929,0.256,0.308,0.396,0.972,1.229,1.369,1.823,143.445,1.076
215,92.400,1.983,0.264,0.316,0.872,1.069,1.410,1.539,2.353,143.266,0.504
220,117.000,0.728,0.268,0.314,0.812,1.018,1.346,1.524,2.008,2.173,1.373
225,116.200,0.766,0.257,0.317,0.845,1.055,1.377,1.565,1.927,6.192,1.305
230,118.800,0.725,0.265,0.315,0.808,1.001,1.248,1.407,1.722,5.859,1.379
235,126.600,0.750,0.260,0.311,0.796,1.050,1.286,1.451,2.206,7.683,1.332
240,125.600,0.680,0.266,0.308,0.767,0.947,1.215,1.347,1.566,2.233,1.470
245,79.400,2.862,0.262,0.328,0.893,1.252,1.748,2.025,130.768,219.504,0.349
250,110.000,0.851,0.270,0.329,0.839,1.212,1.556,1.780,2.828,6.650,1.174
255,78.200,0.832,0.267,0.323,0.782,1.253,1.584,1.776,2.156,3.495,1.202
260,107.000,0.916,0.268,0.326,0.912,1.323,1.739,2.074,3.076,5.530,1.092
265,89.800,1.189,0.253,0.320,0.825,1.238,1.695,2.104,3.270,139.004,0.841
270,106.600,0.837,0.255,0.321,0.815,1.199,1.574,1.871,2.407,2.810,1.194
275,125.200,0.821,0.257,0.317,0.849,1.183,1.536,1.699,2.363,5.681,1.218
280,112.400,0.795,0.264,0.315,0.813,1.192,1.398,1.618,2.269,2.583,1.258
285,113.200,0.856,0.269,0.318,0.914,1.238,1.559,1.729,2.446,3.944,1.168
290,124.600,0.861,0.257,0.313,0.860,1.241,1.533,1.815,3.028,5.792,1.162
295,70.200,2.746,0.268,0.314,0.787,1.251,1.580,1.847,20.034,294.601,0.364
300,27.000,0.861,0.268,0.307,0.836,1.261,1.558,1.757,2.505,6.555,1.161
