Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,10677.400,0.516,0.423,0.482,0.509,0.538,0.568,0.589,0.649,3.929,1.938
5,4956.000,0.527,0.426,0.485,0.513,0.546,0.583,0.613,0.710,15.107,1.897
10,10600.400,0.526,0.416,0.485,0.512,0.543,0.576,0.611,0.756,6.337,1.901
15,10570.400,0.523,0.415,0.484,0.511,0.542,0.576,0.604,0.735,6.329,1.911
20,10740.600,0.516,0.424,0.484,0.508,0.538,0.562,0.579,0.617,5.708,1.937
25,8314.800,0.519,0.426,0.485,0.508,0.538,0.566,0.584,0.628,6.240,1.928
30,10892.000,0.512,0.414,0.480,0.502,0.532,0.558,0.577,0.629,5.683,1.953
35,10844.000,0.511,0.410,0.472,0.497,0.529,0.562,0.597,0.741,6.379,1.955
40,10995.200,0.508,0.407,0.474,0.497,0.527,0.554,0.575,0.677,6.749,1.967
45,6891.400,0.516,0.427,0.483,0.509,0.536,0.561,0.578,0.620,6.091,1.937
50,10603.000,0.522,0.427,0.486,0.511,0.541,0.569,0.588,0.650,6.127,1.916
55,10688.200,0.519,0.407,0.482,0.510,0.539,0.569,0.591,0.680,6.070,1.927
60,11046.600,0.515,0.419,0.481,0.508,0.535,0.558,0.574,0.611,6.342,1.942
65,4314.400,0.519,0.430,0.482,0.503,0.535,0.570,0.605,0.724,8.939,1.927
70,9965.200,0.512,0.431,0.481,0.503,0.532,0.558,0.575,0.620,5.896,1.951
75,10382.400,0.510,0.420,0.478,0.500,0.529,0.556,0.574,0.616,5.971,1.961
80,9491.800,0.512,0.429,0.481,0.502,0.530,0.556,0.573,0.613,5.803,1.952
85,10671.400,0.520,0.433,0.487,0.510,0.539,0.564,0.581,0.621,6.051,1.922
90,10986.200,0.508,0.414,0.478,0.498,0.526,0.552,0.569,0.610,5.815,1.969
95,10663.200,0.516,0.422,0.483,0.504,0.535,0.560,0.578,0.625,6.920,1.940
100,6809.200,0.519,0.431,0.485,0.509,0.539,0.567,0.587,0.640,5.710,1.928
105,10478.200,0.512,0.416,0.478,0.502,0.532,0.558,0.578,0.640,5.858,1.953
110,10882.800,0.513,0.424,0.479,0.503,0.532,0.557,0.575,0.614,6.062,1.949
