Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,1394.800,0.715,0.425,0.619,0.636,0.662,0.724,1.551,2.044,3.883,1.398
5,1399.200,0.714,0.428,0.616,0.634,0.663,0.723,1.580,2.092,3.882,1.401
10,1387.000,0.720,0.430,0.618,0.633,0.657,0.712,1.622,2.053,5.568,1.388
15,1394.000,0.717,0.433,0.615,0.634,0.657,0.709,1.501,2.042,59.868,1.396
20,1393.800,0.717,0.437,0.625,0.644,0.668,0.710,1.513,2.065,6.656,1.395
25,1402.200,0.712,0.425,0.621,0.637,0.658,0.700,1.566,2.060,6.819,1.404
30,1393.800,0.717,0.433,0.622,0.641,0.667,0.715,1.539,2.047,7.140,1.395
35,1378.400,0.725,0.441,0.623,0.648,0.683,0.726,1.566,2.040,8.207,1.380
40,1375.200,0.726,0.429,0.623,0.643,0.680,0.737,1.580,2.090,7.994,1.377
45,1399.800,0.714,0.430,0.623,0.639,0.664,0.704,1.550,2.117,7.130,1.401
50,1390.400,0.719,0.428,0.622,0.637,0.661,0.719,1.647,2.135,7.618,1.391
55,1401.200,0.713,0.423,0.623,0.639,0.660,0.711,1.541,1.966,7.386,1.402
60,1343.800,0.744,0.435,0.627,0.646,0.678,0.737,1.632,2.143,62.048,1.345
65,1365.600,0.732,0.435,0.626,0.647,0.679,0.729,1.602,2.112,6.959,1.367
70,1376.800,0.726,0.436,0.622,0.640,0.663,0.715,1.604,2.107,7.323,1.378
75,1404.200,0.712,0.427,0.618,0.636,0.664,0.715,1.492,2.078,6.928,1.405
80,1400.000,0.714,0.426,0.617,0.635,0.664,0.715,1.477,2.039,7.840,1.401
85,1384.200,0.722,0.426,0.621,0.640,0.674,0.723,1.541,2.057,6.705,1.385
