Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,96.000,1.738,1.300,1.537,1.680,1.935,2.112,2.173,2.421,2.684,0.575
5,93.600,1.774,1.329,1.577,1.700,1.982,2.148,2.257,2.482,2.667,0.564
10,104.400,1.754,1.305,1.573,1.708,1.903,2.094,2.195,2.354,2.945,0.570
15,94.000,1.837,1.300,1.498,1.639,1.940,2.095,2.165,2.389,59.868,0.544
20,90.000,1.753,1.298,1.524,1.693,1.986,2.108,2.187,2.429,3.107,0.570
25,92.200,1.752,1.308,1.574,1.706,1.970,2.091,2.139,2.249,2.543,0.571
30,91.200,1.758,1.314,1.549,1.745,1.928,2.098,2.168,2.365,2.531,0.569
35,92.600,1.758,1.297,1.560,1.704,1.918,2.104,2.166,2.365,8.207,0.569
40,99.400,1.742,1.313,1.548,1.692,1.920,2.121,2.200,2.337,2.838,0.574
45,88.000,1.775,1.305,1.594,1.721,1.899,2.202,2.274,2.542,2.908,0.563
50,92.800,1.787,1.324,1.641,1.738,1.894,2.221,2.289,2.479,2.638,0.559
55,90.200,1.747,1.283,1.555,1.743,1.858,2.073,2.227,2.547,2.741,0.572
60,95.000,1.971,1.364,1.598,1.802,1.999,2.207,2.363,3.087,62.048,0.507
65,95.800,1.802,1.319,1.584,1.713,1.992,2.181,2.324,2.647,2.936,0.555
70,103.600,1.762,1.303,1.559,1.674,1.927,2.236,2.380,2.679,2.979,0.567
75,92.000,1.744,1.315,1.499,1.625,1.881,2.358,2.593,2.845,3.160,0.573
80,99.000,1.708,1.310,1.450,1.586,1.818,2.345,2.522,2.788,7.840,0.586
85,99.000,1.718,1.302,1.520,1.626,1.853,2.226,2.388,2.655,3.260,0.582
90,89.200,1.759,1.354,1.580,1.681,1.833,2.162,2.422,2.766,2.863,0.569
95,96.800,1.756,1.316,1.544,1.660,1.845,2.326,2.468,2.708,3.092,0.570
100,94.800,1.735,1.316,1.528,1.643,1.839,2.197,2.441,2.724,3.137,0.576
105,94.200,1.741,1.321,1.545,1.646,1.885,2.111,2.437,2.613,2.702,0.574
110,89.200,1.861,1.337,1.557,1.673,1.931,2.078,2.187,3.829,21.279,0.537
115,88.800,1.975,1.294,1.553,1.677,1.883,2.208,2.381,9.537,25.683,0.506
120,93.200,1.768,1.338,1.591,1.719,1.895,2.051,2.194,2.430,8.172,0.565
125,101.600,1.673,1.321,1.493,1.606,1.816,2.035,2.137,2.400,2.568,0.598
130,99.400,1.701,1.344,1.520,1.635,1.806,2.057,2.196,2.518,2.604,0.588
135,100.200,1.773,1.332,1.627,1.743,1.903,2.044,2.179,2.406,2.866,0.564
140,94.600,1.706,1.334,1.546,1.684,1.818,2.013,2.149,2.299,2.468,0.586
145,90.200,1.783,1.343,1.626,1.764,1.941,2.052,2.127,2.331,2.417,0.561
150,106.800,1.869,1.313,1.556,1.731,1.887,2.010,2.095,2.449,65.573,0.535
155,98.800,1.755,1.323,1.558,1.729,1.921,2.071,2.133,2.372,2.683,0.570
160,94.800,1.812,1.344,1.629,1.775,1.964,2.145,2.235,2.460,2.875,0.552
165,89.400,1.751,1.328,1.585,1.712,1.908,2.056,2.129,2.352,2.587,0.571
170,101.600,1.791,1.311,1.639,1.767,1.925,2.073,2.224,2.441,3.055,0.558
175,98.400,1.694,1.322,1.531,1.678,1.810,1.944,2.027,2.352,2.620,0.590
180,99.000,1.764,1.311,1.570,1.703,1.877,2.073,2.231,2.752,8.950,0.567
185,95.600,1.759,1.329,1.599,1.735,1.888,2.031,2.151,2.388,2.928,0.569
190,92.000,1.879,1.312,1.571,1.756,2.059,2.525,2.694,2.969,9.398,0.532
195,98.600,1.820,1.269,1.502,1.664,2.122,2.518,2.618,2.873,3.164,0.550
200,95.000,1.790,1.323,1.549,1.713,1.956,2.289,2.378,2.551,2.705,0.559
205,96.200,1.779,1.244,1.548,1.700,1.866,2.355,2.623,2.792,2.955,0.562
210,92.000,1.747,1.270,1.505,1.662,1.911,2.126,2.430,2.775,3.148,0.572
215,94.800,1.739,1.316,1.557,1.691,1.890,2.072,2.149,2.291,2.483,0.575
220,95.000,1.736,1.309,1.541,1.693,1.901,2.083,2.188,2.456,2.816,0.576
225,100.000,1.758,1.331,1.534,1.700,1.962,2.148,2.268,2.484,2.733,0.569
230,105.000,1.738,1.271,1.536,1.681,1.900,2.126,2.198,2.484,2.841,0.575
235,104.800,1.787,1.330,1.575,1.710,1.972,2.165,2.218,2.385,8.625,0.560
240,100.600,1.766,1.322,1.577,1.746,1.921,2.139,2.196,2.288,2.815,0.566
245,98.200,1.772,1.304,1.574,1.735,1.913,2.165,2.260,2.373,2.537,0.564
250,88.800,1.765,1.331,1.502,1.745,1.971,2.191,2.270,2.378,2.767,0.567
255,100.400,1.786,1.322,1.543,1.753,1.996,2.214,2.297,2.451,3.588,0.560
260,106.800,1.831,1.322,1.559,1.826,2.042,2.269,2.376,2.544,2.766,0.546
265,98.800,1.874,1.327,1.619,1.822,2.127,2.304,2.389,2.601,2.806,0.534
270,88.400,1.798,1.335,1.605,1.712,1.978,2.258,2.346,2.520,2.820,0.556
275,95.000,1.828,1.329,1.622,1.770,1.985,2.246,2.355,2.644,2.874,0.547
280,94.200,1.831,1.356,1.566,1.787,2.011,2.267,2.392,2.664,3.584,0.546
285,93.200,1.939,1.298,1.671,1.910,2.202,2.395,2.515,2.665,2.824,0.516
290,96.600,1.799,1.332,1.570,1.732,2.015,2.164,2.300,2.730,3.149,0.556
295,96.200,1.761,1.307,1.562,1.697,1.925,2.098,2.255,2.729,2.903,0.568
300,18.200,1.827,1.344,1.669,1.799,2.006,2.171,2.324,2.743,2.743,0.547
