Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,1251.600,0.641,0.561,0.619,0.634,0.655,0.683,0.705,0.753,2.729,1.559
5,1264.400,0.639,0.575,0.616,0.631,0.654,0.683,0.703,0.750,3.882,1.564
10,1243.000,0.638,0.576,0.617,0.631,0.649,0.670,0.687,0.728,5.568,1.568
15,1256.000,0.637,0.566,0.615,0.632,0.651,0.672,0.688,0.734,5.963,1.570
20,1263.000,0.647,0.573,0.625,0.642,0.662,0.682,0.697,0.739,6.656,1.547
25,1269.200,0.641,0.566,0.620,0.635,0.652,0.672,0.686,0.719,6.819,1.561
30,1262.600,0.645,0.570,0.622,0.639,0.661,0.685,0.702,0.736,7.140,1.551
35,1242.200,0.652,0.572,0.623,0.645,0.674,0.701,0.714,0.744,8.082,1.534
40,1233.200,0.650,0.568,0.622,0.640,0.668,0.700,0.716,0.754,7.994,1.539
45,1270.000,0.644,0.572,0.623,0.638,0.657,0.679,0.693,0.727,7.130,1.553
50,1259.600,0.643,0.564,0.621,0.635,0.654,0.681,0.700,0.748,7.618,1.555
55,1272.000,0.644,0.561,0.623,0.637,0.653,0.681,0.699,0.737,7.386,1.554
60,1207.800,0.652,0.570,0.627,0.643,0.667,0.700,0.719,0.756,6.995,1.534
65,1224.600,0.652,0.575,0.625,0.644,0.669,0.698,0.713,0.741,6.959,1.534
70,1232.000,0.643,0.568,0.622,0.637,0.656,0.675,0.689,0.727,7.323,1.556
75,1270.600,0.641,0.568,0.618,0.634,0.656,0.681,0.699,0.740,6.928,1.561
80,1259.600,0.640,0.572,0.617,0.633,0.656,0.680,0.697,0.735,7.197,1.563
85,1246.200,0.646,0.557,0.621,0.638,0.665,0.691,0.709,0.739,6.703,1.548
90,1232.600,0.663,0.579,0.632,0.660,0.686,0.710,0.722,0.748,7.126,1.509
95,1234.000,0.653,0.576,0.624,0.643,0.673,0.701,0.719,0.759,7.236,1.532
100,1244.400,0.650,0.572,0.623,0.642,0.666,0.693,0.710,0.745,7.229,1.540
105,1261.800,0.641,0.570,0.620,0.635,0.653,0.675,0.690,0.739,6.786,1.561
110,1252.400,0.647,0.575,0.621,0.637,0.662,0.692,0.709,0.740,6.925,1.546
115,1221.000,0.650,0.551,0.625,0.642,0.667,0.696,0.712,0.755,6.881,1.538
120,1219.400,0.664,0.570,0.633,0.661,0.688,0.710,0.726,0.764,6.952,1.507
125,1262.000,0.635,0.576,0.616,0.631,0.647,0.663,0.677,0.708,7.522,1.574
130,1255.200,0.641,0.575,0.618,0.633,0.652,0.681,0.699,0.749,7.254,1.561
135,1190.200,0.669,0.572,0.634,0.667,0.693,0.716,0.734,0.775,7.133,1.494
140,1266.800,0.643,0.543,0.619,0.634,0.655,0.686,0.702,0.748,7.012,1.556
145,1241.200,0.657,0.555,0.625,0.651,0.685,0.705,0.720,0.746,7.350,1.522
150,1213.800,0.639,0.571,0.614,0.631,0.656,0.683,0.698,0.733,6.945,1.565
155,1237.200,0.647,0.570,0.623,0.639,0.662,0.687,0.701,0.733,7.455,1.545
160,1192.200,0.676,0.572,0.649,0.677,0.698,0.717,0.730,0.771,6.884,1.480
165,1249.000,0.651,0.562,0.622,0.640,0.674,0.699,0.713,0.751,7.221,1.535
170,1219.200,0.650,0.576,0.625,0.641,0.670,0.697,0.709,0.741,6.792,1.538
175,1267.000,0.637,0.562,0.617,0.631,0.648,0.669,0.688,0.723,7.240,1.569
180,1221.400,0.655,0.568,0.625,0.646,0.681,0.702,0.717,0.761,7.666,1.526
185,1235.200,0.655,0.574,0.625,0.644,0.679,0.707,0.724,0.774,7.308,1.526
190,1186.000,0.676,0.545,0.631,0.660,0.700,0.782,0.819,0.869,7.979,1.479
195,1225.800,0.649,0.545,0.597,0.624,0.669,0.756,0.802,0.863,6.776,1.541
200,1236.200,0.649,0.561,0.618,0.640,0.673,0.702,0.726,0.769,7.251,1.541
205,1241.800,0.648,0.551,0.611,0.633,0.663,0.705,0.786,0.852,7.396,1.543
210,1247.800,0.649,0.547,0.612,0.635,0.668,0.710,0.765,0.839,7.560,1.541
215,1250.400,0.645,0.575,0.620,0.637,0.663,0.689,0.708,0.748,7.326,1.550
220,1257.800,0.641,0.571,0.618,0.634,0.654,0.684,0.704,0.742,7.057,1.560
225,1223.200,0.653,0.576,0.622,0.643,0.677,0.704,0.720,0.757,7.151,1.532
230,1230.000,0.644,0.564,0.618,0.635,0.662,0.690,0.709,0.753,6.972,1.552
235,1218.600,0.646,0.578,0.621,0.638,0.661,0.688,0.708,0.746,7.285,1.549
240,1244.000,0.641,0.573,0.620,0.634,0.653,0.672,0.687,0.724,7.567,1.560
245,1230.200,0.650,0.569,0.622,0.641,0.670,0.695,0.712,0.746,7.765,1.537
250,1277.600,0.638,0.565,0.616,0.633,0.654,0.674,0.686,0.722,7.686,1.568
255,1235.600,0.642,0.569,0.619,0.636,0.657,0.678,0.692,0.728,8.415,1.557
260,1207.200,0.648,0.563,0.623,0.641,0.662,0.686,0.704,0.785,7.468,1.543
265,1201.800,0.655,0.572,0.627,0.644,0.666,0.697,0.741,0.843,7.136,1.526
270,1269.000,0.641,0.572,0.621,0.635,0.652,0.671,0.682,0.712,6.952,1.561
275,1239.200,0.647,0.570,0.624,0.639,0.658,0.684,0.706,0.754,7.149,1.546
280,1224.600,0.657,0.560,0.626,0.647,0.674,0.701,0.722,0.850,7.012,1.523
285,1176.600,0.674,0.559,0.638,0.672,0.702,0.728,0.747,0.820,7.075,1.483
290,1253.000,0.642,0.563,0.621,0.635,0.652,0.669,0.685,0.779,7.177,1.558
295,1257.800,0.640,0.552,0.619,0.633,0.649,0.667,0.685,0.806,7.147,1.562
300,247.000,0.651,0.577,0.622,0.637,0.656,0.692,0.768,0.914,1.096,1.537
