Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,194.400,3.061,0.302,0.446,1.124,1.853,2.450,2.959,5.932,1140.270,0.327
5,259.200,1.503,0.335,0.463,1.267,2.113,2.917,3.674,7.350,11.355,0.665
10,259.000,1.349,0.328,0.462,1.206,1.947,2.527,3.055,5.029,8.693,0.741
15,266.200,1.307,0.345,0.472,1.233,1.823,2.458,2.896,5.043,8.296,0.765
20,153.200,4.981,0.348,0.450,1.166,1.737,2.275,2.835,144.225,724.455,0.201
25,188.400,2.573,0.309,0.457,1.197,1.860,2.375,2.902,4.348,1198.641,0.389
30,273.000,1.327,0.336,0.446,1.221,1.936,2.523,3.007,4.830,7.315,0.753
35,266.800,1.460,0.319,0.460,1.258,2.079,2.690,3.395,6.880,9.626,0.685
40,286.600,1.256,0.325,0.463,1.183,1.802,2.315,2.730,4.131,9.025,0.796
45,182.600,3.610,0.324,0.439,1.007,1.704,2.096,2.454,143.154,289.310,0.277
50,280.000,1.234,0.327,0.458,1.089,1.806,2.308,2.693,4.469,8.091,0.810
55,170.400,1.588,0.345,0.462,1.118,2.052,2.727,3.171,4.685,100.250,0.630
60,201.000,1.561,0.294,0.478,1.286,2.171,3.012,3.880,7.564,14.296,0.641
65,261.400,1.354,0.333,0.473,1.136,1.956,2.556,3.111,4.870,12.660,0.739
70,175.200,2.473,0.345,0.474,1.261,2.120,2.874,4.072,9.439,213.488,0.404
75,251.200,1.477,0.313,0.457,1.145,2.011,2.801,3.674,7.412,17.504,0.677
80,113.200,6.358,0.336,0.461,1.243,2.034,2.894,3.813,8.584,1702.496,0.157
85,240.000,1.522,0.350,0.462,1.435,2.170,2.962,3.659,6.033,12.478,0.657
90,219.800,1.316,0.322,0.471,1.241,1.873,2.406,2.885,4.696,9.535,0.760
95,237.000,1.242,0.356,0.494,1.176,1.805,2.231,2.657,3.952,11.264,0.805
100,242.000,1.599,0.354,0.471,1.284,1.970,2.581,3.181,5.593,135.360,0.626
105,280.400,1.262,0.314,0.459,1.138,1.806,2.386,2.768,4.096,8.884,0.792
110,131.400,8.494,0.349,0.472,1.229,1.852,2.412,3.009,71.990,984.087,0.118
115,236.000,1.359,0.339,0.466,1.244,1.875,2.401,3.010,4.535,61.590,0.736
120,274.000,1.341,0.326,0.460,1.246,1.867,2.468,3.054,5.728,10.300,0.746
125,255.800,1.365,0.321,0.467,1.224,1.917,2.500,3.016,6.464,12.889,0.733
130,267.600,1.385,0.340,0.481,1.250,1.938,2.530,3.058,5.329,10.165,0.722
135,252.200,1.327,0.351,0.474,1.233,1.880,2.423,3.023,4.909,6.978,0.754
140,57.400,18.290,0.348,0.452,1.318,1.937,2.819,3.630,635.856,907.942,0.055
145,265.600,1.424,0.329,0.459,1.279,1.981,2.644,3.179,6.545,15.513,0.702
150,284.400,1.305,0.314,0.449,1.155,1.853,2.468,3.004,5.170,10.435,0.766
155,284.200,1.167,0.323,0.462,1.058,1.623,2.103,2.579,3.836,7.411,0.857
160,276.400,1.159,0.328,0.487,1.141,1.633,2.007,2.310,3.725,5.214,0.863
165,249.800,1.750,0.331,0.467,1.041,1.609,2.012,2.344,3.471,509.482,0.571
170,199.800,1.840,0.337,0.466,0.984,1.593,2.020,2.420,3.882,243.241,0.544
175,218.800,1.720,0.344,0.455,0.996,1.602,2.115,2.525,4.456,425.720,0.581
180,232.000,1.643,0.326,0.462,1.143,1.625,2.078,2.437,3.738,289.477,0.609
185,278.800,1.181,0.327,0.461,1.069,1.683,2.154,2.578,3.913,6.671,0.846
190,223.000,1.899,0.331,0.466,1.086,1.667,2.166,2.543,4.519,205.292,0.527
195,264.400,1.241,0.329,0.474,1.162,1.757,2.247,2.710,3.876,8.365,0.806
200,255.400,1.309,0.342,0.498,1.189,1.836,2.398,3.015,4.269,8.929,0.764
205,250.200,1.405,0.348,0.477,1.167,1.825,2.457,2.991,4.756,131.882,0.712
210,240.800,2.502,0.345,0.480,1.100,1.790,2.289,2.610,4.065,702.406,0.400
215,52.200,11.463,0.323,0.462,1.070,1.911,2.558,4.176,423.877,866.318,0.087
220,275.600,1.302,0.329,0.473,1.152,1.905,2.473,2.915,4.055,8.935,0.768
225,243.400,1.425,0.349,0.502,1.356,2.009,2.630,3.232,5.262,8.263,0.702
230,271.600,1.363,0.336,0.476,1.315,1.892,2.506,3.033,5.100,9.600,0.733
235,279.200,1.239,0.329,0.455,1.152,1.759,2.218,2.716,4.214,9.746,0.807
240,160.600,3.765,0.285,0.463,1.166,1.742,2.197,2.581,138.894,352.569,0.266
245,169.600,3.356,0.344,0.464,1.278,1.938,2.611,3.096,4.990,995.201,0.298
250,274.200,1.365,0.332,0.463,1.227,1.910,2.563,3.144,5.445,10.281,0.733
255,275.600,1.281,0.321,0.449,1.164,1.822,2.371,2.762,4.704,10.418,0.781
260,196.400,2.288,0.321,0.444,1.127,1.752,2.253,2.753,4.793,494.654,0.437
265,279.800,1.296,0.306,0.458,1.200,1.868,2.345,2.928,4.651,8.881,0.772
270,219.400,4.825,0.336,0.455,1.202,1.916,2.548,3.121,9.187,1195.386,0.207
275,169.000,1.798,0.323,0.455,1.310,2.113,2.872,3.624,6.012,285.316,0.556
280,253.200,1.474,0.344,0.471,1.140,2.121,2.847,3.563,6.754,14.342,0.679
285,247.200,1.398,0.320,0.481,1.290,1.994,2.678,3.218,5.203,8.906,0.715
290,218.600,2.194,0.338,0.457,1.197,1.752,2.284,2.835,6.506,297.271,0.456
295,267.600,1.306,0.342,0.456,1.220,1.831,2.323,2.803,5.652,12.129,0.766
300,10.600,1.356,0.361,0.449,1.029,1.745,3.162,3.491,4.900,4.900,0.738
