Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17932.800,1.456,0.302,0.649,0.768,0.991,1.463,3.939,8.435,1672.140,0.687
5,25189.800,1.267,0.335,0.696,0.828,1.038,1.498,4.291,9.059,63.685,0.789
10,25711.000,1.242,0.328,0.702,0.835,1.040,1.476,4.107,8.306,79.952,0.805
15,26794.600,1.192,0.345,0.695,0.827,1.032,1.451,3.946,7.501,67.233,0.839
20,15031.200,2.127,0.348,0.644,0.770,0.975,1.409,3.702,7.466,2077.015,0.470
25,19218.400,1.663,0.309,0.668,0.787,0.991,1.436,3.939,7.602,1523.098,0.601
30,27696.200,1.154,0.336,0.654,0.768,0.967,1.404,3.917,7.703,97.654,0.867
35,25835.000,1.237,0.319,0.701,0.831,1.033,1.462,4.105,8.484,77.726,0.808
40,28083.600,1.138,0.325,0.665,0.792,0.997,1.419,3.735,6.942,48.550,0.879
45,17163.600,1.863,0.324,0.645,0.764,0.962,1.359,3.588,7.312,2118.566,0.537
50,27733.800,1.152,0.327,0.669,0.794,0.998,1.433,3.827,7.200,86.409,0.868
55,15891.000,2.012,0.345,0.684,0.810,1.015,1.476,4.136,8.751,2035.399,0.497
60,19927.800,1.605,0.294,0.727,0.868,1.085,1.578,4.592,10.982,542.160,0.623
65,25268.800,1.265,0.333,0.683,0.850,1.088,1.601,4.072,8.810,99.449,0.791
70,17857.200,1.792,0.345,0.669,0.835,1.089,1.619,4.103,10.191,1492.148,0.558
75,24684.800,1.294,0.313,0.681,0.831,1.081,1.592,4.073,9.129,138.497,0.773
80,10866.000,2.943,0.336,0.679,0.818,1.042,1.543,4.174,9.937,2894.485,0.340
85,25147.000,1.271,0.350,0.694,0.826,1.033,1.491,4.275,9.178,73.286,0.787
90,21959.000,1.468,0.322,0.732,0.878,1.111,1.694,4.060,10.242,642.676,0.681
95,24128.600,1.313,0.356,0.775,0.917,1.127,1.575,3.982,7.562,218.907,0.762
100,24073.400,1.328,0.354,0.698,0.828,1.031,1.459,3.969,8.017,490.650,0.753
105,27229.200,1.174,0.314,0.683,0.813,1.015,1.443,3.842,7.342,84.289,0.852
110,12657.200,2.952,0.349,0.683,0.811,1.024,1.486,3.991,8.436,3351.350,0.339
115,23461.800,1.133,0.339,0.631,0.754,0.977,1.459,3.798,7.421,99.158,0.883
120,27552.400,1.160,0.326,0.642,0.765,0.983,1.448,3.784,7.904,77.782,0.862
125,25887.200,1.234,0.321,0.678,0.809,1.033,1.525,4.093,8.772,67.159,0.810
130,26130.800,1.223,0.340,0.705,0.838,1.043,1.472,4.057,7.940,106.910,0.818
135,26555.000,1.203,0.351,0.685,0.823,1.037,1.481,3.999,7.811,56.606,0.831
140,5667.000,5.645,0.348,0.625,0.740,0.970,1.469,3.892,10.297,4036.194,0.177
145,26471.000,1.208,0.329,0.659,0.794,1.024,1.507,4.053,8.279,70.322,0.828
150,28066.600,1.139,0.314,0.633,0.757,0.979,1.445,3.831,7.570,45.618,0.878
155,28663.600,1.114,0.323,0.652,0.785,0.993,1.414,3.606,6.597,65.221,0.897
160,27637.600,1.156,0.328,0.695,0.837,1.049,1.466,3.703,6.556,55.716,0.865
165,25526.800,1.398,0.331,0.655,0.794,1.004,1.419,3.612,6.455,2083.339,0.715
170,18406.400,1.534,0.337,0.680,0.822,1.025,1.436,3.677,6.568,1720.267,0.652
175,21120.800,1.663,0.344,0.670,0.811,1.024,1.448,3.709,6.916,1892.364,0.601
180,24242.000,1.189,0.326,0.660,0.796,1.009,1.444,3.674,6.615,580.771,0.841
185,28107.600,1.137,0.327,0.664,0.804,1.019,1.462,3.722,6.769,54.169,0.879
190,22163.800,1.442,0.331,0.670,0.813,1.028,1.454,3.756,6.855,1135.087,0.693
195,27331.000,1.169,0.329,0.680,0.827,1.056,1.522,3.839,6.894,53.387,0.855
200,25772.800,1.240,0.342,0.726,0.875,1.098,1.548,4.076,7.609,39.606,0.806
205,25765.200,1.240,0.348,0.698,0.850,1.082,1.546,3.973,7.383,144.554,0.806
210,23435.600,1.734,0.345,0.744,0.903,1.144,1.672,4.040,7.718,4516.203,0.577
215,5066.600,4.601,0.323,0.639,0.742,0.938,1.440,3.900,10.241,4109.663,0.217
220,26589.000,1.202,0.329,0.683,0.820,1.037,1.499,3.951,7.684,62.338,0.832
225,25723.000,1.243,0.349,0.698,0.848,1.088,1.586,4.043,8.008,62.922,0.805
230,27313.000,1.170,0.336,0.682,0.818,1.023,1.446,3.823,7.373,49.874,0.855
235,27928.200,1.144,0.329,0.670,0.800,1.002,1.419,3.767,6.996,82.012,0.874
240,16047.800,1.993,0.285,0.652,0.778,0.981,1.397,3.666,7.166,2306.616,0.502
245,17482.400,1.829,0.344,0.660,0.778,0.983,1.433,3.840,7.937,1851.133,0.547
250,27528.400,1.161,0.332,0.662,0.779,0.979,1.400,3.882,7.687,76.344,0.861
255,27526.000,1.161,0.321,0.670,0.795,0.999,1.427,3.858,7.377,60.935,0.861
260,19206.600,1.665,0.321,0.663,0.786,0.987,1.420,3.769,7.563,1612.625,0.601
265,27308.600,1.170,0.306,0.687,0.818,1.017,1.429,3.859,7.366,35.921,0.854
270,22128.400,1.699,0.336,0.668,0.793,1.001,1.444,3.938,7.908,2744.990,0.589
275,16796.800,1.569,0.323,0.688,0.825,1.047,1.535,4.238,9.093,1426.419,0.637
280,23879.800,1.339,0.344,0.737,0.880,1.096,1.575,4.436,9.561,72.869,0.747
285,25144.600,1.271,0.320,0.718,0.860,1.075,1.525,4.111,8.518,87.103,0.787
290,22224.200,1.438,0.338,0.665,0.792,0.996,1.431,3.727,7.708,1021.114,0.695
295,27439.800,1.165,0.342,0.658,0.781,0.987,1.421,3.814,7.861,70.990,0.859
300,1207.000,1.289,0.361,0.664,0.788,0.991,1.381,4.192,10.663,152.301,0.776
