Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,177.000,1.735,0.439,0.504,0.530,0.575,0.610,0.641,0.776,352.190,0.576
5,177.400,0.560,0.450,0.507,0.535,0.582,0.614,0.649,0.878,3.831,1.787
10,198.200,0.551,0.440,0.508,0.539,0.577,0.609,0.629,0.713,3.574,1.814
15,188.200,0.543,0.447,0.503,0.533,0.573,0.606,0.637,0.724,1.007,1.843
20,188.600,0.537,0.439,0.500,0.528,0.573,0.600,0.620,0.695,0.834,1.861
25,200.000,0.548,0.445,0.500,0.528,0.574,0.602,0.623,0.739,3.867,1.825
30,188.800,0.545,0.447,0.504,0.538,0.580,0.607,0.628,0.733,1.093,1.834
35,188.200,0.559,0.435,0.506,0.540,0.587,0.627,0.674,0.833,3.814,1.787
40,171.200,0.550,0.446,0.507,0.535,0.580,0.609,0.635,0.714,3.539,1.820
45,178.400,0.538,0.425,0.496,0.525,0.566,0.595,0.626,0.735,3.209,1.860
50,187.000,0.569,0.433,0.497,0.526,0.568,0.599,0.618,0.704,24.589,1.758
55,191.800,0.533,0.438,0.491,0.522,0.561,0.592,0.611,0.720,3.416,1.876
60,189.800,0.529,0.434,0.490,0.516,0.559,0.584,0.604,0.688,3.421,1.890
65,203.800,0.543,0.441,0.498,0.528,0.572,0.600,0.620,0.686,3.705,1.842
70,186.000,0.541,0.425,0.500,0.524,0.568,0.596,0.612,0.689,3.771,1.849
75,191.400,0.539,0.448,0.500,0.530,0.571,0.597,0.614,0.700,0.961,1.855
80,184.200,0.558,0.430,0.512,0.538,0.582,0.616,0.636,0.722,3.560,1.793
85,190.600,0.554,0.439,0.503,0.530,0.575,0.603,0.626,0.749,3.888,1.806
90,162.800,1.361,0.434,0.495,0.525,0.566,0.600,0.622,0.705,671.418,0.735
95,183.600,0.544,0.436,0.497,0.529,0.571,0.604,0.628,0.752,3.182,1.838
100,159.000,1.771,0.445,0.496,0.528,0.568,0.606,0.658,51.288,154.621,0.565
105,173.000,0.531,0.431,0.493,0.525,0.563,0.591,0.617,0.687,0.853,1.885
110,182.000,0.535,0.442,0.498,0.526,0.568,0.598,0.619,0.694,0.880,1.868
115,104.600,5.292,0.439,0.502,0.535,0.578,0.609,0.640,8.734,676.885,0.189
