Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,1222.200,2.752,1.430,1.975,2.198,2.511,2.852,3.162,4.407,355.906,0.363
5,1329.400,2.273,1.449,1.944,2.157,2.460,2.841,3.100,4.454,9.767,0.440
10,1317.400,2.321,1.378,1.966,2.190,2.530,2.935,3.226,4.925,7.598,0.431
15,1316.400,2.363,1.420,1.952,2.166,2.444,2.874,3.247,4.935,65.390,0.423
20,1332.400,2.265,1.397,1.934,2.139,2.430,2.847,3.170,4.749,6.496,0.441
25,1311.000,2.260,1.438,1.913,2.147,2.465,2.838,3.164,4.456,8.799,0.443
30,1312.400,2.375,1.405,1.944,2.193,2.598,3.192,3.553,4.965,7.754,0.421
35,1299.600,2.356,1.456,1.956,2.200,2.556,3.131,3.543,4.982,7.209,0.424
40,1204.800,3.294,1.437,1.900,2.125,2.462,2.830,3.201,15.454,174.377,0.304
45,1252.800,2.620,1.387,1.896,2.211,2.790,3.606,4.026,5.335,85.170,0.382
50,1278.800,2.586,1.353,1.937,2.181,2.564,3.192,3.887,5.301,88.411,0.387
55,1327.600,2.317,1.430,1.915,2.160,2.561,3.052,3.424,4.674,6.687,0.432
60,1343.400,2.266,1.377,1.844,2.091,2.501,3.145,3.484,4.328,6.537,0.441
65,1310.200,2.314,1.389,1.900,2.158,2.576,2.990,3.423,4.653,8.805,0.432
70,1377.200,2.210,1.407,1.849,2.064,2.424,2.833,3.232,4.535,7.548,0.452
75,1340.800,2.227,1.386,1.880,2.125,2.431,2.762,3.150,4.520,8.607,0.449
80,1314.800,2.294,1.427,1.927,2.156,2.509,2.936,3.308,4.486,6.591,0.436
85,1296.600,2.538,1.365,1.896,2.109,2.425,2.801,3.244,4.725,184.777,0.394
90,1132.400,3.123,1.404,1.949,2.210,2.600,3.242,3.562,5.111,675.239,0.320
95,1260.800,2.519,1.414,2.040,2.417,2.826,3.307,3.619,4.858,9.579,0.397
100,1133.000,3.473,1.424,2.023,2.515,3.051,3.717,4.188,14.746,157.251,0.288
105,1234.600,2.575,1.397,1.992,2.404,3.060,3.622,3.867,4.704,7.618,0.388
110,1293.800,2.477,1.381,2.048,2.396,2.756,3.190,3.505,4.661,7.025,0.404
115,751.400,8.175,1.437,1.993,2.277,2.619,3.083,3.650,295.329,680.069,0.122
120,1310.200,2.475,1.404,1.859,2.079,2.441,2.863,3.266,5.193,138.027,0.404
125,1332.800,2.293,1.463,1.906,2.160,2.529,2.960,3.309,4.602,6.451,0.436
130,1334.600,2.254,1.428,1.895,2.136,2.504,2.824,3.115,4.340,7.241,0.444
135,1343.800,2.253,1.465,1.922,2.128,2.439,2.823,3.185,4.344,6.907,0.444
140,1307.600,2.388,1.375,1.943,2.210,2.599,3.245,3.713,5.140,8.461,0.419
145,1309.600,2.298,1.416,1.915,2.180,2.536,2.911,3.234,4.700,7.807,0.435
150,988.600,4.870,1.416,2.032,2.337,2.725,3.213,3.809,85.671,314.192,0.205
155,1305.400,2.388,1.444,1.992,2.262,2.626,3.019,3.398,4.812,8.708,0.419
160,1309.600,2.276,1.411,1.904,2.110,2.504,2.980,3.263,4.598,6.570,0.439
165,1364.400,2.291,1.392,1.911,2.134,2.533,2.956,3.252,4.548,8.690,0.437
170,1326.200,2.349,1.400,1.920,2.207,2.626,3.064,3.450,4.633,8.785,0.426
175,1330.000,2.367,1.411,1.909,2.150,2.594,3.306,3.769,4.964,8.444,0.422
180,836.200,5.333,1.408,1.985,2.253,2.741,3.307,3.638,62.422,700.775,0.188
185,1132.800,3.625,1.439,1.968,2.191,2.612,3.130,3.549,6.700,326.745,0.276
190,1325.800,2.340,1.425,1.949,2.163,2.565,3.060,3.481,4.716,7.838,0.427
195,1314.600,2.354,1.455,1.977,2.239,2.573,2.978,3.418,4.686,8.984,0.425
200,1259.200,2.569,1.391,2.045,2.347,2.759,3.944,4.300,5.096,8.356,0.389
205,1282.000,2.487,1.404,1.999,2.277,2.778,3.390,4.121,4.785,7.599,0.402
210,928.800,5.152,1.452,1.989,2.233,2.638,3.077,3.485,54.804,503.102,0.194
215,1243.400,2.724,1.444,1.963,2.179,2.481,2.890,3.229,4.767,300.819,0.367
220,1277.600,2.430,1.451,2.058,2.331,2.654,3.047,3.385,4.607,7.009,0.412
225,1272.400,2.363,1.442,1.959,2.206,2.644,3.034,3.369,4.733,9.310,0.423
230,1294.800,2.413,1.446,2.027,2.267,2.617,2.974,3.266,4.968,21.821,0.414
235,1125.600,3.235,1.453,2.052,2.356,2.761,3.093,3.448,6.021,130.268,0.309
240,1194.800,3.031,1.464,1.968,2.212,2.643,3.193,3.625,5.057,222.557,0.330
245,1062.600,4.078,1.457,1.970,2.188,2.606,3.278,3.645,5.449,744.129,0.245
250,1346.200,2.256,1.449,1.932,2.147,2.454,2.790,3.081,4.276,7.283,0.443
255,1352.200,2.275,1.453,1.940,2.147,2.481,2.847,3.123,4.470,6.947,0.440
260,1323.400,2.302,1.478,1.945,2.158,2.499,2.934,3.266,4.565,6.898,0.434
265,1319.200,2.301,1.452,1.931,2.163,2.500,2.920,3.268,4.939,8.704,0.435
270,1321.600,2.321,1.410,1.929,2.157,2.557,3.046,3.356,4.656,8.363,0.431
275,1237.800,2.871,1.475,1.919,2.138,2.556,2.974,3.304,4.892,440.970,0.348
280,1157.200,2.888,1.421,1.948,2.178,2.498,2.880,3.218,5.058,519.539,0.346
285,1319.400,2.324,1.482,2.004,2.212,2.512,2.856,3.155,4.670,7.194,0.430
290,1320.200,2.336,1.483,1.946,2.187,2.589,2.990,3.332,4.723,8.997,0.428
295,1208.200,2.958,1.456,1.952,2.237,2.767,3.184,3.583,5.699,130.913,0.338
300,160.400,2.397,1.501,2.030,2.240,2.645,3.068,3.328,4.689,6.408,0.417
