Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,176.200,0.559,0.420,0.511,0.543,0.596,0.655,0.684,0.764,1.041,1.789
5,192.800,0.570,0.443,0.516,0.544,0.597,0.658,0.682,0.769,3.928,1.755
10,173.800,0.571,0.454,0.520,0.549,0.606,0.665,0.688,0.777,3.859,1.751
15,182.200,0.560,0.451,0.514,0.543,0.592,0.655,0.682,0.752,0.881,1.786
20,184.400,0.556,0.436,0.508,0.535,0.585,0.650,0.671,0.722,3.288,1.799
25,193.800,0.563,0.420,0.509,0.537,0.585,0.653,0.679,0.762,3.826,1.775
30,180.200,0.575,0.434,0.515,0.543,0.607,0.659,0.683,0.771,3.841,1.738
35,180.000,0.580,0.424,0.517,0.552,0.625,0.698,0.774,0.905,0.984,1.723
40,171.200,0.564,0.438,0.510,0.540,0.589,0.659,0.685,0.774,3.867,1.773
45,192.200,0.557,0.415,0.508,0.535,0.584,0.654,0.687,0.792,3.697,1.796
50,177.800,0.558,0.421,0.508,0.538,0.593,0.650,0.675,0.785,3.083,1.792
55,184.200,0.563,0.428,0.509,0.535,0.593,0.645,0.678,0.823,3.632,1.776
60,196.000,0.550,0.425,0.504,0.529,0.576,0.634,0.664,0.738,3.556,1.817
65,194.200,0.558,0.417,0.512,0.539,0.591,0.647,0.669,0.729,3.773,1.791
70,186.600,0.550,0.428,0.505,0.534,0.585,0.648,0.673,0.755,0.856,1.817
75,192.600,0.559,0.424,0.509,0.537,0.592,0.652,0.677,0.770,3.484,1.789
80,187.200,0.568,0.423,0.520,0.546,0.599,0.663,0.688,0.775,3.556,1.760
85,186.000,0.775,0.440,0.511,0.539,0.589,0.649,0.673,0.747,166.904,1.290
90,165.000,0.556,0.414,0.506,0.534,0.590,0.653,0.678,0.746,3.157,1.800
95,182.600,0.574,0.428,0.513,0.547,0.615,0.676,0.726,0.840,3.410,1.743
100,151.400,0.997,0.445,0.515,0.543,0.600,0.661,0.701,0.857,153.703,1.003
105,186.800,0.558,0.431,0.508,0.535,0.586,0.647,0.673,0.740,3.233,1.793
110,185.000,0.560,0.428,0.510,0.537,0.590,0.653,0.690,0.789,3.191,1.787
115,107.000,1.466,0.449,0.510,0.543,0.596,0.662,0.683,5.759,385.487,0.682
120,184.600,0.808,0.426,0.512,0.541,0.594,0.663,0.687,0.844,133.773,1.237
125,186.200,0.562,0.446,0.513,0.546,0.595,0.659,0.685,0.760,3.198,1.778
130,189.200,0.563,0.425,0.513,0.544,0.597,0.654,0.685,0.742,3.646,1.777
135,183.400,0.562,0.442,0.515,0.545,0.596,0.657,0.688,0.779,0.963,1.779
140,182.200,0.565,0.424,0.515,0.540,0.594,0.651,0.680,0.770,3.500,1.771
145,193.200,0.562,0.438,0.510,0.539,0.591,0.652,0.678,0.743,3.518,1.780
150,131.800,1.713,0.438,0.518,0.551,0.604,0.669,0.697,3.133,292.205,0.584
155,174.200,0.578,0.414,0.521,0.552,0.625,0.689,0.739,0.844,0.945,1.731
160,204.600,0.570,0.406,0.510,0.541,0.601,0.655,0.690,0.806,3.716,1.753
165,193.000,0.558,0.409,0.512,0.541,0.595,0.651,0.679,0.761,0.846,1.792
170,183.800,0.559,0.434,0.513,0.540,0.603,0.654,0.683,0.741,0.877,1.787
175,192.000,0.559,0.440,0.512,0.538,0.588,0.652,0.681,0.755,3.800,1.789
180,126.600,2.769,0.417,0.510,0.540,0.594,0.652,0.682,0.816,697.246,0.361
185,166.000,2.521,0.401,0.519,0.550,0.607,0.677,0.704,0.927,323.556,0.397
190,191.600,0.564,0.446,0.515,0.541,0.593,0.657,0.689,0.811,3.163,1.774
195,178.800,0.568,0.418,0.513,0.542,0.599,0.651,0.683,0.748,3.768,1.762
200,164.000,0.562,0.434,0.515,0.541,0.589,0.651,0.681,0.741,3.498,1.780
205,178.600,0.563,0.429,0.517,0.546,0.598,0.660,0.687,0.761,1.048,1.778
210,127.800,4.621,0.436,0.521,0.548,0.612,0.676,0.724,151.307,501.082,0.216
215,174.600,0.907,0.431,0.513,0.545,0.620,0.700,0.752,0.869,288.315,1.103
220,181.800,0.570,0.422,0.515,0.547,0.603,0.667,0.697,0.772,4.229,1.753
225,176.600,0.564,0.432,0.514,0.541,0.594,0.658,0.681,0.766,3.361,1.772
230,189.200,0.565,0.440,0.508,0.534,0.589,0.653,0.680,0.796,9.652,1.770
235,171.800,1.100,0.442,0.515,0.544,0.596,0.663,0.692,0.865,126.260,0.909
240,166.600,1.328,0.455,0.521,0.552,0.612,0.668,0.701,0.872,216.644,0.753
245,155.400,2.456,0.439,0.517,0.548,0.606,0.669,0.695,0.810,737.726,0.407
250,190.400,0.566,0.435,0.517,0.545,0.601,0.658,0.693,0.770,3.367,1.767
255,201.400,0.560,0.402,0.513,0.542,0.598,0.650,0.676,0.736,3.434,1.786
260,190.400,0.558,0.418,0.509,0.538,0.591,0.659,0.682,0.763,3.647,1.791
265,190.200,0.566,0.424,0.511,0.542,0.590,0.654,0.681,0.829,3.622,1.768
270,193.800,0.562,0.439,0.510,0.540,0.587,0.655,0.675,0.804,3.593,1.781
275,169.600,0.585,0.432,0.511,0.544,0.612,0.687,0.744,0.946,9.414,1.710
280,167.200,1.189,0.442,0.519,0.554,0.618,0.678,0.714,0.790,515.451,0.841
285,190.200,0.580,0.449,0.527,0.561,0.627,0.686,0.710,0.784,1.258,1.724
290,180.000,0.576,0.442,0.516,0.550,0.618,0.667,0.704,0.785,3.634,1.736
295,165.800,0.684,0.421,0.518,0.546,0.605,0.666,0.692,3.000,21.853,1.463
