Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,1833.600,0.544,0.272,0.456,0.468,0.491,0.536,1.355,1.705,3.136,1.838
5,1836.000,0.544,0.269,0.456,0.470,0.492,0.533,1.349,1.653,5.662,1.838
10,1809.000,0.552,0.270,0.457,0.474,0.504,0.545,1.387,1.704,5.725,1.811
15,1852.200,0.539,0.275,0.453,0.466,0.483,0.534,1.329,1.673,7.154,1.855
20,1713.000,0.583,0.270,0.487,0.511,0.534,0.575,1.444,1.881,7.081,1.715
25,1830.600,0.546,0.273,0.457,0.471,0.493,0.533,1.362,1.660,7.517,1.833
30,1786.600,0.559,0.270,0.466,0.492,0.519,0.552,1.354,1.766,7.491,1.789
35,1835.200,0.545,0.273,0.456,0.474,0.504,0.549,1.315,1.750,7.243,1.837
40,1840.000,0.543,0.268,0.454,0.467,0.486,0.536,1.349,1.747,8.781,1.842
45,1838.600,0.544,0.267,0.455,0.468,0.492,0.544,1.358,1.663,7.122,1.840
50,1842.600,0.542,0.266,0.453,0.470,0.502,0.542,1.328,1.742,7.868,1.844
55,1878.200,0.532,0.274,0.450,0.463,0.483,0.520,1.317,1.751,6.775,1.880
60,1757.600,0.569,0.275,0.474,0.503,0.525,0.556,1.404,1.780,8.010,1.759
65,1778.600,0.562,0.280,0.464,0.486,0.522,0.568,1.400,1.738,8.115,1.780
70,1757.400,0.569,0.283,0.477,0.502,0.522,0.549,1.399,1.720,6.529,1.758
75,1879.800,0.532,0.264,0.453,0.466,0.480,0.512,1.319,1.633,6.100,1.881
80,1858.600,0.538,0.278,0.456,0.468,0.486,0.521,1.335,1.662,6.450,1.860
85,1854.200,0.539,0.280,0.454,0.467,0.484,0.516,1.336,1.653,6.881,1.856
90,1859.400,0.537,0.274,0.454,0.466,0.484,0.520,1.344,1.721,6.956,1.861
95,1870.600,0.534,0.262,0.455,0.466,0.482,0.514,1.345,1.744,6.864,1.872
100,1776.800,0.562,0.279,0.461,0.486,0.521,0.575,1.388,1.756,6.302,1.778
105,1815.800,0.550,0.267,0.457,0.472,0.509,0.558,1.378,1.704,8.255,1.817
110,1883.000,0.531,0.269,0.453,0.465,0.479,0.519,1.324,1.578,6.795,1.884
115,1767.600,0.565,0.277,0.455,0.498,0.526,0.605,1.357,1.739,7.094,1.769
120,1886.200,0.530,0.265,0.434,0.449,0.474,0.658,1.271,1.612,8.306,1.887
125,1876.600,0.532,0.266,0.438,0.452,0.474,0.655,1.303,1.630,7.173,1.878
130,1794.600,0.557,0.268,0.443,0.466,0.510,0.688,1.374,1.754,6.641,1.796
135,1828.800,0.547,0.263,0.440,0.461,0.499,0.699,1.326,1.677,7.536,1.828
140,1824.000,0.547,0.270,0.439,0.459,0.492,0.721,1.324,1.669,6.916,1.827
145,1842.800,0.542,0.268,0.436,0.454,0.478,0.772,1.283,1.647,6.619,1.844
150,1854.800,0.539,0.265,0.435,0.449,0.467,0.728,1.274,1.562,69.533,1.856
155,1856.000,0.538,0.265,0.436,0.450,0.471,0.735,1.309,1.648,8.723,1.857
160,1791.600,0.558,0.271,0.446,0.471,0.521,0.674,1.372,1.728,6.651,1.792
165,1792.800,0.557,0.273,0.459,0.477,0.515,0.560,1.374,1.708,7.743,1.794
170,1755.000,0.569,0.280,0.463,0.494,0.522,0.569,1.430,1.805,5.963,1.756
175,1745.000,0.573,0.280,0.486,0.505,0.526,0.562,1.397,1.683,5.824,1.746
180,1742.600,0.573,0.275,0.475,0.502,0.524,0.563,1.426,1.685,6.823,1.744
185,1711.600,0.584,0.284,0.493,0.511,0.530,0.563,1.464,1.746,7.416,1.713
190,1670.600,0.598,0.271,0.457,0.468,0.481,0.517,1.370,1.694,87.504,1.672
195,1687.200,0.592,0.269,0.480,0.517,0.537,0.589,1.495,1.808,6.306,1.688
200,1851.600,0.540,0.275,0.456,0.468,0.484,0.528,1.359,1.691,5.853,1.853
205,1828.800,0.547,0.257,0.458,0.469,0.484,0.521,1.392,1.748,6.113,1.830
210,1841.800,0.542,0.255,0.455,0.467,0.484,0.514,1.357,1.760,6.913,1.844
215,1832.600,0.545,0.270,0.455,0.471,0.501,0.549,1.345,1.683,6.438,1.834
220,1863.600,0.536,0.273,0.454,0.467,0.484,0.523,1.320,1.671,6.091,1.865
225,1822.600,0.548,0.267,0.457,0.473,0.504,0.537,1.383,1.672,6.659,1.824
230,1841.400,0.543,0.266,0.458,0.469,0.487,0.536,1.413,1.695,7.116,1.843
235,1852.800,0.539,0.272,0.458,0.468,0.481,0.510,1.397,1.660,7.283,1.854
240,1799.000,0.555,0.279,0.462,0.475,0.502,0.543,1.438,1.742,6.436,1.800
245,1822.600,0.548,0.260,0.459,0.471,0.491,0.539,1.403,1.730,6.515,1.824
250,1797.000,0.556,0.261,0.461,0.479,0.514,0.555,1.405,1.728,7.141,1.798
255,1830.400,0.546,0.265,0.459,0.476,0.505,0.538,1.335,1.655,7.619,1.832
260,1781.600,0.561,0.268,0.458,0.489,0.517,0.562,1.378,1.768,6.454,1.783
265,1863.800,0.536,0.267,0.453,0.466,0.483,0.512,1.324,1.690,6.161,1.865
270,1841.600,0.543,0.268,0.455,0.468,0.487,0.518,1.340,1.750,6.398,1.843
275,1782.000,0.560,0.279,0.460,0.482,0.516,0.567,1.388,1.835,5.840,1.786
280,1807.400,0.553,0.255,0.458,0.473,0.505,0.554,1.369,1.831,5.807,1.810
285,1842.200,0.542,0.262,0.452,0.464,0.492,0.536,1.338,1.839,5.061,1.844
290,1815.000,0.550,0.265,0.457,0.480,0.512,0.554,1.346,1.726,5.290,1.818
295,1862.200,0.536,0.261,0.450,0.463,0.487,0.537,1.306,1.627,6.087,1.865
300,370.400,0.539,0.274,0.451,0.465,0.487,0.539,1.323,1.808,4.868,1.856
