Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.400,0.370,0.284,0.319,0.334,0.394,0.428,0.449,1.141,1.141,2.706
5,18.600,0.340,0.269,0.307,0.325,0.372,0.408,0.425,0.483,0.483,2.940
10,19.000,0.348,0.270,0.316,0.334,0.357,0.418,0.446,0.508,0.508,2.877
15,15.200,0.336,0.275,0.310,0.323,0.348,0.401,0.424,0.471,0.471,2.976
20,16.200,0.348,0.270,0.321,0.345,0.363,0.405,0.437,0.480,0.480,2.877
25,17.200,0.340,0.273,0.304,0.324,0.366,0.412,0.433,0.492,0.492,2.944
30,18.200,0.343,0.270,0.309,0.321,0.381,0.419,0.450,0.597,0.597,2.911
35,19.600,0.354,0.273,0.310,0.330,0.394,0.426,0.450,1.145,1.145,2.824
40,18.200,0.340,0.268,0.304,0.325,0.376,0.407,0.427,0.542,0.542,2.937
45,18.400,0.345,0.267,0.313,0.333,0.382,0.406,0.421,0.471,0.471,2.899
50,19.600,0.342,0.266,0.311,0.331,0.371,0.409,0.424,0.485,0.485,2.925
55,19.000,0.342,0.274,0.313,0.327,0.383,0.404,0.416,0.488,0.488,2.925
60,17.000,0.353,0.275,0.321,0.340,0.384,0.429,0.441,0.463,0.463,2.836
65,17.400,0.351,0.281,0.322,0.337,0.392,0.421,0.431,0.477,0.477,2.850
70,17.600,0.357,0.285,0.317,0.344,0.399,0.435,0.445,0.500,0.500,2.798
75,20.200,0.332,0.264,0.297,0.316,0.332,0.404,0.408,0.447,0.950,3.011
80,15.000,0.345,0.278,0.311,0.331,0.391,0.407,0.422,0.440,0.440,2.900
85,16.200,0.338,0.283,0.312,0.323,0.360,0.407,0.416,0.491,0.491,2.955
90,17.800,0.339,0.274,0.308,0.325,0.387,0.410,0.420,0.447,0.447,2.948
95,18.200,0.335,0.262,0.308,0.321,0.347,0.411,0.421,0.436,0.436,2.981
100,16.400,0.352,0.279,0.311,0.337,0.395,0.429,0.440,0.538,0.538,2.844
105,17.800,0.346,0.267,0.313,0.334,0.370,0.430,0.438,0.498,0.498,2.891
110,17.800,0.334,0.269,0.303,0.317,0.363,0.413,0.424,0.436,0.436,2.994
115,16.600,0.362,0.289,0.319,0.354,0.388,0.432,0.462,0.561,0.561,2.763
120,22.000,0.336,0.265,0.300,0.323,0.382,0.404,0.422,0.450,0.475,2.977
125,18.200,0.347,0.266,0.308,0.328,0.365,0.407,0.417,1.045,1.045,2.881
130,18.400,0.359,0.270,0.314,0.338,0.388,0.415,0.435,1.238,1.238,2.786
135,19.000,0.338,0.263,0.309,0.332,0.356,0.397,0.426,0.472,0.472,2.958
140,18.600,0.345,0.275,0.306,0.325,0.356,0.394,0.418,1.046,1.046,2.902
145,23.000,0.333,0.268,0.310,0.323,0.347,0.398,0.412,0.430,0.483,3.001
150,17.400,0.333,0.265,0.307,0.322,0.343,0.405,0.408,0.422,0.422,3.003
155,21.400,0.326,0.271,0.299,0.314,0.340,0.389,0.416,0.440,0.460,3.071
160,18.200,0.349,0.280,0.311,0.335,0.382,0.422,0.455,0.493,0.493,2.867
165,19.200,0.363,0.273,0.329,0.351,0.397,0.424,0.440,0.659,0.659,2.753
170,19.200,0.361,0.284,0.333,0.353,0.381,0.419,0.461,0.491,0.491,2.772
175,15.600,0.365,0.280,0.335,0.353,0.387,0.443,0.461,0.486,0.486,2.738
180,18.600,0.351,0.275,0.320,0.335,0.374,0.430,0.442,0.487,0.487,2.848
185,17.600,0.369,0.285,0.336,0.348,0.411,0.438,0.479,0.534,0.534,2.708
190,17.600,0.925,0.271,0.309,0.335,0.406,0.425,0.497,45.784,45.784,1.081
195,16.200,0.368,0.269,0.334,0.356,0.404,0.445,0.462,0.496,0.496,2.716
200,20.200,0.343,0.275,0.306,0.329,0.382,0.423,0.435,0.453,0.469,2.916
205,18.400,0.338,0.257,0.313,0.330,0.351,0.416,0.425,0.433,0.433,2.955
210,19.000,0.335,0.255,0.309,0.322,0.350,0.409,0.416,0.436,0.436,2.982
215,18.000,0.345,0.270,0.312,0.335,0.374,0.413,0.426,0.542,0.542,2.896
220,16.800,0.357,0.280,0.312,0.329,0.395,0.428,0.461,1.039,1.039,2.804
225,17.000,0.354,0.267,0.313,0.334,0.371,0.430,0.439,0.954,0.954,2.827
230,20.800,0.346,0.266,0.309,0.331,0.397,0.418,0.436,0.472,0.498,2.891
235,19.800,0.333,0.272,0.300,0.318,0.351,0.407,0.427,0.496,0.496,3.004
240,13.400,0.364,0.286,0.328,0.350,0.405,0.425,0.446,0.535,0.535,2.744
245,18.000,0.341,0.260,0.296,0.321,0.373,0.420,0.424,0.960,0.960,2.934
250,20.200,0.344,0.261,0.299,0.323,0.402,0.425,0.455,0.508,0.566,2.903
255,19.600,0.332,0.265,0.298,0.322,0.349,0.404,0.411,0.439,0.439,3.011
260,21.200,0.341,0.268,0.313,0.334,0.357,0.407,0.434,0.461,0.488,2.933
265,18.600,0.342,0.267,0.309,0.329,0.397,0.414,0.420,0.458,0.458,2.928
270,19.600,0.330,0.268,0.302,0.321,0.334,0.407,0.419,0.480,0.480,3.027
275,16.600,0.357,0.289,0.319,0.336,0.389,0.452,0.461,0.567,0.567,2.804
280,22.000,0.344,0.255,0.311,0.333,0.363,0.412,0.430,0.472,0.474,2.911
285,18.000,0.342,0.262,0.299,0.324,0.395,0.423,0.438,0.442,0.442,2.927
290,19.800,0.341,0.265,0.310,0.327,0.365,0.421,0.434,0.452,0.452,2.935
295,15.600,0.344,0.261,0.314,0.331,0.372,0.413,0.445,0.488,0.488,2.907
300,4.200,0.317,0.277,0.289,0.315,0.340,0.356,0.365,0.405,0.405,3.155
