Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.800,0.607,0.567,0.587,0.600,0.619,0.653,0.672,0.705,0.705,1.648
5,18.200,0.598,0.553,0.576,0.590,0.615,0.640,0.654,0.684,0.684,1.673
10,20.800,0.611,0.563,0.585,0.602,0.626,0.656,0.679,0.823,0.896,1.636
15,22.400,0.599,0.553,0.579,0.595,0.608,0.647,0.668,0.686,0.761,1.668
20,17.400,0.649,0.569,0.618,0.653,0.676,0.703,0.711,0.808,0.808,1.542
25,15.800,0.601,0.540,0.585,0.597,0.615,0.638,0.659,0.677,0.677,1.664
30,17.000,0.627,0.560,0.592,0.625,0.659,0.681,0.686,0.717,0.717,1.596
35,21.400,0.617,0.559,0.582,0.606,0.651,0.672,0.685,0.711,0.725,1.620
40,16.400,0.605,0.565,0.583,0.604,0.616,0.637,0.649,0.713,0.713,1.653
45,17.600,0.603,0.559,0.580,0.594,0.614,0.650,0.675,0.738,0.738,1.659
50,16.000,0.610,0.553,0.586,0.597,0.631,0.664,0.682,0.798,0.798,1.640
55,18.600,0.595,0.542,0.577,0.594,0.610,0.633,0.644,0.653,0.653,1.680
60,17.200,0.638,0.554,0.608,0.648,0.662,0.684,0.692,0.727,0.727,1.568
65,15.800,0.621,0.549,0.594,0.610,0.641,0.687,0.705,0.743,0.743,1.610
70,16.400,0.638,0.558,0.601,0.638,0.668,0.684,0.696,0.828,0.828,1.567
75,19.000,0.597,0.556,0.583,0.593,0.608,0.617,0.644,0.686,0.686,1.676
80,19.000,0.600,0.561,0.582,0.595,0.615,0.626,0.651,0.706,0.706,1.668
85,19.600,0.595,0.564,0.581,0.593,0.609,0.617,0.628,0.640,0.640,1.681
90,17.400,0.594,0.555,0.582,0.588,0.602,0.624,0.631,0.709,0.709,1.684
95,20.800,0.597,0.563,0.581,0.593,0.612,0.629,0.634,0.651,0.662,1.675
100,20.600,0.627,0.558,0.588,0.610,0.668,0.684,0.692,0.703,0.751,1.594
105,21.200,0.622,0.551,0.588,0.604,0.655,0.697,0.710,0.767,0.779,1.608
110,17.800,0.594,0.555,0.577,0.590,0.604,0.623,0.644,0.663,0.663,1.684
