Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,49.400,5.314,1.815,2.081,2.213,2.554,3.317,9.724,13.633,595.793,0.188
5,52.800,2.598,1.780,2.042,2.177,2.595,3.080,3.169,12.836,13.108,0.385
10,56.000,3.140,1.796,2.086,2.247,2.957,3.455,11.953,13.317,14.057,0.318
15,56.800,2.830,1.789,2.012,2.106,2.906,3.108,9.785,12.539,12.827,0.353
20,67.600,2.631,1.751,1.943,2.071,2.396,3.181,3.318,12.814,13.579,0.380
25,44.000,6.460,1.821,2.120,2.338,2.863,3.226,8.208,13.053,770.838,0.155
30,56.400,2.771,1.768,2.037,2.219,2.574,3.051,3.804,12.909,13.012,0.361
35,64.200,2.774,1.784,2.075,2.218,2.634,3.020,7.544,12.524,13.151,0.360
40,58.800,2.602,1.721,2.029,2.175,2.591,2.955,3.113,13.106,13.423,0.384
45,54.000,2.781,1.772,1.997,2.130,2.858,3.132,3.405,13.103,14.221,0.360
50,61.600,2.802,1.804,1.961,2.103,2.787,3.202,9.754,12.531,12.983,0.357
55,58.400,2.957,1.763,2.035,2.204,2.798,3.268,10.348,13.423,14.093,0.338
60,59.000,2.891,1.856,2.128,2.251,2.903,3.210,8.161,13.015,14.083,0.346
65,60.400,2.637,1.701,2.051,2.189,2.529,3.185,3.300,13.057,13.820,0.379
70,58.400,2.827,1.767,2.095,2.265,3.003,3.297,3.372,13.098,36.997,0.354
75,56.000,2.839,1.787,2.104,2.240,2.705,3.341,3.804,13.233,13.917,0.352
80,51.600,2.866,1.776,1.969,2.113,2.697,3.436,9.339,12.648,13.087,0.349
85,55.000,2.708,1.739,2.001,2.094,2.297,3.188,3.488,13.216,13.844,0.369
90,61.200,2.690,1.779,2.039,2.164,2.991,3.356,3.490,12.742,14.061,0.372
95,61.600,2.525,1.747,1.990,2.159,2.533,3.240,3.411,12.713,13.404,0.396
100,61.800,2.756,1.763,1.946,2.088,2.719,3.355,6.841,13.167,14.398,0.363
105,59.200,2.734,1.722,1.964,2.073,2.821,3.091,8.756,12.714,12.853,0.366
110,57.200,2.577,1.736,1.971,2.086,2.360,3.137,3.305,12.997,13.520,0.388
115,60.600,2.648,1.766,2.004,2.138,2.790,3.130,3.292,12.735,13.584,0.378
120,68.200,2.756,1.750,1.999,2.130,2.530,3.323,3.836,12.816,14.505,0.363
125,60.600,2.987,1.775,2.040,2.160,2.560,3.603,11.028,13.298,13.605,0.335
130,62.200,2.840,1.759,1.998,2.124,3.306,3.677,3.815,13.333,13.571,0.352
135,57.800,2.713,1.766,1.948,2.059,2.498,3.529,3.647,12.965,13.366,0.369
140,54.000,3.014,1.809,1.949,2.032,2.554,3.556,12.302,13.179,13.314,0.332
145,57.000,2.782,1.814,1.973,2.076,2.395,3.533,3.730,13.156,13.187,0.359
150,60.000,2.755,1.824,2.034,2.186,2.599,3.519,3.696,13.089,13.894,0.363
155,61.400,2.830,1.790,2.073,2.201,2.524,3.595,3.866,12.906,14.179,0.353
160,62.200,2.644,1.779,1.981,2.112,2.363,3.574,3.732,12.933,13.130,0.378
165,56.200,2.971,1.787,2.080,2.219,3.003,3.767,8.881,13.162,13.234,0.337
170,47.600,2.785,1.794,2.027,2.313,2.725,3.740,3.903,12.930,13.237,0.359
175,56.400,2.926,1.773,2.063,2.219,2.715,3.796,4.081,13.616,14.056,0.342
180,58.600,3.167,1.773,2.064,2.232,2.590,3.822,12.698,14.046,15.104,0.316
185,51.800,2.933,1.727,2.088,2.220,2.542,3.734,4.079,13.694,14.097,0.341
190,58.000,3.248,1.757,2.040,2.242,3.009,3.578,12.257,13.344,13.665,0.308
195,62.200,3.008,1.752,2.046,2.226,3.119,3.417,11.553,13.464,16.936,0.332
200,58.000,2.735,1.747,2.022,2.169,3.084,3.435,3.564,13.418,13.809,0.366
205,56.600,2.854,1.786,2.014,2.234,3.213,3.436,3.581,13.033,13.279,0.350
210,65.200,2.943,1.758,1.954,2.142,3.099,3.377,11.638,12.879,13.245,0.340
215,64.600,2.720,1.754,2.017,2.170,2.505,3.334,3.481,13.273,13.450,0.368
220,58.800,2.766,1.781,2.023,2.173,2.515,3.099,3.290,13.080,14.467,0.362
225,62.800,2.834,1.725,1.966,2.140,2.388,3.430,11.282,13.380,13.908,0.353
230,63.800,2.842,1.758,1.928,2.167,2.470,3.533,11.873,13.139,13.562,0.352
235,58.000,2.823,1.792,1.998,2.199,2.448,3.568,3.835,13.648,13.982,0.354
240,61.600,2.719,1.755,1.980,2.130,2.338,3.559,3.651,13.255,13.448,0.368
245,53.400,2.996,1.797,2.053,2.259,3.339,3.852,4.326,13.361,13.437,0.334
250,53.800,2.966,1.733,2.030,2.253,2.749,4.037,4.157,13.312,13.835,0.337
255,61.200,3.009,1.775,2.070,2.351,2.732,3.607,9.441,13.739,14.296,0.332
260,54.000,3.139,1.759,1.982,2.223,3.173,3.538,12.839,13.560,13.729,0.319
265,56.800,2.766,1.752,1.978,2.171,2.523,3.337,3.639,13.534,13.774,0.362
270,59.800,2.619,1.733,1.888,2.014,2.831,3.109,3.337,13.247,13.429,0.382
275,55.600,2.747,1.800,1.972,2.121,2.991,3.321,3.632,13.133,13.750,0.364
280,54.800,2.887,1.797,1.986,2.115,2.612,3.385,10.743,13.463,13.522,0.346
285,57.000,2.811,1.798,2.000,2.098,2.409,3.350,9.994,13.007,14.282,0.356
290,55.200,2.734,1.781,2.015,2.168,2.462,3.266,3.608,13.385,13.824,0.366
295,66.200,2.616,1.712,1.957,2.105,2.765,3.118,3.237,13.084,13.278,0.382
300,11.000,2.729,1.792,2.009,2.123,2.868,3.173,3.248,13.957,13.957,0.366
