Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,6.200,0.943,0.878,0.907,0.943,0.971,0.994,0.998,1.014,1.014,1.060
5,8.800,0.928,0.873,0.893,0.913,0.945,1.000,1.024,1.113,1.113,1.078
10,8.600,0.929,0.862,0.902,0.925,0.943,0.975,0.996,1.037,1.037,1.076
15,8.800,0.906,0.856,0.892,0.898,0.914,0.971,0.974,0.981,0.981,1.104
20,10.400,0.922,0.863,0.894,0.902,0.946,0.988,0.996,1.137,1.137,1.085
25,5.600,0.914,0.880,0.895,0.909,0.926,0.949,0.976,0.988,0.988,1.094
30,9.000,0.914,0.864,0.886,0.909,0.942,0.969,0.980,1.007,1.007,1.094
35,7.000,0.923,0.872,0.902,0.913,0.940,0.974,0.996,1.021,1.021,1.084
40,7.600,0.918,0.874,0.891,0.907,0.930,0.987,0.999,1.000,1.000,1.090
45,10.000,0.917,0.862,0.891,0.909,0.934,0.974,0.997,1.025,1.025,1.090
50,6.400,0.922,0.876,0.892,0.923,0.955,0.963,0.984,0.993,0.993,1.084
55,6.400,0.930,0.858,0.893,0.910,0.954,0.984,1.028,1.234,1.234,1.075
60,8.400,0.933,0.891,0.917,0.928,0.942,0.983,0.991,0.999,0.999,1.072
65,9.000,0.924,0.870,0.887,0.913,0.939,0.987,1.025,1.178,1.178,1.082
70,10.200,0.919,0.853,0.897,0.909,0.942,0.966,0.981,1.024,1.024,1.088
75,6.800,0.931,0.873,0.914,0.926,0.938,0.993,1.015,1.052,1.052,1.075
80,8.200,0.922,0.877,0.907,0.915,0.929,0.942,0.988,1.002,1.002,1.085
85,7.800,0.913,0.867,0.892,0.907,0.914,0.952,1.018,1.035,1.035,1.095
90,10.000,0.909,0.870,0.889,0.905,0.925,0.950,0.957,0.976,0.976,1.101
95,10.800,0.914,0.871,0.891,0.900,0.922,0.962,1.002,1.058,1.058,1.094
100,9.400,0.909,0.849,0.884,0.905,0.921,0.952,0.965,1.076,1.076,1.101
105,9.400,0.908,0.863,0.886,0.895,0.927,0.966,0.975,0.992,0.992,1.101
110,10.600,0.903,0.863,0.883,0.897,0.916,0.929,0.963,1.026,1.026,1.107
115,6.000,0.902,0.862,0.880,0.893,0.912,0.974,0.990,1.001,1.001,1.108
120,9.400,0.909,0.864,0.887,0.902,0.925,0.958,0.963,0.983,0.983,1.100
125,7.400,0.922,0.848,0.890,0.898,0.957,0.996,1.006,1.016,1.016,1.085
130,9.000,0.900,0.865,0.883,0.891,0.908,0.944,0.959,0.997,0.997,1.111
135,8.800,0.908,0.869,0.891,0.896,0.919,0.959,0.969,1.013,1.013,1.101
140,6.800,0.908,0.873,0.890,0.895,0.912,0.942,0.979,1.066,1.066,1.101
145,9.800,0.909,0.854,0.886,0.900,0.937,0.958,0.961,0.965,0.965,1.100
150,6.600,0.908,0.867,0.889,0.900,0.917,0.957,0.972,0.978,0.978,1.102
155,9.200,0.918,0.868,0.894,0.908,0.937,0.974,0.989,1.003,1.003,1.090
160,8.600,0.904,0.868,0.884,0.893,0.904,0.960,0.965,0.975,0.975,1.107
165,7.600,0.918,0.875,0.892,0.906,0.932,0.972,1.016,1.021,1.021,1.089
170,8.400,0.914,0.874,0.890,0.901,0.943,0.965,0.977,0.995,0.995,1.095
175,9.600,0.918,0.856,0.887,0.910,0.947,0.991,0.996,0.997,0.997,1.089
