Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,711.400,1.404,0.878,1.079,1.116,1.147,1.209,2.100,3.165,595.793,0.712
5,846.600,1.180,0.873,1.056,1.079,1.117,1.175,1.998,3.016,13.108,0.847
10,807.400,1.238,0.860,1.065,1.098,1.130,1.187,2.105,3.232,14.057,0.808
15,843.600,1.185,0.856,1.048,1.060,1.080,1.142,2.019,3.024,12.827,0.844
20,838.600,1.191,0.863,1.047,1.062,1.082,1.150,2.015,3.091,13.579,0.839
25,702.800,1.422,0.848,1.056,1.080,1.121,1.166,2.072,3.024,770.838,0.703
30,833.000,1.200,0.864,1.057,1.083,1.120,1.165,2.049,2.926,13.012,0.833
35,813.600,1.229,0.864,1.068,1.101,1.126,1.201,2.142,2.973,13.151,0.814
40,840.400,1.190,0.874,1.055,1.088,1.111,1.154,2.047,2.910,13.423,0.841
45,838.400,1.192,0.862,1.054,1.085,1.109,1.146,1.987,3.071,14.221,0.839
50,834.800,1.198,0.870,1.045,1.061,1.099,1.151,1.986,3.098,12.983,0.835
55,821.200,1.217,0.858,1.053,1.079,1.117,1.175,2.066,3.169,14.093,0.822
60,803.000,1.245,0.871,1.083,1.121,1.144,1.197,2.164,3.154,14.083,0.803
65,836.400,1.195,0.870,1.057,1.075,1.115,1.177,2.094,3.137,13.820,0.837
70,824.600,1.212,0.853,1.061,1.084,1.122,1.159,2.148,3.238,36.997,0.825
75,809.400,1.235,0.870,1.095,1.120,1.145,1.191,2.118,3.271,13.917,0.810
80,822.400,1.215,0.874,1.087,1.108,1.130,1.160,1.952,3.342,13.087,0.823
85,837.800,1.193,0.867,1.058,1.089,1.118,1.155,2.000,3.110,13.844,0.838
90,839.000,1.192,0.867,1.055,1.071,1.105,1.153,2.071,3.285,14.061,0.839
95,844.800,1.183,0.868,1.052,1.071,1.106,1.161,2.037,3.077,13.404,0.845
100,829.200,1.206,0.849,1.051,1.083,1.116,1.180,1.987,3.229,14.398,0.829
105,846.000,1.182,0.863,1.044,1.058,1.090,1.145,1.982,3.009,12.853,0.846
110,847.400,1.180,0.863,1.049,1.071,1.113,1.162,1.978,2.960,13.520,0.848
115,840.600,1.189,0.862,1.049,1.071,1.107,1.153,2.034,3.061,13.584,0.841
120,817.000,1.223,0.864,1.052,1.077,1.121,1.203,2.071,3.300,14.505,0.817
125,817.400,1.223,0.848,1.054,1.078,1.115,1.177,2.080,3.524,13.605,0.818
130,826.200,1.210,0.865,1.052,1.070,1.102,1.170,2.037,3.593,13.571,0.827
135,847.200,1.180,0.869,1.049,1.064,1.090,1.133,1.957,3.434,13.366,0.847
140,839.400,1.192,0.873,1.049,1.063,1.088,1.122,1.941,3.438,13.314,0.839
145,840.000,1.189,0.854,1.051,1.068,1.098,1.153,1.989,3.463,13.187,0.841
150,825.400,1.211,0.867,1.060,1.087,1.118,1.174,2.073,3.446,13.894,0.826
155,813.400,1.229,0.843,1.065,1.097,1.135,1.204,2.127,3.503,14.179,0.814
160,840.800,1.189,0.868,1.050,1.068,1.098,1.167,2.016,3.521,13.130,0.841
165,813.000,1.230,0.875,1.061,1.097,1.133,1.202,2.101,3.692,13.234,0.813
170,842.000,1.187,0.861,1.061,1.085,1.115,1.180,1.955,3.607,13.237,0.842
175,822.200,1.215,0.856,1.061,1.087,1.120,1.180,2.068,3.670,14.056,0.823
180,800.600,1.248,0.862,1.062,1.090,1.135,1.227,2.100,3.736,15.104,0.801
185,833.400,1.199,0.868,1.058,1.079,1.111,1.172,2.060,3.609,14.097,0.834
190,815.000,1.227,0.865,1.053,1.068,1.088,1.145,2.088,3.450,13.665,0.815
195,815.400,1.226,0.864,1.055,1.071,1.108,1.173,2.124,3.363,16.936,0.816
200,834.200,1.198,0.855,1.054,1.076,1.124,1.170,2.040,3.347,13.809,0.834
205,830.200,1.204,0.876,1.057,1.080,1.117,1.162,2.049,3.355,13.279,0.831
210,822.800,1.215,0.862,1.048,1.064,1.083,1.163,2.053,3.339,13.245,0.823
215,828.400,1.207,0.872,1.054,1.072,1.101,1.182,2.089,3.285,13.450,0.829
