Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,1104.200,2.661,1.586,2.082,2.296,2.653,4.077,4.578,5.713,165.798,0.376
5,1115.600,2.605,1.595,2.068,2.298,2.691,3.974,4.503,5.839,12.595,0.384
10,1127.600,2.562,1.580,2.074,2.287,2.630,3.808,4.471,5.575,9.437,0.390
15,1106.400,2.615,1.592,2.097,2.332,2.799,3.844,4.486,5.626,8.442,0.382
20,1095.800,2.703,1.583,2.114,2.397,2.951,4.058,4.664,6.032,12.192,0.370
25,1068.600,2.664,1.619,2.134,2.381,2.860,3.897,4.517,5.666,10.828,0.375
30,1103.600,2.552,1.588,2.081,2.299,2.619,3.779,4.379,5.791,9.777,0.392
35,915.000,4.210,1.575,2.135,2.389,2.793,4.105,4.786,15.251,392.603,0.238
40,1095.000,2.626,1.619,2.146,2.391,2.776,3.739,4.410,5.359,8.653,0.381
45,1090.200,2.617,1.621,2.118,2.333,2.723,3.801,4.576,6.037,10.445,0.382
50,1080.400,2.634,1.588,2.143,2.387,2.739,3.881,4.529,5.824,11.004,0.380
55,1082.000,2.709,1.619,2.185,2.444,2.912,3.908,4.570,5.787,10.538,0.369
60,1061.000,2.743,1.553,2.177,2.437,2.945,4.059,4.749,5.908,9.767,0.365
65,900.600,5.113,1.608,2.113,2.355,2.871,4.091,4.859,7.861,528.249,0.196
70,1048.800,2.767,1.608,2.103,2.329,2.791,4.064,4.734,6.559,52.849,0.361
75,1110.800,2.593,1.586,2.088,2.319,2.728,3.821,4.558,5.501,9.866,0.386
80,1089.600,2.641,1.593,2.126,2.343,2.705,4.055,4.744,5.818,9.701,0.379
85,1086.000,2.709,1.609,2.188,2.395,2.785,4.211,4.805,6.135,9.178,0.369
90,1122.600,2.616,1.595,2.158,2.357,2.688,3.720,4.531,5.676,10.504,0.382
95,1095.600,2.615,1.561,2.102,2.314,2.636,4.075,4.786,5.969,10.708,0.382
100,1115.600,2.624,1.611,2.123,2.340,2.675,4.061,4.667,5.929,12.215,0.381
105,878.800,4.783,1.571,2.087,2.314,2.683,3.950,4.794,7.289,771.122,0.209
110,1099.600,2.639,1.559,2.106,2.320,2.682,4.067,4.686,6.228,12.709,0.379
115,1058.800,2.792,1.612,2.227,2.468,2.886,4.182,4.916,6.600,23.407,0.358
120,1069.000,2.788,1.602,2.267,2.539,2.922,4.046,4.717,6.174,11.690,0.359
125,1105.600,2.752,1.585,2.199,2.497,2.926,4.043,4.629,6.024,12.202,0.363
130,1084.800,2.704,1.630,2.173,2.408,2.825,4.055,4.643,5.987,10.822,0.370
135,795.000,5.066,1.577,2.211,2.507,3.037,4.171,4.786,9.953,448.950,0.197
