Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,157.400,0.728,0.602,0.678,0.709,0.755,0.817,0.848,0.942,2.794,1.373
5,165.200,0.723,0.579,0.677,0.704,0.745,0.811,0.839,0.932,3.121,1.384
10,155.800,0.716,0.575,0.675,0.703,0.742,0.804,0.829,0.893,1.168,1.398
15,158.400,0.723,0.604,0.678,0.705,0.742,0.806,0.841,0.950,3.692,1.384
20,152.000,0.728,0.613,0.678,0.704,0.742,0.806,0.840,0.933,3.577,1.374
25,161.800,0.734,0.592,0.681,0.712,0.763,0.830,0.880,0.979,3.281,1.363
30,154.400,0.727,0.591,0.680,0.707,0.747,0.808,0.838,0.934,3.702,1.376
35,137.200,1.299,0.604,0.678,0.706,0.748,0.814,0.865,1.340,372.498,0.770
40,153.600,0.746,0.613,0.692,0.720,0.768,0.845,0.880,1.003,3.268,1.341
45,156.400,0.743,0.593,0.695,0.727,0.774,0.845,0.874,0.966,1.182,1.347
50,159.000,0.736,0.589,0.687,0.715,0.750,0.827,0.862,0.972,3.633,1.358
55,158.000,0.742,0.603,0.682,0.713,0.760,0.837,0.862,0.989,3.610,1.347
60,158.600,0.738,0.599,0.687,0.719,0.764,0.829,0.861,0.963,3.232,1.356
65,127.000,4.901,0.608,0.687,0.720,0.768,0.856,0.892,29.333,524.098,0.204
70,147.400,0.743,0.581,0.678,0.708,0.752,0.824,0.856,1.057,3.635,1.346
75,150.600,0.726,0.565,0.679,0.707,0.746,0.806,0.843,0.925,3.424,1.377
80,153.800,0.724,0.588,0.678,0.704,0.749,0.818,0.848,0.913,3.619,1.381
85,156.200,0.746,0.610,0.685,0.720,0.780,0.854,0.917,1.094,3.441,1.340
90,154.600,0.727,0.609,0.677,0.705,0.747,0.808,0.844,0.943,3.430,1.375
95,156.400,0.719,0.612,0.675,0.702,0.747,0.803,0.834,0.936,1.372,1.391
100,164.800,0.716,0.600,0.675,0.702,0.744,0.809,0.827,0.917,1.152,1.396
105,125.800,1.721,0.604,0.678,0.706,0.748,0.813,0.843,0.951,627.042,0.581
110,158.400,0.732,0.596,0.678,0.704,0.749,0.823,0.859,0.997,3.354,1.367
115,161.000,0.755,0.594,0.687,0.713,0.763,0.830,0.871,0.956,12.734,1.325
120,157.400,0.725,0.596,0.681,0.710,0.752,0.818,0.838,0.933,1.061,1.380
125,154.600,0.722,0.576,0.676,0.701,0.736,0.811,0.838,0.923,3.267,1.385
130,161.200,0.727,0.601,0.678,0.706,0.742,0.811,0.843,0.932,3.641,1.376
135,106.800,2.000,0.594,0.675,0.705,0.747,0.819,0.838,1.171,398.863,0.500
140,155.400,0.730,0.598,0.680,0.709,0.755,0.822,0.860,0.967,3.552,1.370
145,150.200,0.735,0.604,0.683,0.713,0.771,0.834,0.878,0.998,1.546,1.361
150,155.000,0.723,0.580,0.680,0.705,0.740,0.819,0.847,0.925,3.357,1.384
155,155.000,0.724,0.577,0.673,0.699,0.735,0.807,0.829,0.916,3.857,1.381
160,170.000,0.715,0.583,0.666,0.692,0.729,0.792,0.821,0.954,3.689,1.398
165,162.800,0.712,0.582,0.670,0.696,0.731,0.798,0.815,0.925,3.843,1.404
170,165.400,0.714,0.588,0.668,0.696,0.735,0.803,0.825,0.896,3.602,1.400
175,162.400,0.726,0.589,0.674,0.702,0.740,0.804,0.827,0.914,3.652,1.377
180,161.800,0.715,0.579,0.670,0.700,0.733,0.802,0.828,0.930,3.435,1.399
185,161.400,0.716,0.588,0.672,0.699,0.730,0.798,0.827,0.883,3.482,1.396
190,164.400,0.713,0.580,0.674,0.697,0.733,0.804,0.825,0.908,1.037,1.403
195,165.600,0.716,0.573,0.675,0.700,0.736,0.799,0.826,0.880,3.720,1.398
200,156.200,0.730,0.581,0.677,0.705,0.745,0.816,0.846,0.916,3.717,1.370
205,156.400,0.731,0.586,0.675,0.708,0.761,0.837,0.871,1.018,3.427,1.368
210,157.400,0.718,0.588,0.673,0.699,0.733,0.804,0.839,0.983,3.663,1.393
215,161.000,0.714,0.581,0.674,0.701,0.740,0.803,0.835,0.919,1.115,1.400
220,154.800,0.721,0.581,0.674,0.701,0.732,0.797,0.828,0.894,3.423,1.387
225,166.000,0.712,0.586,0.671,0.699,0.738,0.802,0.829,0.902,1.138,1.405
230,153.000,0.728,0.611,0.679,0.705,0.748,0.813,0.838,1.008,3.736,1.373
235,144.800,0.723,0.595,0.676,0.700,0.741,0.808,0.837,0.934,3.682,1.384
240,159.600,0.721,0.595,0.674,0.701,0.738,0.814,0.848,0.903,3.517,1.387
245,160.000,0.712,0.578,0.673,0.701,0.733,0.796,0.833,0.897,1.108,1.405
250,148.800,0.721,0.599,0.677,0.705,0.747,0.810,0.847,0.912,1.251,1.387
255,139.800,0.726,0.610,0.677,0.702,0.742,0.810,0.839,0.978,3.617,1.377
260,153.600,0.722,0.572,0.675,0.701,0.738,0.808,0.837,0.962,3.590,1.385
