Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,201.000,0.968,0.298,0.378,0.920,1.400,1.786,2.080,2.744,7.552,1.033
5,186.800,1.027,0.295,0.382,1.018,1.461,1.834,2.133,3.639,7.596,0.974
10,194.800,0.927,0.312,0.378,0.946,1.332,1.704,1.874,2.494,5.520,1.079
15,203.000,0.864,0.309,0.374,0.910,1.267,1.524,1.695,2.298,4.815,1.158
20,197.400,0.870,0.303,0.373,0.886,1.238,1.527,1.711,2.487,5.439,1.149
25,95.400,4.525,0.313,0.383,0.941,1.323,1.670,2.093,143.672,578.124,0.221
30,193.200,0.942,0.310,0.379,0.969,1.358,1.706,1.972,2.556,3.894,1.062
35,200.600,0.884,0.300,0.378,0.938,1.260,1.506,1.706,2.299,6.754,1.132
40,196.800,0.880,0.296,0.373,0.933,1.262,1.540,1.770,2.488,4.654,1.136
45,203.400,0.851,0.298,0.369,0.898,1.254,1.490,1.677,2.211,3.364,1.175
50,200.800,0.933,0.287,0.377,0.908,1.357,1.718,2.001,2.727,4.707,1.072
55,205.800,0.892,0.292,0.375,0.935,1.286,1.614,1.834,2.432,4.482,1.121
60,184.600,1.371,0.308,0.379,0.927,1.340,1.708,1.976,2.697,141.843,0.729
65,81.000,7.039,0.296,0.375,0.877,1.306,1.670,2.280,211.337,363.122,0.142
70,187.800,0.895,0.298,0.381,0.957,1.277,1.577,1.788,2.379,4.001,1.117
75,201.000,0.895,0.299,0.381,0.916,1.298,1.582,1.861,2.425,3.126,1.117
80,123.400,5.962,0.311,0.379,0.924,1.344,1.776,2.152,278.287,716.163,0.168
85,196.800,0.879,0.312,0.374,0.808,1.292,1.663,1.904,2.473,4.633,1.137
90,182.400,1.645,0.295,0.377,0.874,1.270,1.555,1.835,2.599,278.492,0.608
95,186.600,1.063,0.305,0.379,0.923,1.273,1.624,1.875,3.120,79.832,0.941
