Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,1382.600,3.351,1.850,2.737,3.107,3.651,4.436,5.201,7.288,16.047,0.298
5,1355.600,3.499,1.602,2.769,3.177,3.748,4.696,5.436,8.198,55.782,0.286
10,1373.800,3.201,1.608,2.671,2.999,3.455,4.171,4.815,6.746,14.236,0.312
15,1443.200,3.017,1.764,2.528,2.828,3.249,3.874,4.404,6.373,13.171,0.331
20,1405.000,3.076,1.812,2.554,2.886,3.331,3.991,4.658,6.440,14.947,0.325
25,654.200,14.840,1.885,2.651,3.030,3.616,4.627,5.942,416.276,2415.160,0.067
30,1390.600,3.264,1.945,2.676,3.079,3.588,4.320,5.003,6.631,9.122,0.306
35,1436.600,2.996,1.766,2.514,2.837,3.249,3.805,4.366,6.111,12.685,0.334
40,1436.600,3.055,1.756,2.559,2.877,3.304,3.942,4.555,6.075,11.723,0.327
45,1451.800,3.051,1.823,2.579,2.871,3.291,3.868,4.474,6.231,10.685,0.328
50,1360.600,3.330,1.917,2.741,3.112,3.611,4.403,5.131,6.911,12.824,0.300
55,1403.000,3.174,1.837,2.621,2.988,3.470,4.186,4.814,6.443,11.151,0.315
60,1325.400,3.844,1.741,2.707,3.084,3.640,4.439,5.125,7.242,294.800,0.260
65,595.800,16.146,1.860,2.635,2.990,3.545,4.606,66.357,359.319,2530.101,0.062
70,1366.000,3.430,1.827,2.604,2.989,3.539,4.242,4.973,6.969,118.779,0.292
75,1409.400,3.159,1.738,2.543,2.959,3.510,4.195,4.869,6.307,15.620,0.317
80,814.200,9.232,1.778,2.751,3.201,3.840,4.762,5.955,279.363,1148.267,0.108
85,1395.000,3.286,1.714,2.716,3.102,3.620,4.307,4.922,6.564,10.467,0.304
90,1232.200,4.755,1.809,2.606,2.948,3.424,4.027,4.651,7.382,702.466,0.210
95,1340.400,3.380,1.614,2.568,2.926,3.403,4.076,4.687,6.583,155.933,0.296
100,1469.800,2.934,1.812,2.469,2.779,3.192,3.737,4.261,5.776,12.624,0.341
105,1423.200,3.204,1.756,2.582,2.933,3.419,4.109,4.796,6.808,47.743,0.312
110,1377.800,3.275,1.848,2.680,3.060,3.565,4.304,4.973,6.794,54.915,0.305
115,1409.200,3.135,1.794,2.606,2.957,3.400,4.054,4.659,6.567,11.729,0.319
120,375.800,30.915,1.887,2.936,3.390,4.088,6.287,142.421,651.379,3260.612,0.032
125,1203.800,4.642,1.802,2.856,3.295,3.864,4.771,5.798,9.882,434.221,0.215
130,1360.200,3.536,1.922,2.857,3.288,3.887,4.768,5.547,7.489,21.070,0.283
135,1317.000,3.641,1.838,2.902,3.329,3.957,4.918,5.881,8.783,21.983,0.275
140,1345.400,3.490,1.744,2.862,3.249,3.766,4.607,5.473,7.917,13.310,0.287
145,1310.800,3.733,1.877,2.920,3.415,4.070,5.123,6.323,9.524,21.499,0.268
