Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13.800,0.631,0.558,0.594,0.606,0.622,0.694,0.856,0.948,0.948,1.586
5,15.200,0.633,0.563,0.589,0.614,0.655,0.702,0.807,0.898,0.898,1.580
10,18.200,0.658,0.565,0.602,0.630,0.673,0.757,0.894,0.962,0.962,1.520
15,12.800,0.630,0.558,0.600,0.619,0.657,0.701,0.717,0.884,0.884,1.586
20,14.400,0.640,0.562,0.601,0.628,0.652,0.667,0.879,0.945,0.945,1.562
25,18.000,0.642,0.595,0.622,0.638,0.655,0.669,0.708,0.745,0.745,1.558
30,19.400,0.650,0.592,0.620,0.638,0.677,0.703,0.729,0.786,0.786,1.539
35,13.800,0.646,0.594,0.625,0.637,0.650,0.707,0.719,0.772,0.772,1.549
40,12.400,0.675,0.600,0.633,0.660,0.700,0.722,0.743,1.169,1.169,1.482
45,16.200,0.660,0.597,0.633,0.653,0.686,0.716,0.726,0.773,0.773,1.515
50,15.800,0.665,0.591,0.626,0.652,0.685,0.721,0.756,1.105,1.105,1.504
55,17.000,0.653,0.594,0.624,0.644,0.675,0.709,0.717,0.758,0.758,1.532
60,16.200,0.652,0.600,0.635,0.648,0.665,0.685,0.722,0.758,0.758,1.533
65,16.600,0.642,0.594,0.619,0.633,0.654,0.679,0.712,0.879,0.879,1.557
70,15.000,0.654,0.608,0.634,0.647,0.669,0.694,0.717,0.777,0.777,1.530
75,11.400,0.657,0.601,0.635,0.651,0.680,0.702,0.713,0.749,0.749,1.522
80,19.600,0.651,0.592,0.625,0.642,0.671,0.708,0.725,0.760,0.760,1.537
85,16.400,0.654,0.597,0.628,0.639,0.668,0.723,0.745,0.811,0.811,1.530
90,15.000,0.651,0.602,0.625,0.640,0.678,0.702,0.703,0.738,0.738,1.536
95,18.400,0.643,0.582,0.615,0.634,0.654,0.688,0.731,0.923,0.923,1.555
100,16.400,0.643,0.576,0.610,0.632,0.658,0.695,0.740,0.849,0.849,1.555
105,18.400,0.723,0.577,0.612,0.638,0.685,0.731,0.927,6.560,6.560,1.382
110,14.200,0.655,0.568,0.600,0.629,0.676,0.778,0.856,0.935,0.935,1.527
115,16.800,0.666,0.579,0.617,0.650,0.699,0.743,0.814,0.881,0.881,1.500
120,17.800,0.654,0.570,0.611,0.642,0.670,0.744,0.785,0.862,0.862,1.529
125,11.200,0.677,0.573,0.631,0.666,0.718,0.772,0.802,0.930,0.930,1.477
130,13.600,0.665,0.584,0.631,0.656,0.700,0.740,0.760,0.787,0.787,1.503
135,14.800,0.679,0.590,0.629,0.667,0.711,0.763,0.825,0.982,0.982,1.473
140,17.200,0.676,0.565,0.625,0.661,0.705,0.784,0.818,0.896,0.896,1.480
145,14.000,0.663,0.572,0.619,0.650,0.693,0.748,0.816,0.850,0.850,1.508
150,12.800,0.679,0.596,0.643,0.676,0.701,0.736,0.758,0.901,0.901,1.472
155,14.000,0.690,0.604,0.649,0.689,0.725,0.753,0.777,0.882,0.882,1.449
160,16.200,0.661,0.591,0.632,0.652,0.684,0.715,0.740,0.793,0.793,1.513
165,16.400,0.677,0.598,0.640,0.673,0.706,0.738,0.754,0.851,0.851,1.478
170,15.000,0.645,0.570,0.625,0.638,0.666,0.687,0.715,0.766,0.766,1.551
175,15.400,0.645,0.602,0.620,0.631,0.668,0.691,0.717,0.739,0.739,1.550
180,13.600,0.648,0.590,0.631,0.641,0.655,0.678,0.697,0.810,0.810,1.543
185,13.400,0.658,0.591,0.629,0.655,0.673,0.713,0.742,0.809,0.809,1.519
190,16.200,0.668,0.593,0.638,0.658,0.692,0.729,0.752,0.838,0.838,1.497
195,16.400,0.642,0.581,0.621,0.638,0.653,0.684,0.710,0.791,0.791,1.556
200,14.000,0.666,0.596,0.636,0.660,0.697,0.724,0.730,0.753,0.753,1.502
205,13.200,0.692,0.596,0.672,0.695,0.720,0.740,0.747,0.806,0.806,1.444
210,16.200,0.652,0.592,0.626,0.649,0.670,0.691,0.709,0.743,0.743,1.533
