Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.600,0.686,0.306,0.363,0.854,0.939,1.002,1.026,1.050,1.050,1.459
5,16.800,0.640,0.306,0.356,0.487,0.939,0.979,1.008,1.147,1.147,1.562
10,12.200,0.722,0.290,0.391,0.889,0.945,1.004,1.085,1.118,1.118,1.385
15,13.800,0.645,0.293,0.353,0.814,0.922,0.964,0.994,1.040,1.040,1.550
20,16.000,0.700,0.302,0.376,0.841,0.915,0.960,0.998,1.030,1.030,1.429
25,15.600,0.658,0.310,0.365,0.837,0.920,0.982,1.024,1.171,1.171,1.521
30,14.000,0.633,0.306,0.349,0.808,0.874,0.930,0.983,1.057,1.057,1.581
35,19.400,0.648,0.294,0.343,0.833,0.932,0.961,1.013,1.290,1.290,1.544
40,14.000,0.688,0.328,0.371,0.862,0.938,0.969,0.998,1.218,1.218,1.453
45,15.200,0.682,0.311,0.372,0.862,0.941,0.981,1.040,1.136,1.136,1.466
50,15.600,0.655,0.309,0.360,0.452,0.945,1.024,1.043,1.144,1.144,1.526
55,16.000,0.671,0.303,0.363,0.808,0.956,1.020,1.089,1.642,1.642,1.491
60,16.000,0.641,0.307,0.354,0.792,0.918,0.981,1.041,1.154,1.154,1.559
65,14.400,0.687,0.309,0.350,0.891,0.959,1.020,1.035,1.152,1.152,1.455
70,14.400,0.659,0.326,0.374,0.821,0.927,0.983,1.009,1.238,1.238,1.517
75,15.000,0.645,0.300,0.345,0.461,0.933,0.982,1.017,1.079,1.079,1.551
80,16.200,0.657,0.312,0.352,0.836,0.905,0.970,1.016,1.068,1.068,1.521
85,16.600,0.619,0.310,0.345,0.405,0.931,0.968,0.980,1.158,1.158,1.616
90,17.000,0.687,0.299,0.360,0.859,0.956,0.990,1.022,1.139,1.139,1.456
