Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,105.200,2.739,1.662,1.886,2.071,2.347,3.056,3.784,21.398,134.858,0.365
5,100.800,2.412,1.635,1.913,2.055,2.265,3.376,3.868,4.122,39.057,0.415
10,101.600,2.273,1.692,1.932,2.069,2.290,2.943,3.772,4.145,20.134,0.440
15,108.800,2.251,1.635,1.895,2.026,2.250,2.918,3.915,4.124,18.235,0.444
20,111.400,2.239,1.616,1.880,2.036,2.217,2.550,2.914,4.265,38.037,0.447
25,108.200,2.296,1.673,2.021,2.139,2.313,2.536,2.672,3.021,37.962,0.436
30,106.400,2.380,1.658,1.964,2.122,2.322,2.587,2.752,2.989,95.061,0.420
35,111.600,2.336,1.678,1.978,2.163,2.465,2.662,2.860,3.212,41.804,0.428
40,110.600,2.363,1.675,1.983,2.169,2.489,2.769,2.896,3.423,42.450,0.423
45,108.400,2.337,1.711,2.000,2.175,2.409,2.698,2.854,3.089,37.198,0.428
50,112.600,2.269,1.693,1.969,2.117,2.370,2.698,2.851,3.163,38.219,0.441
55,107.000,2.264,1.685,1.992,2.131,2.399,2.756,2.906,3.286,19.052,0.442
60,108.200,2.419,1.710,1.998,2.143,2.388,2.842,2.983,3.308,42.957,0.413
65,108.400,2.556,1.699,2.022,2.165,2.486,2.893,3.010,3.674,68.063,0.391
70,101.400,2.513,1.723,2.065,2.232,2.600,2.929,3.076,3.404,37.971,0.398
75,112.800,2.392,1.718,2.047,2.256,2.491,2.953,3.127,3.286,22.969,0.418
80,106.600,2.297,1.726,2.016,2.189,2.397,2.769,3.075,3.287,22.687,0.435
85,116.400,2.271,1.682,2.007,2.143,2.321,2.615,2.928,3.272,37.837,0.440
90,102.000,2.517,1.699,2.057,2.208,2.383,2.773,3.038,3.198,108.389,0.397
95,94.800,2.714,1.723,2.044,2.201,2.445,2.908,3.499,3.913,70.071,0.369
100,104.200,2.303,1.700,2.026,2.164,2.374,2.633,3.473,3.920,17.747,0.434
105,109.600,2.404,1.663,2.035,2.192,2.454,2.920,3.866,4.117,20.802,0.416
110,108.600,2.366,1.641,1.947,2.131,2.398,2.843,3.769,4.171,38.007,0.423
115,102.600,2.337,1.667,2.012,2.180,2.403,2.981,3.299,3.804,21.259,0.428
120,106.000,2.331,1.666,1.971,2.111,2.484,3.084,3.613,3.869,18.394,0.429
125,102.400,2.722,1.686,2.015,2.213,2.647,3.112,3.597,3.987,170.018,0.367
130,104.400,2.525,1.670,2.060,2.348,2.774,3.230,3.725,4.034,17.236,0.396
135,101.200,2.522,1.641,2.032,2.310,2.795,3.240,3.717,4.147,18.673,0.397
140,101.200,2.464,1.699,2.017,2.284,2.602,3.375,3.778,4.110,22.148,0.406
145,101.000,2.851,1.700,2.007,2.225,2.594,3.356,3.792,4.089,137.490,0.351
150,106.600,2.369,1.754,2.032,2.212,2.485,3.027,3.225,3.611,22.737,0.422
155,104.800,2.369,1.772,2.056,2.198,2.532,3.019,3.203,3.502,19.592,0.422
160,105.400,2.420,1.724,1.965,2.137,2.456,3.044,3.221,3.904,55.536,0.413
165,110.200,2.396,1.765,2.056,2.233,2.555,3.060,3.240,3.515,18.012,0.417
170,110.600,2.343,1.722,2.009,2.168,2.409,3.013,3.196,3.456,18.408,0.427
175,107.800,2.422,1.748,2.017,2.169,2.406,3.007,3.193,3.600,53.809,0.413
180,106.400,2.538,1.735,2.030,2.137,2.376,2.815,3.054,3.493,73.295,0.394
185,112.800,2.279,1.753,1.997,2.128,2.436,2.850,2.960,3.228,17.911,0.439
190,111.400,2.288,1.726,2.008,2.145,2.444,2.737,2.963,3.328,18.093,0.437
195,113.000,2.246,1.725,1.992,2.121,2.339,2.665,2.809,3.237,21.184,0.445
