Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.200,0.366,0.298,0.335,0.355,0.387,0.426,0.442,0.517,0.517,2.732
5,15.400,0.396,0.310,0.353,0.385,0.430,0.472,0.487,0.754,0.754,2.522
10,16.800,0.394,0.310,0.359,0.389,0.431,0.463,0.472,0.490,0.490,2.541
15,14.800,0.391,0.319,0.357,0.386,0.422,0.461,0.474,0.497,0.497,2.557
20,17.000,0.392,0.309,0.363,0.383,0.417,0.474,0.486,0.493,0.493,2.548
25,18.400,0.378,0.299,0.354,0.368,0.395,0.439,0.469,0.495,0.495,2.647
30,17.600,0.381,0.307,0.349,0.373,0.416,0.448,0.481,0.494,0.494,2.622
35,14.400,0.401,0.321,0.374,0.391,0.423,0.478,0.494,0.508,0.508,2.495
40,12.600,0.386,0.311,0.352,0.382,0.426,0.450,0.454,0.472,0.472,2.591
45,16.200,0.387,0.310,0.348,0.375,0.422,0.462,0.470,0.546,0.546,2.586
50,18.400,0.440,0.309,0.342,0.364,0.396,0.454,0.472,6.295,6.295,2.273
55,16.600,0.408,0.317,0.376,0.399,0.439,0.481,0.488,0.536,0.536,2.450
60,18.400,0.371,0.304,0.341,0.364,0.395,0.442,0.461,0.527,0.527,2.692
65,15.600,0.387,0.309,0.343,0.367,0.404,0.471,0.485,0.812,0.812,2.583
70,17.600,0.368,0.304,0.337,0.352,0.393,0.444,0.453,0.480,0.480,2.721
75,15.200,0.382,0.302,0.344,0.369,0.426,0.464,0.481,0.488,0.488,2.620
80,19.200,0.372,0.302,0.338,0.356,0.412,0.459,0.470,0.528,0.528,2.685
85,21.400,0.362,0.294,0.327,0.348,0.393,0.435,0.442,0.475,0.521,2.761
90,19.200,0.365,0.289,0.338,0.356,0.389,0.439,0.443,0.477,0.477,2.743
95,15.400,0.389,0.290,0.345,0.365,0.413,0.456,0.502,1.097,1.097,2.572
100,13.800,0.377,0.305,0.344,0.361,0.403,0.443,0.451,0.566,0.566,2.655
105,14.400,0.386,0.312,0.354,0.373,0.428,0.446,0.457,0.469,0.469,2.591
110,16.000,0.381,0.310,0.346,0.371,0.393,0.475,0.484,0.559,0.559,2.626
115,14.200,0.379,0.311,0.348,0.365,0.392,0.442,0.468,0.540,0.540,2.639
120,19.800,0.364,0.304,0.331,0.355,0.376,0.441,0.447,0.484,0.484,2.750
125,19.600,0.394,0.296,0.344,0.375,0.441,0.483,0.501,0.566,0.566,2.536
130,16.200,0.375,0.313,0.345,0.356,0.426,0.444,0.454,0.484,0.484,2.665
135,19.800,0.377,0.296,0.348,0.365,0.402,0.444,0.471,0.571,0.571,2.654
140,18.600,0.382,0.308,0.353,0.372,0.410,0.446,0.462,0.483,0.483,2.620
145,16.200,0.381,0.306,0.350,0.363,0.408,0.452,0.470,0.512,0.512,2.622
150,15.200,0.397,0.312,0.362,0.381,0.451,0.480,0.498,0.505,0.505,2.521
155,18.000,0.383,0.325,0.345,0.373,0.397,0.467,0.484,0.509,0.509,2.608
160,15.600,0.370,0.295,0.331,0.357,0.385,0.463,0.469,0.483,0.483,2.703
165,15.600,0.388,0.302,0.349,0.385,0.411,0.469,0.487,0.507,0.507,2.576
170,12.400,0.395,0.332,0.365,0.383,0.413,0.453,0.473,0.532,0.532,2.534
175,15.800,0.385,0.286,0.349,0.379,0.417,0.446,0.478,0.501,0.501,2.599
180,18.000,0.395,0.308,0.364,0.391,0.415,0.454,0.493,0.514,0.514,2.532
185,16.200,2.023,0.318,0.359,0.381,0.420,0.477,0.565,79.365,79.365,0.494
190,13.200,0.391,0.318,0.361,0.379,0.406,0.468,0.486,0.515,0.515,2.557
195,19.200,0.389,0.308,0.356,0.378,0.409,0.476,0.487,0.508,0.508,2.572
200,16.800,0.385,0.303,0.347,0.374,0.438,0.456,0.477,0.513,0.513,2.600
205,18.400,0.388,0.292,0.357,0.380,0.425,0.465,0.479,0.513,0.513,2.580
210,12.800,0.389,0.311,0.351,0.369,0.411,0.458,0.470,0.704,0.704,2.572
215,17.400,0.374,0.298,0.337,0.367,0.408,0.450,0.472,0.511,0.511,2.673
220,18.200,0.385,0.297,0.343,0.373,0.404,0.474,0.487,0.552,0.552,2.595
225,15.200,0.390,0.303,0.358,0.380,0.405,0.475,0.492,0.560,0.560,2.566
230,15.400,0.390,0.306,0.348,0.386,0.415,0.472,0.481,0.519,0.519,2.563
235,14.800,0.378,0.302,0.346,0.369,0.420,0.445,0.462,0.557,0.557,2.646
240,18.800,0.374,0.288,0.332,0.364,0.425,0.457,0.468,0.515,0.515,2.671
245,17.000,0.456,0.303,0.355,0.380,0.405,0.462,0.488,6.296,6.296,2.192
250,14.200,0.385,0.307,0.351,0.373,0.410,0.460,0.478,0.510,0.510,2.598
255,16.000,0.368,0.292,0.342,0.358,0.399,0.449,0.456,0.468,0.468,2.714
260,15.400,0.396,0.320,0.365,0.380,0.434,0.465,0.474,0.493,0.493,2.525
265,18.200,0.378,0.288,0.336,0.365,0.433,0.457,0.475,0.485,0.485,2.649
270,14.200,0.370,0.307,0.342,0.363,0.382,0.442,0.458,0.471,0.471,2.706
275,17.400,0.388,0.305,0.354,0.375,0.412,0.453,0.481,0.523,0.523,2.579
280,13.000,0.386,0.304,0.353,0.378,0.402,0.464,0.477,0.501,0.501,2.591
285,15.800,0.455,0.306,0.347,0.371,0.425,0.480,0.499,5.946,5.946,2.196
290,17.400,0.380,0.291,0.348,0.373,0.405,0.457,0.465,0.486,0.486,2.633
295,18.400,0.383,0.306,0.347,0.372,0.400,0.449,0.477,0.707,0.707,2.612
