Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,115.000,1.641,1.148,1.413,1.575,1.814,2.015,2.265,2.490,3.258,0.609
5,114.400,1.746,1.192,1.524,1.681,1.969,2.145,2.246,2.474,3.383,0.573
10,120.200,1.698,1.145,1.445,1.625,1.891,2.219,2.346,2.569,3.113,0.589
15,117.600,1.729,1.155,1.449,1.697,1.928,2.233,2.370,2.613,2.781,0.578
20,113.200,1.838,1.194,1.466,1.719,1.974,2.329,2.551,2.795,40.183,0.544
25,110.600,1.756,1.139,1.474,1.669,1.984,2.220,2.347,2.680,9.299,0.570
30,112.000,1.664,1.174,1.461,1.597,1.848,2.039,2.124,2.352,2.771,0.601
35,111.000,1.734,1.199,1.521,1.656,1.952,2.100,2.205,2.525,8.308,0.577
40,124.200,1.587,1.174,1.368,1.487,1.817,1.964,2.085,2.338,2.541,0.630
45,120.800,1.628,1.175,1.373,1.534,1.885,2.041,2.124,2.476,2.831,0.614
50,113.400,1.652,1.166,1.413,1.510,1.761,1.950,2.060,2.400,36.856,0.605
55,106.200,1.686,1.187,1.495,1.597,1.826,2.082,2.195,2.436,2.792,0.593
60,122.600,1.603,1.188,1.403,1.516,1.772,2.003,2.143,2.445,2.629,0.624
65,109.800,1.604,1.190,1.430,1.526,1.726,1.954,2.202,2.448,3.035,0.623
70,117.200,1.563,1.173,1.400,1.492,1.637,1.853,1.999,2.376,8.559,0.640
75,113.800,1.593,1.176,1.427,1.535,1.698,1.908,2.088,2.453,2.627,0.628
80,120.400,1.524,1.176,1.379,1.477,1.592,1.821,2.019,2.314,2.605,0.656
85,122.200,1.622,1.178,1.423,1.521,1.646,1.796,2.101,2.476,37.814,0.616
90,122.800,1.562,1.158,1.394,1.522,1.685,1.816,2.027,2.393,2.779,0.640
95,118.800,1.543,1.156,1.362,1.486,1.693,1.874,2.013,2.335,2.787,0.648
100,115.800,1.488,1.166,1.326,1.418,1.565,1.837,2.026,2.387,2.627,0.672
105,109.400,1.612,1.196,1.375,1.471,1.593,1.925,2.170,2.448,39.126,0.620
110,122.600,1.664,1.179,1.483,1.625,1.758,2.035,2.144,2.503,3.233,0.601
115,124.400,1.598,1.178,1.379,1.527,1.735,2.040,2.197,2.474,2.806,0.626
120,126.200,1.594,1.172,1.403,1.524,1.702,2.028,2.137,2.404,2.845,0.627
125,107.600,1.715,1.208,1.498,1.675,1.864,2.073,2.308,2.818,3.059,0.583
130,124.400,1.582,1.170,1.390,1.525,1.727,1.986,2.064,2.298,2.661,0.632
135,115.000,1.707,1.203,1.431,1.561,1.789,2.048,2.225,2.702,36.325,0.586
140,120.800,1.638,1.197,1.408,1.556,1.826,2.036,2.209,2.462,2.922,0.611
145,115.400,1.584,1.209,1.380,1.503,1.696,2.011,2.149,2.563,2.823,0.631
150,111.600,1.636,1.185,1.458,1.569,1.751,2.035,2.185,2.509,2.988,0.611
155,109.000,1.732,1.228,1.463,1.577,1.759,2.146,2.268,2.631,36.682,0.577
160,122.400,1.576,1.148,1.396,1.492,1.675,2.003,2.166,2.335,2.504,0.634
165,119.000,1.664,1.148,1.428,1.563,1.761,2.225,2.535,2.788,3.638,0.601
170,116.200,1.640,1.194,1.434,1.540,1.708,2.106,2.418,2.640,5.249,0.610
175,125.200,1.584,1.168,1.376,1.495,1.693,2.026,2.289,2.486,2.604,0.631
180,116.200,1.667,1.177,1.457,1.591,1.817,2.091,2.369,2.616,2.802,0.600
185,106.600,2.051,1.183,1.407,1.535,1.790,2.121,2.457,16.927,62.239,0.488
190,114.800,1.661,1.170,1.390,1.543,1.880,2.128,2.345,2.679,7.494,0.602
195,117.400,1.640,1.227,1.441,1.547,1.805,2.094,2.221,2.340,2.486,0.610
200,110.800,1.672,1.184,1.451,1.563,1.874,2.123,2.261,2.558,3.163,0.598
205,112.400,1.668,1.209,1.471,1.596,1.834,2.069,2.189,2.339,2.728,0.600
210,119.000,1.629,1.201,1.452,1.582,1.757,2.011,2.151,2.345,2.452,0.614
215,112.600,1.631,1.155,1.420,1.565,1.738,2.099,2.362,2.632,3.011,0.613
220,114.600,1.605,1.215,1.420,1.525,1.712,1.948,2.175,2.612,3.258,0.623
225,112.200,1.656,1.197,1.463,1.601,1.781,2.033,2.148,2.370,3.056,0.604
230,110.600,1.685,1.217,1.458,1.571,1.893,2.123,2.256,2.539,3.577,0.593
235,115.000,1.561,1.187,1.357,1.448,1.659,2.026,2.137,2.364,5.613,0.641
240,120.400,1.605,1.186,1.381,1.481,1.803,2.083,2.162,2.319,2.655,0.623
245,109.800,1.678,1.190,1.432,1.553,1.937,2.174,2.266,2.500,3.289,0.596
250,117.200,1.677,1.163,1.422,1.561,1.909,2.185,2.314,2.765,4.097,0.596
255,122.200,1.592,1.170,1.360,1.522,1.735,1.995,2.100,2.359,8.152,0.628
260,112.200,1.652,1.188,1.450,1.586,1.777,2.093,2.211,2.375,2.569,0.605
265,118.600,1.673,1.194,1.428,1.607,1.871,2.110,2.207,2.361,7.603,0.598
270,111.600,1.711,1.161,1.373,1.535,1.830,2.104,2.211,2.514,46.006,0.585
275,111.800,1.762,1.229,1.471,1.690,1.993,2.183,2.267,2.561,8.112,0.568
280,116.000,1.727,1.197,1.445,1.665,2.000,2.168,2.267,2.519,2.825,0.579
285,118.000,1.722,1.210,1.481,1.683,1.936,2.125,2.253,2.524,3.063,0.581
290,115.600,1.673,1.241,1.490,1.676,1.823,1.938,2.016,2.297,2.474,0.598
295,109.200,1.679,1.197,1.461,1.669,1.861,2.021,2.141,2.512,2.812,0.595
