Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.200,0.350,0.304,0.319,0.343,0.377,0.402,0.409,0.451,0.451,2.856
5,17.800,0.367,0.311,0.340,0.356,0.388,0.420,0.428,0.450,0.450,2.722
10,18.200,0.361,0.308,0.332,0.345,0.397,0.412,0.420,0.497,0.497,2.773
15,17.400,0.366,0.296,0.333,0.359,0.389,0.426,0.432,0.519,0.519,2.732
20,15.200,0.369,0.311,0.335,0.369,0.402,0.415,0.428,0.438,0.438,2.714
25,19.600,0.353,0.299,0.325,0.343,0.381,0.411,0.427,0.475,0.475,2.832
30,14.600,0.447,0.316,0.329,0.347,0.389,0.419,0.430,6.811,6.811,2.236
35,17.600,0.372,0.317,0.343,0.357,0.406,0.427,0.438,0.444,0.444,2.689
40,17.000,0.350,0.309,0.326,0.333,0.377,0.393,0.402,0.441,0.441,2.861
45,15.800,0.369,0.312,0.336,0.368,0.396,0.418,0.428,0.447,0.447,2.711
50,14.200,0.355,0.314,0.328,0.348,0.381,0.399,0.410,0.429,0.429,2.814
55,18.200,0.373,0.318,0.348,0.357,0.408,0.428,0.433,0.454,0.454,2.681
60,15.400,0.364,0.309,0.332,0.351,0.388,0.419,0.428,0.572,0.572,2.747
65,20.400,0.367,0.312,0.337,0.354,0.408,0.416,0.419,0.421,0.433,2.721
70,17.800,0.356,0.311,0.321,0.340,0.385,0.402,0.412,0.437,0.437,2.810
75,16.800,0.372,0.314,0.348,0.362,0.408,0.422,0.424,0.444,0.444,2.687
80,17.000,0.348,0.306,0.320,0.332,0.380,0.394,0.406,0.431,0.431,2.870
85,18.000,0.354,0.307,0.325,0.342,0.381,0.402,0.405,0.444,0.444,2.827
90,16.000,0.350,0.309,0.324,0.336,0.383,0.395,0.397,0.414,0.414,2.856
95,16.200,0.351,0.300,0.323,0.334,0.376,0.419,0.422,0.459,0.459,2.848
100,17.200,0.352,0.309,0.322,0.340,0.381,0.395,0.420,0.453,0.453,2.840
105,17.000,0.351,0.309,0.323,0.337,0.380,0.398,0.404,0.427,0.427,2.850
110,16.000,0.367,0.310,0.338,0.358,0.405,0.421,0.428,0.439,0.439,2.726
115,18.800,0.351,0.309,0.322,0.340,0.382,0.395,0.405,0.433,0.433,2.849
120,14.600,0.350,0.314,0.322,0.334,0.383,0.394,0.401,0.432,0.432,2.861
125,16.000,0.381,0.315,0.350,0.379,0.403,0.440,0.447,0.508,0.508,2.623
130,16.600,0.350,0.306,0.322,0.335,0.385,0.395,0.403,0.431,0.431,2.859
