Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,347.000,1.001,0.531,0.721,0.949,1.194,1.435,1.599,2.017,3.768,0.999
5,350.000,0.984,0.532,0.700,0.950,1.173,1.364,1.526,1.950,4.737,1.016
10,353.000,0.950,0.529,0.657,0.930,1.134,1.310,1.474,1.885,4.864,1.053
15,313.000,1.063,0.540,0.831,1.033,1.227,1.444,1.606,2.052,5.187,0.941
20,109.800,1.387,0.563,0.814,0.991,1.200,1.456,1.579,2.135,126.607,0.721
25,319.000,1.035,0.535,0.753,1.003,1.231,1.455,1.628,2.019,4.920,0.966
30,304.600,1.082,0.540,0.882,1.051,1.242,1.468,1.617,2.011,5.049,0.925
35,283.000,1.105,0.538,0.881,1.063,1.255,1.480,1.642,2.012,13.078,0.905
40,239.600,1.654,0.546,0.863,1.040,1.246,1.455,1.602,2.072,698.171,0.605
45,241.800,0.850,0.530,0.616,0.759,1.004,1.227,1.398,1.764,4.379,1.176
50,357.000,0.965,0.530,0.675,0.937,1.138,1.343,1.486,2.068,5.705,1.037
55,332.200,1.031,0.522,0.795,1.007,1.196,1.409,1.557,1.950,5.355,0.970
60,305.200,1.051,0.543,0.805,1.019,1.220,1.459,1.603,1.976,5.514,0.951
65,266.600,1.126,0.542,0.909,1.062,1.287,1.528,1.678,2.153,6.417,0.888
70,133.800,3.026,0.544,0.771,0.996,1.224,1.458,1.650,2.045,753.719,0.331
75,294.800,1.178,0.549,0.952,1.120,1.320,1.580,1.779,2.283,5.141,0.849
80,282.200,1.177,0.568,0.962,1.134,1.338,1.547,1.747,2.130,4.801,0.850
85,314.600,1.124,0.540,0.893,1.070,1.273,1.544,1.745,2.417,5.134,0.890
90,96.200,1.187,0.545,0.819,1.010,1.238,1.445,1.592,2.278,60.782,0.843
95,312.400,1.106,0.537,0.851,1.060,1.294,1.548,1.770,2.347,5.446,0.904
100,293.400,1.086,0.537,0.888,1.057,1.246,1.465,1.606,1.955,5.195,0.921
105,300.600,1.106,0.548,0.895,1.059,1.265,1.496,1.629,2.042,5.863,0.904
110,220.200,1.330,0.563,0.912,1.097,1.289,1.518,1.671,2.136,120.321,0.752
115,177.200,0.989,0.529,0.731,0.943,1.165,1.444,1.560,1.922,3.026,1.011
120,293.000,1.130,0.525,0.921,1.089,1.297,1.547,1.709,2.169,4.612,0.885
125,272.800,1.196,0.570,0.983,1.149,1.353,1.595,1.767,2.176,5.091,0.836
130,256.400,1.545,0.533,0.847,1.041,1.266,1.522,1.739,2.317,455.689,0.647
135,147.600,0.939,0.535,0.669,0.892,1.123,1.343,1.481,1.764,2.391,1.065
140,320.400,1.016,0.534,0.780,0.979,1.178,1.414,1.535,2.056,4.981,0.984
145,318.000,1.011,0.549,0.720,0.977,1.182,1.434,1.591,1.983,4.491,0.989
150,326.800,1.060,0.521,0.843,1.018,1.215,1.420,1.558,2.145,5.453,0.944
155,283.800,1.253,0.531,0.831,1.023,1.222,1.442,1.606,2.129,144.414,0.798
160,133.800,1.905,0.570,0.861,1.066,1.278,1.542,1.739,2.349,463.917,0.525
165,303.600,1.085,0.529,0.842,1.039,1.266,1.508,1.696,2.130,5.344,0.921
170,292.800,1.141,0.512,0.940,1.095,1.292,1.494,1.632,2.105,5.140,0.876
175,294.800,1.093,0.541,0.902,1.067,1.267,1.463,1.622,1.919,5.568,0.915
180,161.000,2.673,0.573,0.939,1.117,1.300,1.539,1.694,2.280,668.961,0.374
185,219.800,1.117,0.527,0.722,0.930,1.154,1.383,1.602,2.249,77.255,0.895
190,327.200,1.067,0.527,0.871,1.029,1.224,1.432,1.579,1.907,5.055,0.937
195,327.200,1.042,0.541,0.814,1.012,1.199,1.452,1.622,2.115,5.111,0.959
200,327.000,1.046,0.536,0.794,1.011,1.228,1.474,1.635,1.997,4.951,0.956
205,307.800,1.126,0.541,0.875,1.068,1.308,1.571,1.773,2.268,5.045,0.888
210,163.200,3.029,0.531,0.793,0.998,1.235,1.471,1.627,2.103,747.148,0.330
215,298.600,1.166,0.549,0.923,1.114,1.338,1.593,1.788,2.435,5.416,0.858
220,302.600,1.076,0.514,0.877,1.047,1.249,1.451,1.595,1.989,5.278,0.930
225,328.000,1.042,0.540,0.835,1.013,1.222,1.422,1.582,1.972,4.948,0.960
230,277.400,1.243,0.563,0.912,1.078,1.286,1.487,1.654,2.087,128.898,0.805
235,219.800,1.693,0.544,0.855,1.017,1.218,1.468,1.646,2.025,690.764,0.591
240,221.400,1.444,0.539,0.657,0.834,1.051,1.308,1.472,1.864,596.563,0.693
245,331.000,1.040,0.532,0.817,1.016,1.203,1.430,1.563,1.947,5.135,0.962
250,346.800,1.001,0.534,0.717,0.978,1.186,1.409,1.554,1.873,5.007,0.999
255,326.600,1.021,0.528,0.809,0.992,1.204,1.412,1.554,1.832,4.493,0.979
260,330.800,1.049,0.524,0.838,1.021,1.210,1.428,1.579,1.968,5.651,0.954
265,138.000,1.601,0.562,0.831,1.038,1.252,1.460,1.660,2.069,367.544,0.625
270,223.000,0.958,0.541,0.672,0.901,1.128,1.403,1.617,1.922,3.222,1.044
275,308.000,1.047,0.540,0.822,1.003,1.208,1.448,1.623,2.079,5.267,0.955
280,325.800,1.023,0.535,0.796,0.984,1.188,1.401,1.549,2.022,5.101,0.977
285,314.200,1.051,0.533,0.839,1.012,1.215,1.435,1.596,1.917,5.441,0.951
290,304.400,1.033,0.520,0.820,1.002,1.192,1.442,1.567,1.928,5.374,0.968
295,88.000,2.062,0.535,0.712,0.938,1.138,1.368,1.517,1.859,481.208,0.485
