Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,2312.400,3.296,1.241,2.273,2.930,3.815,4.910,5.813,8.545,40.458,0.303
5,2426.000,2.945,1.202,2.121,2.713,3.461,4.381,5.176,7.150,24.698,0.340
10,2455.000,2.972,1.217,2.122,2.748,3.491,4.448,5.193,7.194,16.254,0.337
15,2218.600,3.335,1.190,2.506,3.098,3.869,4.853,5.660,7.661,19.718,0.300
20,803.000,17.887,1.244,2.433,3.045,4.002,5.567,10.745,582.812,732.113,0.056
25,2236.600,3.462,1.248,2.456,3.144,4.045,5.264,6.249,8.676,27.504,0.289
30,2184.800,3.326,1.274,2.521,3.080,3.843,4.839,5.639,7.627,16.088,0.301
35,1976.200,4.177,1.250,2.526,3.116,3.932,5.056,5.989,9.636,168.143,0.239
40,1761.400,6.213,1.269,2.496,3.061,3.894,4.947,5.882,9.750,764.831,0.161
45,1698.800,4.679,1.188,1.811,2.334,3.094,4.147,5.002,8.001,605.935,0.214
50,2477.800,2.924,1.213,2.109,2.712,3.425,4.370,5.030,7.142,13.714,0.342
55,2347.200,3.099,1.221,2.289,2.874,3.643,4.605,5.347,7.168,13.767,0.323
60,2221.600,3.329,1.192,2.387,2.998,3.861,5.068,6.134,8.716,21.095,0.300
65,1929.200,5.119,1.234,2.549,3.148,4.103,5.534,6.841,12.639,455.411,0.195
70,898.400,16.928,1.252,2.365,3.122,4.446,6.850,11.264,603.414,762.926,0.059
75,1962.600,3.955,1.244,2.786,3.533,4.662,6.118,7.285,9.989,20.533,0.253
80,2031.600,3.768,1.288,2.750,3.395,4.418,5.684,6.655,9.040,16.172,0.265
85,2127.800,3.516,1.215,2.619,3.238,4.066,5.124,6.029,8.268,27.618,0.284
90,710.000,20.243,1.218,2.407,2.992,3.764,5.136,7.909,694.511,761.374,0.049
95,2160.800,3.477,1.227,2.489,3.131,4.088,5.246,6.259,8.661,24.413,0.288
100,2171.000,3.391,1.257,2.570,3.138,3.938,4.944,5.758,7.616,17.668,0.295
105,2124.000,3.542,1.287,2.653,3.268,4.095,5.143,5.959,8.186,27.009,0.282
110,1509.600,7.542,1.324,2.706,3.325,4.258,5.464,6.780,103.792,682.550,0.133
115,1188.600,9.451,1.261,2.288,2.958,3.903,5.338,6.966,287.840,754.437,0.106
120,2115.400,3.643,1.271,2.697,3.352,4.240,5.385,6.313,8.561,21.945,0.275
125,1963.000,3.988,1.251,2.955,3.655,4.640,5.927,6.892,9.162,17.888,0.251
130,1736.200,6.514,1.214,2.613,3.318,4.342,5.900,7.138,11.491,691.748,0.154
135,1045.400,11.678,1.255,2.146,2.739,3.590,4.716,5.762,601.009,736.362,0.086
140,2374.200,3.093,1.242,2.253,2.845,3.627,4.629,5.405,7.456,16.702,0.323
145,2303.000,3.234,1.206,2.327,2.974,3.818,4.873,5.680,7.609,16.342,0.309
150,2307.000,3.142,1.211,2.349,2.910,3.657,4.584,5.374,7.371,18.589,0.318
155,1980.400,3.875,1.193,2.442,3.073,3.862,4.908,5.777,7.975,214.060,0.258
160,932.200,15.185,1.275,2.671,3.409,4.442,6.472,15.729,564.488,803.229,0.066
165,2155.400,3.532,1.273,2.613,3.276,4.148,5.239,6.050,8.213,14.864,0.283
170,2066.600,3.629,1.262,2.796,3.379,4.167,5.206,5.981,7.834,17.007,0.276
175,2172.800,3.420,1.192,2.570,3.169,3.990,5.012,5.836,7.775,18.676,0.292
180,1146.000,10.527,1.287,2.765,3.398,4.282,5.526,6.497,153.585,863.377,0.095
185,1581.000,7.652,1.216,2.333,3.025,3.961,5.311,6.675,127.670,697.845,0.131
190,2225.600,3.253,1.254,2.482,3.024,3.789,4.687,5.415,7.254,13.161,0.307
195,2289.800,3.180,1.261,2.343,2.925,3.690,4.682,5.499,7.741,19.399,0.314
200,2266.600,3.181,1.229,2.359,2.940,3.713,4.692,5.480,7.493,20.270,0.314
205,2107.600,3.585,1.240,2.568,3.187,4.045,5.189,6.091,8.803,96.754,0.279
210,1065.800,13.409,1.272,2.467,3.089,3.964,5.815,14.220,493.842,756.792,0.075
215,2056.000,3.656,1.299,2.687,3.307,4.220,5.461,6.450,9.096,21.946,0.274
220,2191.800,3.292,1.223,2.481,3.037,3.835,4.811,5.569,7.505,14.037,0.304
225,2251.200,3.152,1.218,2.362,2.926,3.649,4.614,5.412,7.375,17.055,0.317
230,1961.800,4.159,1.340,2.624,3.163,3.968,5.257,6.367,16.352,156.017,0.240
235,1566.600,6.732,1.223,2.481,3.008,3.755,4.742,5.578,8.781,695.887,0.149
240,1503.800,8.560,1.306,2.150,2.764,3.657,4.815,5.993,210.082,639.726,0.117
245,2270.800,3.225,1.223,2.393,2.986,3.742,4.798,5.598,7.667,17.169,0.310
250,2337.400,3.157,1.227,2.307,2.908,3.688,4.672,5.504,7.746,21.183,0.317
255,2299.800,3.188,1.195,2.347,2.934,3.680,4.679,5.587,7.882,24.929,0.314
260,2300.800,3.204,1.206,2.413,2.970,3.720,4.680,5.443,7.293,15.102,0.312
265,944.800,14.218,1.241,2.588,3.166,3.997,5.245,6.713,545.431,660.817,0.070
270,1545.000,7.964,1.182,2.229,2.883,3.711,4.892,5.882,106.277,663.878,0.126
275,2274.200,3.260,1.242,2.423,3.001,3.804,4.826,5.647,7.719,14.480,0.307
280,2327.400,3.134,1.213,2.319,2.908,3.644,4.604,5.438,7.378,21.451,0.319
285,2119.600,3.593,1.230,2.429,3.002,3.719,4.674,5.523,8.460,216.358,0.278
290,2165.600,3.552,1.228,2.385,2.952,3.705,4.711,5.473,7.725,186.399,0.282
295,663.200,15.525,1.260,2.226,2.803,3.556,4.778,7.164,501.602,602.968,0.064
