Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,237.000,0.725,0.589,0.680,0.710,0.745,0.797,0.833,0.898,3.749,1.379
5,242.800,0.722,0.590,0.680,0.712,0.748,0.796,0.837,0.940,4.347,1.385
10,248.400,0.728,0.579,0.682,0.712,0.746,0.800,0.836,0.949,4.461,1.374
15,252.600,0.726,0.590,0.679,0.711,0.747,0.799,0.852,0.937,4.788,1.377
20,242.800,0.735,0.602,0.691,0.721,0.761,0.821,0.871,0.941,4.465,1.361
25,217.200,0.727,0.583,0.685,0.714,0.750,0.804,0.849,0.948,4.410,1.376
30,166.400,1.376,0.583,0.680,0.715,0.760,0.817,0.868,1.003,540.188,0.727
35,224.600,0.730,0.584,0.677,0.710,0.745,0.806,0.872,1.044,4.172,1.370
40,247.800,0.727,0.591,0.681,0.715,0.758,0.809,0.847,0.956,4.403,1.375
45,245.200,0.727,0.576,0.687,0.717,0.755,0.801,0.834,0.955,4.190,1.375
50,236.000,0.745,0.591,0.687,0.726,0.776,0.844,0.893,0.994,4.313,1.341
55,180.000,0.742,0.561,0.691,0.723,0.760,0.832,0.885,1.221,3.763,1.347
60,143.800,1.390,0.599,0.696,0.731,0.780,0.854,0.898,1.036,460.576,0.719
65,226.200,0.732,0.588,0.687,0.715,0.756,0.816,0.856,0.954,4.053,1.366
70,238.800,0.721,0.588,0.677,0.706,0.738,0.784,0.822,0.931,4.366,1.388
75,229.200,0.737,0.591,0.691,0.719,0.761,0.829,0.878,1.007,4.108,1.357
80,225.000,0.733,0.584,0.684,0.719,0.758,0.816,0.855,0.965,4.310,1.364
85,146.200,0.738,0.591,0.694,0.723,0.764,0.816,0.858,0.965,3.928,1.355
90,183.400,0.759,0.567,0.694,0.732,0.788,0.849,0.906,1.077,4.184,1.318
95,228.600,0.757,0.599,0.694,0.734,0.788,0.869,0.922,1.058,4.156,1.321
100,244.800,0.741,0.596,0.692,0.724,0.775,0.837,0.877,0.986,4.142,1.349
105,242.200,0.719,0.596,0.684,0.713,0.742,0.778,0.820,0.902,4.006,1.390
110,218.000,0.994,0.573,0.691,0.721,0.771,0.838,0.885,1.066,271.443,1.006
115,167.400,0.736,0.589,0.693,0.728,0.768,0.824,0.864,0.985,1.194,1.358
120,226.000,0.746,0.584,0.692,0.727,0.777,0.836,0.888,0.981,4.150,1.340
125,229.600,0.741,0.596,0.691,0.723,0.767,0.838,0.895,1.006,4.664,1.349
130,222.600,0.750,0.561,0.691,0.735,0.788,0.857,0.918,1.062,1.345,1.334
135,233.600,0.739,0.547,0.690,0.726,0.774,0.831,0.862,0.964,3.859,1.354
140,131.400,0.739,0.586,0.695,0.728,0.767,0.827,0.863,0.946,3.315,1.353
145,240.800,0.738,0.592,0.693,0.722,0.763,0.828,0.864,0.980,3.632,1.356
150,241.600,0.737,0.587,0.690,0.719,0.758,0.821,0.867,0.982,4.591,1.357
155,249.400,0.719,0.587,0.683,0.711,0.741,0.805,0.842,0.931,1.109,1.391
160,255.200,0.720,0.593,0.682,0.711,0.739,0.774,0.815,0.930,4.446,1.388
