Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,24261.200,0.657,0.273,0.529,0.557,0.595,0.689,1.719,2.267,5.745,1.522
5,24284.800,0.657,0.273,0.530,0.556,0.595,0.691,1.707,2.230,5.980,1.522
10,24268.000,0.658,0.272,0.529,0.556,0.593,0.690,1.720,2.238,6.696,1.519
15,24204.600,0.660,0.268,0.529,0.556,0.594,0.696,1.726,2.268,6.905,1.515
20,23768.800,0.672,0.273,0.537,0.564,0.610,0.714,1.768,2.317,6.904,1.487
25,22370.600,0.772,0.279,0.531,0.559,0.602,0.705,1.720,2.327,558.868,1.296
30,16318.600,0.901,0.276,0.534,0.563,0.610,0.715,1.789,2.474,573.631,1.110
35,24047.000,0.665,0.271,0.528,0.557,0.599,0.706,1.730,2.398,6.573,1.505
40,23868.400,0.669,0.272,0.531,0.560,0.603,0.703,1.751,2.499,7.198,1.494
45,23890.400,0.669,0.268,0.534,0.560,0.601,0.705,1.743,2.469,7.484,1.495
50,23458.000,0.681,0.275,0.535,0.568,0.618,0.723,1.779,2.566,9.295,1.468
55,17834.400,0.966,0.279,0.535,0.566,0.612,0.758,1.819,2.484,805.178,1.035
60,15288.200,0.964,0.273,0.541,0.574,0.633,0.751,1.858,2.822,754.826,1.037
65,23713.400,0.674,0.265,0.534,0.561,0.606,0.715,1.754,2.527,7.176,1.484
70,24604.800,0.649,0.272,0.526,0.551,0.582,0.672,1.695,2.245,6.494,1.540
75,23605.000,0.677,0.268,0.536,0.566,0.617,0.724,1.770,2.394,6.823,1.477
80,23737.800,0.673,0.271,0.534,0.563,0.609,0.715,1.760,2.441,6.880,1.486
85,14657.800,1.091,0.282,0.539,0.568,0.619,0.732,1.779,2.641,620.483,0.917
90,19302.200,0.828,0.273,0.541,0.575,0.635,0.752,1.819,2.795,785.927,1.208
95,22381.000,0.714,0.273,0.547,0.584,0.647,0.776,1.907,2.895,7.354,1.401
100,23024.200,0.694,0.261,0.538,0.570,0.634,0.762,1.775,2.899,7.898,1.441
105,24148.600,0.662,0.274,0.530,0.556,0.593,0.699,1.706,2.409,6.705,1.511
110,22063.200,0.724,0.280,0.535,0.563,0.608,0.719,1.764,2.500,276.732,1.381
115,17789.400,0.899,0.270,0.537,0.565,0.606,0.706,1.782,2.410,653.897,1.113
120,23139.600,0.691,0.275,0.540,0.572,0.627,0.736,1.817,2.626,6.577,1.448
125,23122.200,0.691,0.269,0.540,0.569,0.621,0.743,1.828,2.616,8.849,1.447
130,22449.200,0.712,0.283,0.543,0.581,0.648,0.805,1.875,2.786,7.133,1.405
135,22050.600,0.725,0.265,0.539,0.570,0.622,0.730,1.826,2.584,83.171,1.380
140,13573.400,1.178,0.257,0.540,0.568,0.617,0.721,1.848,2.678,617.601,0.849
145,23499.000,0.680,0.281,0.538,0.567,0.614,0.717,1.819,2.495,7.220,1.471
150,23580.200,0.678,0.277,0.539,0.566,0.608,0.714,1.831,2.415,7.118,1.476
155,24047.600,0.664,0.263,0.533,0.558,0.596,0.698,1.764,2.319,7.426,1.505
160,24222.200,0.660,0.279,0.532,0.557,0.587,0.675,1.754,2.313,6.978,1.516
165,22357.800,0.777,0.276,0.535,0.564,0.606,0.712,1.795,2.397,491.903,1.288
170,12897.800,1.132,0.282,0.545,0.579,0.638,0.750,1.941,2.736,756.116,0.883
175,22703.200,0.704,0.285,0.549,0.583,0.640,0.753,1.887,2.707,8.236,1.421
180,22907.200,0.698,0.265,0.546,0.577,0.630,0.745,1.857,2.653,6.613,1.433
185,23526.800,0.679,0.282,0.537,0.565,0.616,0.722,1.778,2.555,7.280,1.472
190,23997.200,0.666,0.271,0.533,0.560,0.600,0.703,1.757,2.342,6.538,1.502
195,18739.400,0.927,0.267,0.524,0.551,0.582,0.668,1.739,2.279,645.447,1.079
200,17250.400,0.846,0.278,0.529,0.559,0.603,0.703,1.760,2.447,556.182,1.182
205,23925.200,0.668,0.268,0.531,0.559,0.603,0.705,1.770,2.356,6.736,1.497
210,23313.600,0.685,0.282,0.538,0.570,0.620,0.733,1.788,2.694,7.673,1.459
215,23580.800,0.678,0.272,0.538,0.566,0.607,0.710,1.815,2.425,7.621,1.476
220,23598.400,0.677,0.268,0.534,0.564,0.613,0.722,1.786,2.528,6.852,1.477
225,21642.600,0.738,0.280,0.539,0.571,0.628,0.758,1.828,2.676,103.327,1.354
230,15699.400,1.105,0.274,0.541,0.576,0.647,0.795,1.838,3.352,760.613,0.905
235,21687.000,0.674,0.276,0.533,0.564,0.608,0.719,1.757,2.471,6.613,1.483
240,23925.800,0.668,0.278,0.532,0.559,0.601,0.707,1.741,2.393,7.177,1.497
245,24091.600,0.663,0.268,0.530,0.558,0.591,0.687,1.774,2.382,6.530,1.508
250,23551.800,0.679,0.275,0.537,0.567,0.607,0.715,1.802,2.517,6.960,1.474
255,24455.800,0.653,0.259,0.527,0.553,0.586,0.678,1.699,2.315,7.052,1.531
