Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,248.600,0.385,0.292,0.341,0.370,0.413,0.439,0.472,0.572,2.748,2.599
5,238.400,0.382,0.293,0.341,0.370,0.412,0.436,0.460,0.510,4.018,2.618
10,241.600,0.381,0.294,0.340,0.367,0.411,0.437,0.454,0.541,4.054,2.628
15,252.600,0.382,0.295,0.341,0.367,0.413,0.439,0.470,0.535,4.179,2.619
20,247.200,0.381,0.297,0.341,0.368,0.413,0.435,0.458,0.534,3.821,2.624
25,226.200,0.558,0.294,0.341,0.367,0.411,0.437,0.462,0.541,200.076,1.793
30,167.600,1.705,0.294,0.343,0.372,0.414,0.442,0.469,0.538,569.134,0.587
35,241.800,0.382,0.296,0.339,0.365,0.411,0.435,0.458,0.519,3.848,2.618
40,225.000,0.380,0.293,0.342,0.365,0.411,0.431,0.450,0.530,4.106,2.629
45,229.200,0.384,0.296,0.343,0.367,0.412,0.436,0.461,0.528,3.677,2.605
50,226.000,0.392,0.288,0.346,0.379,0.422,0.461,0.485,0.597,4.091,2.548
55,179.400,1.362,0.295,0.343,0.370,0.414,0.445,0.473,0.552,798.870,0.734
60,151.800,1.982,0.305,0.347,0.378,0.419,0.443,0.467,0.538,749.402,0.504
65,236.200,0.380,0.298,0.340,0.367,0.410,0.434,0.453,0.552,3.464,2.632
70,243.200,0.375,0.300,0.337,0.359,0.405,0.431,0.445,0.516,3.848,2.666
75,228.800,0.389,0.297,0.344,0.372,0.414,0.440,0.470,0.547,4.075,2.574
80,232.000,0.383,0.293,0.342,0.367,0.414,0.438,0.463,0.552,3.666,2.614
85,141.400,2.280,0.303,0.346,0.372,0.416,0.440,0.475,0.555,607.475,0.439
90,195.600,0.386,0.295,0.347,0.373,0.415,0.447,0.474,0.573,0.862,2.593
95,222.800,0.390,0.297,0.348,0.376,0.417,0.447,0.483,0.561,3.736,2.567
100,230.200,0.391,0.298,0.345,0.373,0.416,0.448,0.477,0.594,3.631,2.558
105,239.800,0.376,0.300,0.340,0.363,0.410,0.436,0.455,0.512,0.825,2.661
110,210.000,0.651,0.306,0.347,0.376,0.418,0.449,0.484,0.580,269.315,1.536
115,171.600,1.343,0.302,0.346,0.372,0.415,0.450,0.478,0.591,647.848,0.745
120,232.000,0.387,0.301,0.345,0.374,0.414,0.443,0.475,0.563,3.668,2.585
125,235.000,0.394,0.294,0.344,0.375,0.417,0.444,0.472,0.568,4.416,2.541
130,217.400,0.397,0.298,0.346,0.380,0.421,0.455,0.482,0.572,3.836,2.521
135,225.200,0.639,0.292,0.343,0.371,0.413,0.439,0.470,0.629,77.918,1.565
140,136.600,4.217,0.294,0.342,0.367,0.415,0.447,0.476,91.126,612.820,0.237
145,229.400,0.390,0.296,0.343,0.371,0.413,0.440,0.464,0.531,3.829,2.565
150,240.200,0.379,0.296,0.342,0.367,0.412,0.435,0.460,0.533,0.675,2.639
155,242.800,0.382,0.294,0.341,0.369,0.411,0.437,0.466,0.532,3.707,2.620
160,254.600,0.376,0.298,0.340,0.365,0.410,0.431,0.449,0.519,0.870,2.657
165,222.800,0.809,0.297,0.342,0.368,0.413,0.442,0.474,0.630,236.945,1.236
170,134.200,4.091,0.306,0.352,0.383,0.427,0.469,0.512,0.786,752.262,0.244
175,228.800,0.397,0.298,0.350,0.380,0.423,0.457,0.496,0.577,3.561,2.517
180,221.000,0.385,0.301,0.348,0.373,0.416,0.443,0.469,0.569,0.768,2.599
185,233.600,0.386,0.292,0.343,0.374,0.411,0.434,0.457,0.551,4.072,2.593
190,245.800,0.381,0.291,0.341,0.366,0.411,0.439,0.464,0.538,3.811,2.622
195,187.800,0.916,0.291,0.337,0.359,0.406,0.428,0.453,0.544,411.199,1.092
200,180.600,1.443,0.298,0.340,0.365,0.410,0.437,0.467,0.603,554.058,0.693
205,232.400,0.385,0.293,0.340,0.372,0.413,0.441,0.476,0.582,3.787,2.596
210,224.600,0.382,0.300,0.342,0.365,0.411,0.435,0.455,0.536,4.016,2.621
215,226.400,0.386,0.297,0.341,0.364,0.410,0.432,0.460,0.586,3.906,2.588
220,244.400,0.381,0.295,0.342,0.369,0.412,0.440,0.474,0.549,0.914,2.628
225,214.600,0.519,0.298,0.344,0.370,0.415,0.450,0.489,0.664,67.206,1.928
230,153.200,2.051,0.299,0.351,0.386,0.427,0.485,0.528,0.675,615.510,0.488
235,212.000,0.379,0.298,0.340,0.364,0.411,0.437,0.459,0.545,2.241,2.641
240,238.000,0.384,0.293,0.339,0.364,0.413,0.439,0.466,0.558,3.973,2.606
245,225.600,0.373,0.300,0.336,0.360,0.409,0.432,0.450,0.491,0.726,2.682
250,224.400,0.384,0.294,0.342,0.367,0.412,0.434,0.458,0.593,3.228,2.604
255,238.400,0.377,0.290,0.338,0.360,0.408,0.430,0.446,0.536,3.632,2.653
260,244.400,0.382,0.298,0.336,0.357,0.406,0.430,0.448,0.549,4.350,2.619
265,255.200,0.374,0.293,0.335,0.355,0.404,0.423,0.436,0.510,3.953,2.676
270,244.600,0.374,0.295,0.339,0.363,0.406,0.431,0.446,0.503,0.809,2.673
275,197.200,1.338,0.296,0.339,0.367,0.413,0.441,0.470,0.644,447.818,0.747
280,245.800,0.375,0.296,0.337,0.359,0.405,0.425,0.444,0.509,3.812,2.666
285,252.800,0.378,0.292,0.338,0.362,0.406,0.430,0.449,0.526,3.817,2.644
290,230.400,0.392,0.300,0.350,0.380,0.424,0.455,0.493,0.594,0.805,2.552
295,223.800,0.682,0.302,0.345,0.374,0.417,0.448,0.476,0.577,100.810,1.465
300,44.400,0.390,0.300,0.337,0.359,0.410,0.432,0.467,0.576,3.717,2.564
