Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,5433.000,1.430,0.865,1.091,1.122,1.165,1.283,3.107,4.989,219.122,0.699
5,5975.600,1.336,0.853,1.088,1.114,1.156,1.279,3.167,4.597,21.969,0.748
10,6080.000,1.314,0.836,1.070,1.094,1.133,1.250,2.834,4.297,594.647,0.761
15,5935.800,1.346,0.866,1.074,1.102,1.143,1.270,3.053,4.482,599.861,0.743
20,6062.000,1.318,0.850,1.078,1.107,1.148,1.258,3.046,4.479,20.362,0.759
25,6119.800,1.306,0.872,1.069,1.095,1.135,1.247,2.916,4.424,23.678,0.766
30,4868.600,1.642,0.883,1.070,1.098,1.139,1.248,2.855,4.495,438.142,0.609
35,6198.400,1.290,0.865,1.067,1.092,1.131,1.248,2.804,4.189,34.269,0.775
40,5952.200,1.344,0.880,1.069,1.095,1.133,1.254,2.834,4.395,193.665,0.744
45,6145.600,1.301,0.876,1.071,1.101,1.139,1.248,2.857,4.341,27.420,0.768
50,6165.800,1.296,0.854,1.068,1.093,1.132,1.249,2.782,4.301,31.399,0.771
55,6029.200,1.326,0.876,1.071,1.095,1.132,1.250,2.846,4.488,540.556,0.754
60,5761.600,1.388,0.864,1.069,1.093,1.131,1.234,2.737,4.391,390.008,0.721
65,5842.000,1.369,0.868,1.074,1.101,1.142,1.275,2.927,4.750,1303.394,0.731
70,6147.800,1.300,0.863,1.071,1.099,1.139,1.238,2.841,4.439,22.176,0.769
75,6032.200,1.326,0.859,1.069,1.095,1.135,1.248,2.851,4.375,553.027,0.754
80,6106.200,1.309,0.846,1.064,1.089,1.129,1.227,2.778,4.298,605.688,0.764
85,6181.600,1.294,0.866,1.072,1.095,1.134,1.232,2.901,4.205,31.129,0.773
90,5755.800,1.407,0.868,1.073,1.097,1.135,1.223,2.983,4.549,332.332,0.710
95,5712.800,1.381,0.840,1.071,1.094,1.135,1.239,2.902,4.581,348.636,0.724
100,5547.600,1.441,0.866,1.071,1.097,1.137,1.235,2.914,4.753,170.572,0.694
105,6027.000,1.327,0.873,1.079,1.110,1.151,1.257,3.034,4.550,33.138,0.754
110,6022.000,1.328,0.875,1.077,1.110,1.160,1.349,2.995,4.513,23.940,0.753
115,6023.000,1.327,0.862,1.083,1.113,1.154,1.266,2.974,4.542,24.130,0.753
120,6148.600,1.300,0.856,1.077,1.103,1.142,1.253,2.856,4.353,22.176,0.769
125,5246.400,1.524,0.848,1.063,1.088,1.128,1.231,2.855,4.485,459.568,0.656
