Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,60.200,1.294,0.865,0.942,0.998,1.587,1.915,2.001,2.260,2.520,0.773
5,61.200,1.375,0.853,0.955,1.482,1.650,1.948,2.101,2.490,2.553,0.728
10,62.400,1.309,0.836,0.941,1.356,1.554,1.753,1.992,2.900,4.953,0.764
15,56.800,1.339,0.866,0.944,1.440,1.571,1.792,1.991,2.598,3.442,0.747
20,63.400,1.340,0.850,0.944,1.433,1.589,1.909,2.082,2.480,3.248,0.746
25,61.000,1.309,0.872,0.959,1.435,1.540,1.688,1.853,2.039,2.166,0.764
30,46.800,3.498,0.883,0.941,1.036,1.529,1.734,1.985,139.606,186.331,0.286
35,61.400,1.267,0.865,0.941,1.365,1.536,1.685,1.829,2.148,2.522,0.789
40,57.000,1.328,0.880,0.950,1.440,1.592,1.782,1.881,2.127,2.708,0.753
45,62.000,1.333,0.876,0.962,1.449,1.569,1.741,1.862,2.185,2.605,0.750
50,64.600,1.309,0.854,0.945,1.421,1.566,1.741,1.906,2.077,4.904,0.764
55,55.200,1.302,0.876,0.957,1.403,1.543,1.750,1.968,2.304,2.546,0.768
60,63.200,1.234,0.864,0.939,1.032,1.501,1.637,1.764,1.974,2.071,0.810
65,51.000,1.426,0.868,0.952,1.453,1.629,1.950,2.110,4.492,4.757,0.701
70,63.600,1.333,0.863,0.945,1.412,1.569,1.805,1.981,2.214,5.861,0.750
75,60.600,1.305,0.859,0.946,1.437,1.552,1.716,1.868,2.049,2.081,0.766
80,65.400,1.297,0.846,0.928,1.407,1.526,1.764,1.892,2.393,3.093,0.771
85,65.600,1.310,0.866,0.934,1.405,1.563,1.805,1.967,2.401,2.953,0.763
90,54.000,2.069,0.868,0.930,1.393,1.557,1.828,1.996,4.632,142.155,0.483
95,55.400,1.340,0.840,0.934,1.381,1.563,1.852,2.046,2.573,10.071,0.746
100,52.600,1.786,0.866,0.951,1.458,1.615,1.808,2.118,16.611,46.687,0.560
105,56.200,1.332,0.873,0.953,1.440,1.564,1.791,1.989,2.173,2.825,0.751
110,57.800,1.346,0.875,0.943,1.432,1.597,1.858,1.995,2.587,4.783,0.743
115,63.600,1.366,0.862,0.947,1.492,1.638,1.953,2.093,2.397,2.714,0.732
120,62.200,1.338,0.856,0.941,1.472,1.594,1.746,1.907,2.284,4.165,0.748
125,51.600,2.923,0.848,0.923,1.438,1.572,1.883,2.056,24.169,348.926,0.342
130,61.000,1.299,0.849,0.914,1.376,1.566,1.774,2.000,2.481,5.343,0.770
135,65.800,1.308,0.849,0.917,1.405,1.555,1.831,1.941,2.342,4.517,0.764
140,63.000,1.283,0.856,0.923,1.409,1.540,1.714,1.867,2.068,2.294,0.779
145,62.800,1.248,0.852,0.926,0.996,1.524,1.652,1.811,2.161,5.639,0.801
150,59.600,1.293,0.856,0.925,1.399,1.531,1.728,1.892,2.082,2.452,0.773
155,54.000,2.037,0.852,0.921,1.364,1.524,1.750,1.857,2.582,139.278,0.491
160,65.000,1.290,0.840,0.915,1.399,1.549,1.801,1.944,2.237,2.777,0.775
165,53.000,1.290,0.868,0.926,1.412,1.525,1.730,1.850,1.999,2.152,0.775
170,69.000,1.296,0.854,0.925,1.410,1.523,1.670,1.805,2.001,4.380,0.772
175,59.000,1.315,0.869,0.922,1.426,1.553,1.741,1.828,2.200,4.047,0.760
180,63.200,1.295,0.846,0.924,1.398,1.565,1.750,1.900,2.484,2.921,0.772
185,56.600,1.797,0.850,0.950,1.434,1.559,1.781,1.983,2.589,132.588,0.557
190,56.600,1.264,0.861,0.929,1.376,1.510,1.651,1.845,2.083,2.262,0.791
195,64.800,1.234,0.854,0.908,1.348,1.486,1.644,1.795,2.028,2.660,0.811
200,62.400,1.285,0.852,0.915,1.401,1.527,1.777,1.969,2.292,2.743,0.778
205,62.000,1.295,0.841,0.921,1.392,1.556,1.756,1.961,2.305,2.723,0.772
210,64.000,1.305,0.829,0.918,1.421,1.542,1.759,1.872,2.163,4.140,0.766
215,50.600,2.697,0.855,0.918,1.424,1.538,1.836,2.044,76.919,143.171,0.371
220,53.400,1.322,0.860,0.917,1.401,1.561,1.859,2.104,2.401,5.332,0.757
225,62.000,1.276,0.853,0.917,1.381,1.517,1.737,1.924,2.328,4.936,0.784
230,56.600,1.319,0.850,0.924,1.426,1.557,1.770,1.910,2.366,2.456,0.758
235,59.600,1.289,0.866,0.926,1.385,1.545,1.782,1.958,2.277,2.360,0.776
240,63.200,1.296,0.860,0.923,1.397,1.553,1.775,1.929,2.270,4.252,0.772
245,53.400,2.235,0.848,0.921,1.395,1.572,1.814,1.982,65.493,119.423,0.447
250,64.000,1.281,0.831,0.917,1.381,1.538,1.761,1.922,2.433,2.959,0.781
255,60.800,1.325,0.860,0.922,1.414,1.543,1.881,2.055,2.624,4.870,0.755
260,62.000,1.334,0.861,0.915,1.420,1.564,1.832,2.035,2.611,5.303,0.750
265,66.800,1.325,0.847,0.916,1.396,1.557,1.857,2.138,2.899,4.863,0.755
270,56.400,1.299,0.866,0.935,1.380,1.533,1.846,1.970,2.394,2.468,0.770
275,52.400,3.790,0.860,0.924,1.415,1.539,1.683,1.793,170.450,226.044,0.264
280,55.800,1.284,0.847,0.911,1.359,1.556,1.804,1.955,2.442,4.486,0.779
285,65.800,1.363,0.867,0.918,1.404,1.529,1.773,1.936,5.756,8.162,0.734
290,65.400,1.255,0.829,0.908,1.315,1.529,1.714,1.901,2.248,2.955,0.797
295,62.400,1.326,0.842,0.928,1.418,1.569,1.853,1.982,2.328,2.527,0.754
