Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,387.200,5.271,2.356,2.998,3.504,4.322,5.425,8.995,18.666,219.122,0.190
5,419.200,4.030,2.393,3.058,3.502,4.209,4.917,6.877,13.230,21.969,0.248
10,421.000,4.013,2.264,2.783,3.063,3.771,4.620,7.508,12.916,594.647,0.249
15,425.200,4.284,2.314,2.906,3.406,3.937,4.848,10.353,17.907,599.861,0.233
20,417.200,3.934,2.352,2.952,3.483,4.051,4.741,6.778,13.010,20.362,0.254
25,422.800,3.898,2.345,2.839,3.312,3.910,4.711,8.655,12.928,23.678,0.257
30,336.800,7.854,2.281,2.783,3.267,3.976,5.020,12.182,142.780,438.142,0.127
35,444.800,3.629,2.303,2.742,3.017,3.728,4.294,5.967,13.104,34.269,0.276
40,423.200,4.352,2.328,2.770,3.050,3.780,4.621,10.556,14.441,193.665,0.230
45,425.600,3.786,2.366,2.812,3.065,3.833,4.604,7.790,13.469,27.420,0.264
50,435.000,3.737,2.321,2.726,2.973,3.774,4.482,7.257,13.617,31.399,0.268
55,430.000,4.099,2.319,2.778,3.080,3.879,4.843,10.209,13.476,540.556,0.244
60,394.600,5.137,2.267,2.700,2.957,3.855,4.627,10.283,57.103,390.008,0.195
65,418.600,4.562,2.347,2.830,3.153,3.979,5.403,8.478,13.837,1303.394,0.219
70,421.600,3.811,2.314,2.797,3.123,3.870,4.749,8.937,13.177,22.176,0.262
75,433.800,4.084,2.224,2.781,3.110,3.823,4.659,9.608,14.017,553.027,0.245
80,420.600,4.045,2.308,2.726,3.041,3.846,4.504,8.612,12.839,605.688,0.247
85,425.200,3.741,2.327,2.851,3.158,3.777,4.345,6.468,12.654,31.129,0.267
90,398.200,5.212,2.292,2.911,3.306,4.031,4.815,10.839,21.984,332.332,0.192
95,398.000,4.796,2.336,2.839,3.160,3.961,4.922,9.286,14.539,348.636,0.209
100,368.000,5.663,2.372,2.884,3.215,4.099,5.918,12.298,85.513,170.572,0.177
105,423.400,3.991,2.321,2.952,3.402,4.049,4.820,7.036,13.366,33.138,0.251
110,420.800,3.927,2.275,2.920,3.346,4.071,4.832,6.772,13.135,23.940,0.255
115,425.600,3.930,2.456,2.897,3.290,4.002,4.806,7.424,13.547,24.130,0.254
120,423.800,3.720,2.337,2.816,3.063,3.763,4.578,6.840,12.971,22.176,0.269
125,366.800,6.496,2.305,2.785,3.147,3.961,5.145,11.575,124.423,459.568,0.154
130,425.800,3.918,2.308,2.887,3.307,4.069,4.915,7.109,13.015,24.953,0.255
135,422.600,3.857,2.347,2.831,3.223,3.924,4.632,6.851,13.069,50.783,0.259
140,438.000,3.813,2.319,2.765,3.103,3.762,4.605,10.044,15.151,25.342,0.262
145,433.400,3.910,2.339,2.800,3.076,3.771,4.573,11.979,16.331,35.304,0.256
150,428.800,3.678,2.289,2.755,3.019,3.698,4.342,7.597,13.021,32.332,0.272
155,368.600,6.085,2.325,2.762,3.059,3.942,4.998,12.068,76.505,336.624,0.164
160,453.000,3.642,2.317,2.711,2.961,3.784,4.544,6.637,12.838,29.076,0.275
165,427.200,3.677,2.353,2.731,2.953,3.779,4.451,7.418,12.901,22.873,0.272
170,434.600,3.698,2.293,2.726,2.980,3.734,4.381,9.597,12.853,32.342,0.270
175,426.600,3.866,2.331,2.846,3.254,3.942,4.625,7.095,13.072,25.142,0.259
180,429.000,3.927,2.345,2.826,3.250,4.038,4.764,7.632,13.102,33.421,0.255
185,414.600,5.011,2.372,2.873,3.205,4.136,5.005,8.900,18.833,462.217,0.200
190,402.000,4.349,2.295,2.751,3.174,4.032,5.034,10.530,16.360,149.991,0.230
195,424.200,3.711,2.263,2.695,2.961,3.736,4.503,8.088,13.295,30.120,0.269
200,420.400,3.806,2.308,2.762,3.095,3.796,4.999,10.075,12.608,22.311,0.263
205,431.800,3.816,2.262,2.809,3.095,3.922,4.787,9.741,12.617,24.511,0.262
210,429.200,3.737,2.316,2.809,3.089,3.906,4.638,7.065,12.670,21.341,0.268
215,351.600,6.697,2.271,2.772,3.077,3.923,5.489,12.606,135.141,274.730,0.149
220,423.800,4.407,2.304,2.858,3.199,3.939,4.785,10.298,15.282,165.971,0.227
225,439.800,3.760,2.312,2.729,3.033,3.772,4.499,7.478,13.660,30.807,0.266
230,432.600,3.863,2.306,2.765,3.062,3.963,5.005,9.520,13.390,26.255,0.259
235,429.400,3.899,2.328,2.817,3.105,4.087,5.118,7.586,13.687,35.109,0.256
240,426.600,3.836,2.407,2.832,3.126,3.954,4.598,6.968,13.381,35.447,0.261
245,384.800,5.854,2.364,2.935,3.305,4.044,5.058,12.211,73.387,432.938,0.171
250,427.400,3.988,2.299,2.947,3.362,4.173,5.012,7.233,13.049,27.823,0.251
255,433.800,4.165,2.370,2.915,3.442,4.306,5.504,10.858,13.192,24.308,0.240
260,422.000,3.989,2.307,2.778,3.321,4.208,5.125,9.807,12.674,23.027,0.251
265,408.800,4.062,2.222,2.913,3.502,4.240,5.054,10.346,12.776,23.484,0.246
270,425.800,3.947,2.304,2.895,3.318,4.055,5.186,7.653,12.673,23.014,0.253
275,381.800,5.782,2.305,2.849,3.118,3.982,4.908,11.258,17.954,603.229,0.173
280,398.800,5.107,2.326,2.701,2.944,3.806,4.596,10.230,25.197,428.078,0.196
285,432.600,4.166,2.330,2.778,3.072,3.950,5.050,9.138,14.381,661.285,0.240
290,431.400,3.697,2.341,2.761,3.060,3.790,4.591,7.118,12.564,22.457,0.270
295,429.000,3.697,2.283,2.762,3.028,3.879,4.553,6.405,13.023,23.538,0.270
