Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,1112.000,0.641,0.577,0.624,0.637,0.653,0.672,0.684,0.715,2.931,1.560
5,1161.600,0.641,0.579,0.623,0.636,0.652,0.671,0.685,0.721,4.338,1.561
10,1144.600,0.644,0.564,0.619,0.635,0.654,0.679,0.707,0.859,5.269,1.553
15,1125.800,0.658,0.552,0.607,0.632,0.670,0.826,0.858,0.913,5.839,1.519
20,1139.400,0.647,0.551,0.600,0.620,0.652,0.822,0.853,0.886,6.418,1.545
25,1115.200,0.651,0.556,0.603,0.623,0.652,0.837,0.869,0.905,7.098,1.536
30,1118.800,0.650,0.556,0.602,0.622,0.650,0.837,0.882,0.914,7.867,1.538
35,1103.800,0.649,0.557,0.604,0.621,0.649,0.787,0.865,0.907,7.289,1.541
40,1113.400,0.647,0.559,0.618,0.638,0.659,0.685,0.717,0.837,7.642,1.546
45,1135.600,0.650,0.580,0.629,0.646,0.663,0.682,0.693,0.720,7.351,1.539
50,1097.000,0.663,0.574,0.633,0.654,0.682,0.713,0.729,0.762,8.085,1.509
55,1160.800,0.642,0.570,0.624,0.640,0.657,0.672,0.682,0.706,7.823,1.557
60,1149.400,0.645,0.571,0.623,0.639,0.658,0.678,0.695,0.730,7.255,1.551
65,1089.800,0.649,0.568,0.623,0.643,0.669,0.698,0.714,0.752,1.183,1.541
70,1152.800,0.643,0.570,0.621,0.637,0.656,0.675,0.694,0.725,7.750,1.555
75,1123.800,0.658,0.576,0.629,0.649,0.680,0.710,0.726,0.757,6.862,1.520
80,1121.200,0.663,0.575,0.633,0.655,0.686,0.712,0.727,0.760,7.628,1.508
85,1129.200,0.667,0.577,0.636,0.660,0.693,0.717,0.730,0.758,7.288,1.500
90,1164.600,0.645,0.575,0.623,0.638,0.658,0.685,0.704,0.743,6.899,1.550
95,1099.600,0.656,0.579,0.631,0.648,0.672,0.697,0.711,0.745,7.613,1.525
100,1141.400,0.656,0.583,0.632,0.648,0.671,0.699,0.718,0.762,7.216,1.525
105,1166.800,0.647,0.554,0.623,0.639,0.661,0.691,0.708,0.743,6.899,1.547
110,1165.600,0.641,0.575,0.620,0.635,0.655,0.685,0.702,0.740,1.082,1.560
115,1120.000,0.660,0.569,0.628,0.650,0.685,0.708,0.722,0.756,8.109,1.515
120,1144.800,0.649,0.576,0.622,0.640,0.671,0.695,0.708,0.740,7.378,1.542
125,1144.200,0.641,0.571,0.619,0.634,0.652,0.674,0.692,0.741,7.474,1.560
130,1185.600,0.637,0.572,0.618,0.632,0.648,0.668,0.684,0.727,7.117,1.571
135,1143.200,0.647,0.560,0.621,0.639,0.661,0.692,0.714,0.758,7.090,1.545
140,1124.600,0.652,0.576,0.630,0.646,0.668,0.690,0.708,0.749,7.025,1.533
145,1107.000,0.662,0.580,0.634,0.651,0.679,0.706,0.725,0.778,7.662,1.512
150,1120.000,0.651,0.579,0.628,0.644,0.665,0.692,0.709,0.748,6.990,1.537
155,1125.200,0.644,0.584,0.623,0.637,0.656,0.677,0.693,0.738,7.051,1.552
160,1145.800,0.655,0.579,0.628,0.646,0.674,0.704,0.718,0.752,7.288,1.528
165,1155.200,0.647,0.569,0.625,0.641,0.661,0.682,0.701,0.734,7.292,1.545
170,1155.600,0.639,0.562,0.618,0.634,0.654,0.673,0.686,0.734,7.019,1.564
175,1136.800,0.647,0.576,0.621,0.639,0.664,0.692,0.710,0.744,6.966,1.546
180,1106.400,0.665,0.575,0.630,0.655,0.691,0.718,0.735,0.773,7.126,1.504
185,1134.800,0.648,0.542,0.615,0.638,0.668,0.702,0.736,0.819,7.280,1.543
