Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.000,0.791,0.745,0.774,0.790,0.805,0.819,0.842,0.861,0.861,1.265
5,12.000,0.785,0.741,0.771,0.779,0.797,0.813,0.828,0.887,0.887,1.275
10,12.400,0.794,0.718,0.764,0.785,0.807,0.825,0.906,0.988,0.988,1.260
15,8.400,0.808,0.703,0.741,0.768,0.830,0.984,1.023,1.058,1.058,1.237
20,14.200,0.780,0.701,0.727,0.744,0.790,0.877,0.985,1.050,1.050,1.283
25,10.000,0.787,0.707,0.733,0.758,0.791,0.991,1.010,1.040,1.040,1.271
30,11.800,0.779,0.690,0.727,0.753,0.789,0.872,1.031,1.243,1.243,1.283
35,11.000,0.787,0.709,0.736,0.749,0.780,1.009,1.034,1.040,1.040,1.271
40,13.200,0.785,0.711,0.757,0.782,0.804,0.830,0.858,0.944,0.944,1.274
45,12.600,0.794,0.738,0.778,0.798,0.808,0.817,0.829,0.845,0.845,1.260
50,12.200,0.819,0.743,0.791,0.808,0.832,0.875,0.891,1.139,1.139,1.221
55,14.600,0.793,0.707,0.780,0.791,0.807,0.819,0.833,0.882,0.882,1.261
60,14.800,0.792,0.738,0.776,0.790,0.809,0.824,0.837,0.877,0.877,1.263
65,14.800,0.796,0.730,0.773,0.787,0.813,0.848,0.872,0.898,0.898,1.256
70,11.600,0.784,0.738,0.773,0.786,0.795,0.807,0.826,0.859,0.859,1.275
75,12.200,0.804,0.739,0.770,0.789,0.830,0.871,0.898,0.934,0.934,1.244
80,12.400,0.808,0.743,0.779,0.801,0.834,0.859,0.900,0.918,0.918,1.238
85,12.000,0.825,0.713,0.789,0.811,0.852,0.888,0.920,1.452,1.452,1.212
90,12.200,0.799,0.744,0.776,0.789,0.809,0.839,0.889,0.970,0.970,1.251
95,14.000,0.800,0.734,0.776,0.795,0.816,0.861,0.887,0.915,0.915,1.249
100,11.600,0.805,0.728,0.785,0.800,0.817,0.856,0.863,0.899,0.899,1.242
105,11.400,0.794,0.738,0.778,0.784,0.808,0.837,0.846,0.918,0.918,1.260
110,12.400,0.903,0.742,0.771,0.793,0.811,0.841,0.849,7.557,7.557,1.107
115,13.000,0.814,0.749,0.785,0.805,0.839,0.864,0.886,0.956,0.956,1.228
120,13.800,0.798,0.728,0.767,0.788,0.826,0.867,0.878,0.913,0.913,1.253
125,14.000,0.786,0.721,0.771,0.784,0.796,0.815,0.837,0.905,0.905,1.272
130,13.000,0.789,0.736,0.767,0.784,0.802,0.835,0.860,0.873,0.873,1.267
135,13.000,0.798,0.743,0.772,0.784,0.812,0.850,0.876,0.929,0.929,1.254
140,13.000,0.813,0.749,0.792,0.804,0.821,0.866,0.890,0.944,0.944,1.230
145,13.600,0.812,0.725,0.791,0.809,0.830,0.876,0.901,0.994,0.994,1.231
150,12.800,0.800,0.726,0.778,0.795,0.811,0.839,0.871,0.934,0.934,1.250
155,12.000,0.788,0.750,0.769,0.784,0.803,0.819,0.831,0.888,0.888,1.269
160,11.600,0.817,0.737,0.787,0.810,0.845,0.870,0.909,0.977,0.977,1.224
165,10.600,0.796,0.729,0.772,0.792,0.814,0.839,0.870,0.918,0.918,1.256
170,11.200,0.783,0.720,0.765,0.777,0.800,0.818,0.832,1.006,1.006,1.277
175,14.000,0.794,0.731,0.767,0.786,0.811,0.848,0.856,0.913,0.913,1.259
180,11.000,0.824,0.738,0.782,0.828,0.858,0.876,0.921,0.941,0.941,1.214
