Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,85.400,2.909,1.868,2.165,2.415,2.728,3.018,3.115,3.684,74.434,0.344
5,91.000,2.470,1.880,2.210,2.406,2.551,2.907,3.016,3.266,23.093,0.405
10,91.600,2.504,1.806,2.223,2.453,2.604,2.920,3.153,3.845,15.962,0.399
15,87.600,2.617,1.840,2.239,2.446,2.793,3.100,3.942,4.210,18.841,0.382
20,90.400,2.537,1.781,2.095,2.362,2.626,3.168,3.905,4.190,19.831,0.394
25,88.600,2.752,1.787,2.205,2.405,2.741,3.821,4.019,4.524,60.923,0.363
30,89.400,2.685,1.795,2.217,2.403,2.787,3.948,4.070,4.331,19.009,0.372
35,77.000,3.201,1.769,2.207,2.461,2.844,3.639,4.005,4.782,145.545,0.312
40,90.800,2.713,1.773,2.221,2.489,2.855,3.198,3.384,3.761,58.418,0.369
45,89.000,2.593,1.865,2.167,2.586,2.917,3.171,3.293,3.558,16.029,0.386
50,86.200,2.750,1.871,2.266,2.727,2.982,3.292,3.422,3.794,22.938,0.364
55,88.600,2.471,1.780,2.135,2.343,2.732,3.005,3.118,3.366,17.962,0.405
60,94.400,2.386,1.876,2.182,2.310,2.528,2.921,3.060,3.219,3.398,0.419
65,84.400,3.041,1.864,2.238,2.418,2.627,2.902,3.113,9.505,94.719,0.329
70,89.200,2.494,1.890,2.203,2.388,2.701,2.901,3.010,3.342,18.714,0.401
75,87.400,2.581,1.865,2.261,2.521,2.761,3.023,3.158,3.365,23.436,0.387
80,86.000,2.611,1.851,2.284,2.571,2.791,3.037,3.166,3.411,18.955,0.383
85,82.600,2.610,1.863,2.262,2.520,2.773,3.172,3.283,3.484,17.469,0.383
90,86.800,2.461,1.871,2.173,2.392,2.631,2.862,3.043,3.279,17.773,0.406
95,88.400,2.774,1.872,2.256,2.428,2.741,2.914,3.031,3.452,66.228,0.360
100,83.800,2.611,1.829,2.301,2.503,2.858,3.042,3.181,3.612,18.160,0.383
105,86.400,2.436,1.931,2.142,2.312,2.603,2.839,2.979,3.253,17.402,0.411
110,91.600,2.388,1.935,2.168,2.332,2.547,2.763,2.925,3.183,4.427,0.419
115,89.800,2.472,1.908,2.248,2.417,2.588,2.761,2.936,3.383,16.532,0.405
120,92.200,2.388,1.826,2.221,2.351,2.526,2.671,2.830,3.240,3.910,0.419
125,88.200,2.622,1.881,2.222,2.375,2.509,2.680,2.782,3.257,50.718,0.381
130,90.600,2.377,1.886,2.111,2.335,2.492,2.689,2.821,3.112,19.442,0.421
135,92.400,2.432,1.852,2.208,2.394,2.621,2.842,2.977,3.300,3.479,0.411
140,90.200,2.546,1.901,2.276,2.429,2.672,3.059,3.180,3.404,18.589,0.393
145,87.400,2.593,1.949,2.313,2.478,2.710,3.169,3.304,3.634,20.126,0.386
150,92.400,2.552,1.901,2.300,2.459,2.737,2.927,3.080,3.380,19.727,0.392
155,90.800,2.675,1.893,2.225,2.359,2.643,2.910,3.034,3.197,102.898,0.374
160,84.400,2.536,1.906,2.298,2.424,2.672,2.986,3.082,3.349,18.261,0.394
165,85.200,2.506,1.908,2.258,2.404,2.642,2.931,3.057,3.250,18.063,0.399
170,91.200,2.503,1.845,2.231,2.371,2.615,2.976,3.121,3.577,18.238,0.399
175,92.600,2.483,1.877,2.149,2.319,2.639,3.149,3.289,3.607,18.822,0.403
180,89.600,2.567,1.873,2.234,2.440,2.727,3.185,3.335,3.609,21.976,0.390
185,92.400,2.476,1.830,2.145,2.337,2.630,3.067,3.312,3.727,18.298,0.404
190,82.400,2.836,1.836,2.128,2.389,2.756,3.614,3.767,4.554,63.173,0.353
195,89.400,2.547,1.795,2.133,2.351,2.737,3.560,3.722,3.993,17.458,0.393
200,98.200,2.540,1.828,2.156,2.324,2.750,3.522,3.711,3.928,18.148,0.394
205,89.400,2.521,1.821,2.099,2.363,2.795,3.132,3.639,3.856,19.231,0.397
210,97.600,2.521,1.823,2.142,2.368,2.734,3.124,3.276,3.829,16.756,0.397
215,85.800,2.416,1.835,2.120,2.249,2.608,3.000,3.108,3.462,9.647,0.414
220,92.200,2.490,1.875,2.168,2.316,2.652,3.114,3.227,3.528,17.461,0.402
225,85.000,3.012,1.856,2.219,2.367,2.845,3.140,3.319,4.470,77.485,0.332
230,81.200,3.547,1.855,2.237,2.398,2.805,3.308,5.021,34.990,79.677,0.282
235,89.000,2.363,1.886,2.130,2.247,2.466,3.015,3.121,3.377,3.672,0.423
240,82.400,2.427,1.844,2.152,2.298,2.484,3.024,3.253,3.425,17.541,0.412
245,81.400,2.513,1.817,2.177,2.342,2.778,3.115,3.226,3.569,17.492,0.398
250,85.400,2.530,1.883,2.243,2.454,2.675,3.211,3.383,3.660,3.969,0.395
255,88.200,2.820,1.845,2.202,2.385,2.695,3.161,3.328,3.950,85.916,0.355
260,78.600,2.592,1.848,2.213,2.436,2.823,3.250,3.345,3.718,17.850,0.386
265,84.600,2.542,1.848,2.191,2.410,2.749,3.174,3.367,3.611,19.737,0.393
270,83.000,2.550,1.851,2.213,2.378,2.608,3.376,3.536,3.958,18.217,0.392
275,88.600,2.515,1.831,2.190,2.375,2.604,2.933,3.556,3.769,20.931,0.398
280,90.400,2.443,1.799,2.154,2.285,2.498,2.944,3.603,3.897,23.819,0.409
285,84.600,2.811,1.836,2.120,2.240,2.524,3.696,3.834,4.260,68.257,0.356
290,84.400,2.478,1.816,2.156,2.275,2.538,3.653,3.826,4.042,4.527,0.404
295,90.600,2.545,1.835,2.182,2.325,2.557,3.499,3.906,4.201,21.687,0.393
300,17.000,2.403,1.872,2.161,2.264,2.510,3.080,3.461,3.607,3.607,0.416
