Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.200,1.045,0.935,1.007,1.035,1.078,1.102,1.138,1.336,1.336,0.957
5,12.200,1.021,0.914,0.994,1.018,1.058,1.075,1.106,1.152,1.152,0.979
10,11.400,1.039,0.906,0.996,1.037,1.080,1.104,1.133,1.279,1.279,0.962
15,12.000,1.041,0.896,0.986,1.041,1.090,1.151,1.170,1.320,1.320,0.960
20,12.800,1.011,0.877,0.963,1.009,1.052,1.111,1.149,1.288,1.288,0.989
25,11.000,1.022,0.869,0.974,1.007,1.065,1.131,1.176,1.204,1.204,0.978
30,13.600,1.008,0.880,0.957,1.000,1.055,1.095,1.127,1.212,1.212,0.992
35,10.800,1.597,0.886,0.966,1.006,1.053,1.093,1.157,32.865,32.865,0.626
40,11.800,1.028,0.897,0.986,1.023,1.070,1.099,1.145,1.211,1.211,0.972
45,11.400,1.021,0.887,0.978,1.015,1.060,1.104,1.136,1.227,1.227,0.980
50,13.200,1.073,0.919,1.034,1.069,1.095,1.131,1.254,1.351,1.351,0.932
55,11.600,1.039,0.902,0.972,1.031,1.083,1.146,1.185,1.305,1.305,0.962
60,12.200,0.994,0.877,0.951,0.998,1.033,1.075,1.092,1.134,1.134,1.006
65,13.600,1.056,0.932,1.010,1.047,1.095,1.147,1.164,1.280,1.280,0.947
70,14.400,1.039,0.933,0.990,1.027,1.078,1.123,1.169,1.218,1.218,0.962
75,13.000,1.055,0.925,1.006,1.054,1.090,1.148,1.200,1.284,1.284,0.948
80,11.000,1.052,0.916,0.995,1.047,1.087,1.161,1.178,1.249,1.249,0.951
85,11.200,1.086,0.947,1.033,1.069,1.155,1.194,1.225,1.317,1.317,0.921
90,13.400,1.033,0.881,0.982,1.018,1.081,1.122,1.182,1.297,1.297,0.968
95,8.800,1.087,0.922,1.034,1.076,1.143,1.189,1.217,1.311,1.311,0.920
100,12.600,1.094,0.954,1.053,1.090,1.138,1.184,1.200,1.354,1.354,0.914
105,13.800,1.045,0.903,0.989,1.031,1.084,1.141,1.158,1.341,1.341,0.957
110,12.200,1.033,0.925,0.993,1.022,1.062,1.124,1.145,1.250,1.250,0.968
115,14.600,1.079,0.942,1.030,1.062,1.115,1.164,1.209,1.323,1.323,0.927
120,13.000,1.059,0.933,1.012,1.054,1.103,1.141,1.168,1.234,1.234,0.944
125,12.400,1.061,0.933,1.018,1.071,1.102,1.131,1.158,1.181,1.181,0.943
130,8.600,1.063,0.935,1.008,1.051,1.089,1.133,1.147,1.677,1.677,0.941
135,11.800,1.079,0.922,1.009,1.065,1.128,1.192,1.260,1.418,1.418,0.927
140,12.200,1.132,1.010,1.083,1.111,1.180,1.224,1.262,1.356,1.356,0.883
145,15.400,1.121,0.955,1.053,1.110,1.159,1.220,1.306,1.797,1.797,0.892
150,13.800,1.080,0.935,1.027,1.060,1.119,1.172,1.233,1.763,1.763,0.926
155,13.000,1.056,0.927,1.008,1.052,1.088,1.148,1.212,1.304,1.304,0.947
160,13.800,1.071,0.948,1.011,1.068,1.122,1.157,1.174,1.254,1.254,0.934
165,14.200,1.055,0.931,0.994,1.047,1.103,1.133,1.166,1.350,1.350,0.948
170,11.600,1.093,0.919,1.010,1.059,1.110,1.182,1.311,2.256,2.256,0.915
175,10.200,1.044,0.891,1.008,1.051,1.102,1.122,1.141,1.228,1.228,0.957
180,12.600,1.035,0.909,0.980,1.016,1.072,1.143,1.159,1.654,1.654,0.966
185,13.800,1.025,0.901,0.990,1.021,1.061,1.092,1.115,1.200,1.200,0.976
190,12.800,1.017,0.896,0.966,1.025,1.065,1.095,1.115,1.137,1.137,0.983
195,12.400,1.006,0.881,0.964,1.008,1.036,1.090,1.114,1.160,1.160,0.994
200,13.600,1.011,0.891,0.971,1.013,1.047,1.081,1.098,1.162,1.162,0.989
205,12.400,1.010,0.890,0.960,1.016,1.054,1.089,1.111,1.209,1.209,0.991
210,12.800,1.017,0.890,0.977,1.017,1.054,1.109,1.143,1.210,1.210,0.983
215,13.800,1.010,0.912,0.967,1.008,1.044,1.101,1.114,1.137,1.137,0.990
220,12.400,1.044,0.928,0.985,1.036,1.083,1.136,1.161,1.360,1.360,0.957
225,10.800,1.025,0.942,0.980,1.019,1.060,1.095,1.130,1.175,1.175,0.975
230,9.800,1.585,0.895,0.988,1.039,1.092,1.176,1.231,27.484,27.484,0.631
235,12.200,1.016,0.896,0.962,1.012,1.061,1.080,1.101,1.308,1.308,0.984
240,15.000,1.026,0.889,0.961,1.017,1.064,1.098,1.199,1.313,1.313,0.975
245,15.200,1.024,0.925,0.984,1.017,1.058,1.112,1.155,1.214,1.214,0.976
250,12.000,1.071,0.942,1.030,1.063,1.112,1.164,1.211,1.271,1.271,0.934
255,10.400,1.041,0.905,0.995,1.035,1.076,1.123,1.163,1.190,1.190,0.961
260,13.200,1.005,0.890,0.955,0.994,1.045,1.109,1.122,1.157,1.157,0.995
265,13.000,1.013,0.902,0.972,1.006,1.044,1.084,1.125,1.305,1.305,0.987
270,13.600,0.997,0.880,0.958,0.990,1.038,1.075,1.119,1.154,1.154,1.003
275,14.400,1.007,0.873,0.959,1.010,1.045,1.072,1.117,1.311,1.311,0.993
280,11.000,0.995,0.875,0.953,0.990,1.020,1.077,1.129,1.181,1.181,1.005
285,13.600,0.984,0.865,0.939,0.967,1.021,1.089,1.094,1.146,1.146,1.017
290,16.200,0.993,0.872,0.939,0.990,1.019,1.068,1.116,1.426,1.426,1.007
295,15.600,1.000,0.858,0.944,0.989,1.039,1.097,1.160,1.212,1.212,1.000
300,3.800,0.968,0.867,0.921,0.953,1.034,1.051,1.110,1.110,1.110,1.033
