Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,342.000,0.703,0.572,0.646,0.668,0.707,0.763,0.844,1.252,6.951,1.422
5,320.600,0.720,0.575,0.649,0.675,0.721,0.782,0.956,1.386,6.973,1.389
10,283.600,1.201,0.585,0.657,0.686,0.733,0.830,0.957,1.747,130.180,0.832
15,321.800,0.703,0.556,0.646,0.668,0.714,0.765,0.876,1.208,4.193,1.423
20,96.400,8.785,0.597,0.659,0.689,0.748,0.954,1.336,465.923,1029.090,0.114
25,327.400,0.716,0.576,0.651,0.677,0.712,0.779,0.829,1.308,5.735,1.396
30,338.000,0.704,0.561,0.649,0.674,0.716,0.777,0.872,1.286,4.562,1.419
35,348.600,0.694,0.572,0.643,0.666,0.704,0.749,0.790,1.003,5.216,1.441
40,341.800,0.689,0.578,0.644,0.664,0.706,0.751,0.789,1.057,3.431,1.452
45,230.000,4.772,0.578,0.645,0.667,0.709,0.763,0.912,235.837,473.991,0.210
50,279.200,1.749,0.561,0.650,0.675,0.719,0.768,0.817,1.358,729.769,0.572
55,322.200,0.703,0.586,0.646,0.668,0.707,0.761,0.875,1.257,4.008,1.423
60,303.800,0.696,0.588,0.644,0.667,0.708,0.754,0.833,1.234,4.227,1.437
65,328.000,0.696,0.578,0.648,0.672,0.708,0.756,0.820,1.038,4.122,1.436
70,264.200,1.721,0.584,0.666,0.698,0.747,0.872,1.037,6.126,138.887,0.581
75,198.600,3.263,0.574,0.652,0.684,0.739,0.890,1.077,1.711,888.255,0.306
80,337.000,0.702,0.588,0.646,0.670,0.707,0.767,0.862,1.183,6.152,1.425
85,335.200,0.704,0.583,0.643,0.665,0.705,0.761,0.891,1.337,5.012,1.420
90,313.400,0.750,0.576,0.646,0.670,0.711,0.769,0.912,1.299,71.177,1.334
95,306.400,0.887,0.566,0.646,0.670,0.716,0.775,0.961,3.367,115.668,1.127
100,160.200,2.635,0.592,0.647,0.677,0.728,0.838,1.035,1.498,566.534,0.379
105,329.000,0.708,0.589,0.646,0.667,0.704,0.764,0.849,1.355,4.313,1.412
110,333.800,0.698,0.567,0.645,0.668,0.708,0.767,0.896,1.168,2.212,1.433
115,334.200,0.707,0.570,0.645,0.667,0.710,0.764,0.906,1.459,4.515,1.415
120,334.400,0.693,0.566,0.644,0.664,0.700,0.746,0.777,1.086,4.702,1.443
125,114.800,10.117,0.587,0.658,0.688,0.738,0.820,0.949,541.366,762.673,0.099
130,281.000,0.802,0.583,0.665,0.705,0.807,1.067,1.282,1.935,4.788,1.247
135,341.600,0.706,0.571,0.649,0.671,0.713,0.770,0.872,1.145,4.512,1.417
140,334.400,0.695,0.585,0.646,0.667,0.701,0.748,0.787,1.176,4.088,1.440
145,328.800,0.699,0.581,0.647,0.669,0.707,0.755,0.856,1.235,4.286,1.431
150,111.800,9.449,0.588,0.657,0.688,0.747,0.875,1.267,461.363,663.464,0.106
155,342.000,0.719,0.567,0.646,0.669,0.712,0.787,0.975,1.400,4.691,1.392
160,332.600,0.698,0.562,0.644,0.666,0.709,0.759,0.865,1.306,3.793,1.432
165,335.000,0.693,0.587,0.646,0.665,0.702,0.751,0.789,1.021,4.500,1.442
170,312.400,0.877,0.581,0.648,0.672,0.707,0.756,0.839,1.240,123.947,1.140
175,149.800,6.790,0.589,0.658,0.681,0.729,0.810,0.991,284.239,603.780,0.147
180,338.400,0.696,0.565,0.648,0.669,0.707,0.755,0.793,1.000,4.709,1.436
185,333.400,0.695,0.579,0.648,0.670,0.704,0.758,0.805,1.006,4.138,1.439
190,319.400,0.720,0.578,0.656,0.686,0.737,0.822,0.911,1.292,4.345,1.388
