Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,336.200,0.650,0.551,0.599,0.616,0.653,0.682,0.778,1.247,4.653,1.537
5,316.000,0.678,0.558,0.601,0.619,0.663,0.775,0.990,1.601,4.488,1.476
10,295.200,1.058,0.560,0.607,0.629,0.670,0.719,0.901,1.762,137.537,0.945
15,322.200,0.660,0.557,0.599,0.615,0.651,0.690,0.781,1.100,16.997,1.516
20,95.000,10.479,0.563,0.609,0.633,0.691,0.837,1.075,537.011,1031.408,0.095
25,318.400,0.747,0.556,0.600,0.617,0.654,0.694,0.790,1.190,54.517,1.339
30,340.800,0.645,0.560,0.596,0.614,0.650,0.679,0.755,1.053,4.423,1.551
35,350.800,0.639,0.559,0.597,0.613,0.644,0.672,0.702,0.989,5.768,1.566
40,346.400,0.644,0.553,0.597,0.614,0.648,0.679,0.748,1.136,4.952,1.553
45,229.000,4.175,0.559,0.599,0.615,0.659,0.693,0.839,60.673,492.817,0.240
50,279.400,1.696,0.560,0.602,0.619,0.656,0.697,0.801,1.374,729.469,0.590
55,316.800,0.640,0.551,0.598,0.616,0.653,0.683,0.746,1.071,3.944,1.563
60,299.400,0.648,0.562,0.596,0.615,0.655,0.692,0.815,1.237,4.056,1.543
65,326.400,0.645,0.559,0.602,0.619,0.654,0.685,0.728,1.062,4.917,1.549
70,260.400,2.171,0.557,0.610,0.636,0.679,0.750,0.953,105.970,139.073,0.461
75,184.600,2.124,0.564,0.609,0.642,0.687,0.838,1.052,1.631,481.827,0.471
80,341.800,0.655,0.559,0.602,0.620,0.657,0.693,0.839,1.260,4.498,1.527
85,348.400,0.657,0.557,0.598,0.617,0.658,0.701,0.857,1.261,4.643,1.521
90,331.400,0.659,0.558,0.598,0.616,0.654,0.694,0.849,1.371,4.273,1.517
95,301.000,1.056,0.554,0.600,0.619,0.662,0.730,0.873,1.739,116.873,0.947
100,161.200,2.505,0.566,0.603,0.625,0.674,0.778,0.912,1.363,738.816,0.399
105,350.400,0.649,0.557,0.598,0.615,0.650,0.686,0.795,1.225,4.257,1.541
110,329.400,0.648,0.558,0.598,0.615,0.654,0.697,0.848,1.196,4.190,1.542
115,329.800,0.704,0.560,0.598,0.615,0.656,0.695,0.858,1.200,44.792,1.421
120,355.600,0.641,0.557,0.599,0.616,0.648,0.678,0.731,0.996,4.094,1.561
125,117.800,11.902,0.569,0.613,0.640,0.686,0.813,1.145,528.734,755.638,0.084
130,285.200,0.742,0.559,0.614,0.653,0.728,1.034,1.238,1.716,6.601,1.348
135,327.600,0.658,0.558,0.602,0.621,0.663,0.722,0.841,1.225,4.399,1.521
140,335.800,0.647,0.559,0.599,0.615,0.647,0.679,0.753,1.173,4.002,1.546
145,323.800,0.656,0.564,0.600,0.617,0.654,0.688,0.822,1.272,4.790,1.524
150,105.200,5.395,0.560,0.605,0.636,0.686,0.797,1.114,108.477,656.907,0.185
155,345.000,0.661,0.554,0.599,0.616,0.655,0.704,0.875,1.295,4.495,1.513
160,343.400,0.655,0.554,0.599,0.616,0.655,0.693,0.842,1.284,4.845,1.527
165,330.800,0.634,0.559,0.597,0.614,0.647,0.677,0.709,0.917,3.796,1.578
170,304.000,0.884,0.560,0.599,0.616,0.651,0.686,0.771,1.438,146.289,1.131
175,145.400,10.150,0.559,0.606,0.628,0.669,0.735,0.953,563.843,716.584,0.099
180,338.200,0.647,0.557,0.601,0.621,0.657,0.688,0.742,1.040,3.960,1.545
185,321.400,0.642,0.555,0.600,0.617,0.650,0.682,0.745,0.928,4.668,1.557
190,317.400,0.654,0.555,0.605,0.626,0.665,0.711,0.807,1.195,4.084,1.529
195,314.000,0.958,0.561,0.604,0.626,0.663,0.710,0.802,2.218,87.639,1.043
200,165.600,5.402,0.561,0.603,0.630,0.674,0.735,0.918,37.149,659.876,0.185
205,343.200,0.636,0.554,0.597,0.614,0.647,0.675,0.716,0.959,4.269,1.571
210,348.200,0.634,0.551,0.595,0.612,0.641,0.672,0.703,0.930,4.001,1.577
215,345.000,0.637,0.559,0.594,0.611,0.646,0.673,0.716,0.965,4.503,1.569
220,334.600,0.640,0.559,0.599,0.616,0.650,0.680,0.746,1.029,3.842,1.563
225,155.000,4.666,0.561,0.601,0.617,0.655,0.693,0.841,104.770,761.017,0.214
230,304.000,0.880,0.557,0.600,0.619,0.656,0.687,0.766,1.276,343.771,1.136
235,336.400,0.650,0.551,0.600,0.616,0.650,0.680,0.739,1.279,4.270,1.539
240,323.800,0.643,0.559,0.601,0.619,0.653,0.683,0.747,0.939,4.847,1.555
245,343.000,0.651,0.561,0.601,0.618,0.653,0.682,0.756,1.330,4.408,1.536
250,181.000,5.354,0.559,0.627,0.675,0.766,1.055,1.336,58.373,763.262,0.187
255,253.800,1.071,0.562,0.607,0.628,0.676,0.762,0.916,1.483,497.536,0.933
260,344.200,0.650,0.560,0.598,0.615,0.650,0.685,0.799,1.185,4.246,1.537
265,327.200,0.676,0.559,0.598,0.617,0.659,0.803,0.973,1.597,4.551,1.479
270,317.600,0.672,0.555,0.601,0.619,0.665,0.791,0.974,1.451,4.087,1.488
275,235.800,2.265,0.561,0.600,0.618,0.665,0.764,1.053,4.406,710.944,0.442
280,264.800,1.507,0.555,0.601,0.618,0.658,0.714,0.844,1.495,681.221,0.664
285,320.600,0.667,0.556,0.600,0.618,0.659,0.722,0.909,1.351,4.256,1.500
290,301.800,0.851,0.559,0.604,0.621,0.665,0.763,0.958,1.754,64.576,1.175
295,339.400,0.661,0.556,0.599,0.619,0.658,0.718,0.878,1.313,4.635,1.514
