Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,3821.600,8.473,0.868,1.176,1.455,2.574,5.008,7.752,140.907,2569.204,0.118
5,4238.200,7.622,0.886,1.172,1.494,2.767,6.107,8.784,136.415,1919.964,0.131
10,4061.400,7.958,0.869,1.161,1.377,2.211,5.417,8.684,116.647,2241.615,0.126
15,3882.600,7.833,0.845,1.163,1.491,2.700,5.706,10.534,123.695,2282.913,0.128
20,13823.800,2.290,0.848,1.279,1.467,1.959,2.812,4.612,14.760,468.628,0.437
25,15987.600,1.998,0.873,1.184,1.314,1.697,2.484,4.127,14.382,184.861,0.500
30,14035.600,2.287,0.877,1.226,1.342,1.664,2.364,4.089,20.212,341.010,0.437
35,11712.000,2.759,0.867,1.204,1.297,1.628,2.477,3.820,35.404,527.015,0.362
40,8242.600,3.927,0.879,1.190,1.289,1.757,3.649,5.094,48.519,1395.834,0.255
45,7044.200,4.547,0.885,1.180,1.322,1.885,3.434,4.691,61.203,1059.821,0.220
50,6178.200,5.143,0.863,1.165,1.296,2.007,3.864,5.525,64.105,1282.606,0.194
55,3367.000,9.827,0.876,1.158,1.294,1.898,4.687,6.754,181.564,3164.581,0.102
60,4420.200,7.002,0.877,1.177,1.400,2.453,6.505,8.628,82.350,1926.304,0.143
65,4607.400,7.120,0.883,1.183,1.345,2.494,6.265,9.000,111.647,1911.726,0.140
70,3935.600,8.149,0.872,1.166,1.467,2.639,6.455,8.711,136.834,2935.992,0.123
75,4222.200,7.259,0.879,1.170,1.421,2.546,6.264,8.577,120.259,2354.654,0.138
80,14495.400,2.187,0.871,1.258,1.393,1.834,2.516,4.214,16.998,208.351,0.457
85,13646.200,2.344,0.875,1.177,1.307,1.705,2.496,3.999,15.358,1011.310,0.427
90,14812.400,2.158,0.866,1.217,1.338,1.729,2.445,3.988,17.838,275.234,0.463
95,13354.200,2.397,0.883,1.234,1.347,1.710,2.435,4.158,20.571,381.846,0.417
100,12373.800,2.609,0.891,1.234,1.365,1.747,2.475,4.184,23.207,416.170,0.383
105,7779.800,4.216,0.883,1.190,1.298,1.698,3.390,4.458,46.163,2728.666,0.237
110,5045.400,6.364,0.859,1.166,1.333,2.061,4.933,6.258,106.024,2330.321,0.157
115,5247.600,6.235,0.863,1.155,1.295,1.858,4.332,5.861,84.132,2388.782,0.160
120,4662.000,6.860,0.871,1.161,1.321,1.837,4.809,7.085,106.162,1939.793,0.146
125,4161.400,7.604,0.857,1.143,1.305,1.959,5.589,7.649,139.386,3772.790,0.132
130,3569.800,8.898,0.860,1.155,1.315,2.278,5.279,7.179,143.055,3206.359,0.112
