Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,36.400,4.149,1.205,1.381,2.962,6.399,8.355,10.367,13.713,14.311,0.241
5,39.400,5.151,1.205,1.364,4.356,8.222,11.294,13.605,15.643,16.428,0.194
10,42.400,4.007,1.220,1.328,1.533,6.351,8.225,11.228,17.120,18.511,0.250
15,42.000,4.503,1.194,1.382,2.380,7.251,10.554,12.438,15.578,17.473,0.222
20,135.400,1.934,1.158,1.516,1.710,2.170,2.683,3.050,4.361,8.168,0.517
25,151.400,1.675,1.112,1.359,1.515,1.824,2.309,2.637,3.504,4.889,0.597
30,123.800,1.754,1.139,1.455,1.614,1.940,2.333,2.599,3.392,4.670,0.570
35,115.800,1.825,1.229,1.427,1.607,1.979,2.553,3.098,4.495,5.826,0.548
40,75.000,2.436,1.180,1.397,1.796,2.598,4.077,5.945,10.523,12.589,0.410
45,71.000,2.492,1.192,1.382,2.063,2.878,4.758,5.533,7.729,11.600,0.401
50,69.400,2.813,1.197,1.347,1.750,3.800,5.913,7.125,9.268,11.759,0.356
55,35.800,3.536,1.207,1.356,2.164,4.777,8.926,10.326,11.971,12.472,0.283
60,38.600,4.293,1.198,1.366,2.457,6.513,9.753,12.917,17.115,21.938,0.233
65,47.400,4.524,1.195,1.410,2.770,6.649,10.242,13.339,15.584,21.146,0.221
70,43.400,4.702,1.204,1.371,3.248,7.277,9.795,14.061,16.618,17.707,0.213
75,42.600,4.126,1.224,1.349,1.685,6.407,9.603,12.046,15.604,17.099,0.242
80,143.200,1.865,1.181,1.481,1.633,2.025,2.460,2.936,3.579,28.798,0.536
85,147.000,1.696,1.117,1.367,1.540,1.879,2.382,2.676,3.312,3.893,0.590
90,149.400,1.768,1.126,1.453,1.624,1.971,2.380,2.707,3.269,5.549,0.566
95,135.800,1.797,1.168,1.465,1.637,1.996,2.461,2.831,3.437,4.577,0.556
100,120.000,1.888,1.183,1.493,1.735,2.096,2.589,3.049,3.893,5.987,0.530
105,79.000,2.184,1.189,1.388,1.851,2.491,3.676,4.912,6.947,8.084,0.458
110,47.600,3.089,1.157,1.347,2.148,3.645,7.206,9.417,11.310,12.714,0.324
115,49.200,2.672,1.197,1.319,1.634,2.804,5.949,8.555,11.459,13.161,0.374
120,48.200,3.249,1.198,1.369,2.202,3.774,6.682,10.011,15.866,17.705,0.308
125,38.600,3.663,1.203,1.321,1.567,4.666,9.291,12.549,16.014,16.132,0.273
130,38.800,3.629,1.210,1.345,2.547,4.939,7.763,9.672,16.524,17.798,0.276
135,48.800,3.486,1.196,1.379,1.743,4.447,8.289,9.959,14.779,18.722,0.287
140,130.200,1.809,1.165,1.467,1.602,1.996,2.407,2.768,3.693,10.725,0.553
145,117.200,1.733,1.176,1.440,1.583,1.911,2.322,2.628,3.206,5.418,0.577
150,122.400,1.778,1.197,1.436,1.650,1.969,2.383,2.758,3.374,4.575,0.562
155,103.000,1.852,1.206,1.372,1.608,2.130,2.660,3.219,4.087,6.094,0.540
160,66.200,2.404,1.202,1.375,1.878,2.803,4.331,5.848,7.337,9.303,0.416
165,58.400,2.557,1.211,1.332,1.555,3.231,4.805,7.271,8.884,10.741,0.391
170,50.800,2.779,1.210,1.345,1.676,3.764,5.394,7.000,8.926,11.589,0.360
175,50.200,3.871,1.192,1.378,3.172,5.818,7.643,9.354,11.210,14.250,0.258
180,43.000,4.442,1.227,1.362,2.629,7.005,9.554,12.100,13.684,14.325,0.225
185,44.000,4.358,1.181,1.378,4.308,6.990,8.633,10.145,11.690,13.008,0.229
190,41.000,4.767,1.199,1.391,4.732,7.025,9.508,11.844,14.265,17.446,0.210
195,38.800,4.528,1.190,1.394,2.088,7.293,10.460,12.672,18.145,18.158,0.221
200,121.400,1.820,1.234,1.493,1.664,2.000,2.409,2.668,3.261,12.735,0.550
205,105.200,1.721,1.188,1.398,1.561,1.875,2.291,2.701,3.629,4.441,0.581
210,83.200,2.059,1.214,1.388,1.791,2.331,3.240,4.060,5.155,7.003,0.486
215,68.800,2.337,1.202,1.379,1.704,2.695,4.529,5.947,7.607,10.872,0.428
220,44.400,2.751,1.210,1.362,1.901,3.224,4.946,8.700,11.132,13.339,0.364
225,67.400,2.681,1.195,1.335,1.533,3.549,5.455,6.599,9.124,12.879,0.373
230,54.000,3.350,1.178,1.336,1.891,4.958,7.781,9.220,11.067,14.568,0.298
235,44.600,3.912,1.199,1.352,2.258,5.617,9.973,11.946,14.850,19.884,0.256
240,43.000,3.895,1.202,1.379,2.359,5.231,8.603,11.614,15.451,17.506,0.257
245,44.600,3.834,1.210,1.338,2.329,5.634,9.229,11.599,14.309,17.009,0.261
250,38.200,4.833,1.204,1.376,2.770,6.804,11.412,14.754,17.957,21.382,0.207
