Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,35.000,4.258,0.868,0.973,1.103,2.393,7.064,9.141,19.126,288.132,0.235
5,43.400,3.254,0.886,0.990,1.615,4.365,8.623,11.328,13.737,15.376,0.307
10,42.600,2.732,0.869,0.965,1.548,2.500,7.440,8.739,10.603,13.004,0.366
15,37.200,2.642,0.845,0.966,1.475,2.081,7.399,8.949,12.187,12.699,0.378
20,149.600,1.776,0.848,1.021,1.705,2.223,2.777,3.226,4.414,5.106,0.563
25,164.600,1.688,0.873,0.976,1.631,2.129,2.681,3.152,4.039,5.307,0.592
30,135.600,1.709,0.877,0.978,1.651,2.160,2.725,3.121,4.119,6.395,0.585
35,114.800,1.610,0.867,0.964,1.571,2.055,2.519,2.961,3.557,3.969,0.621
40,77.200,1.787,0.879,0.971,1.521,2.096,3.181,4.101,6.815,7.412,0.560
45,70.400,1.871,0.885,0.960,1.487,2.443,3.405,4.185,8.373,10.238,0.534
50,62.000,1.938,0.863,0.959,1.482,2.188,3.936,5.183,7.839,11.652,0.516
55,30.800,4.872,0.876,0.960,1.533,2.489,4.579,6.143,149.891,199.076,0.205
60,44.200,2.483,0.877,0.957,1.496,2.051,6.253,8.753,13.141,15.109,0.403
65,42.800,2.500,0.883,0.964,1.541,2.098,6.299,9.644,12.984,17.392,0.400
70,42.800,2.847,0.872,0.955,1.456,4.362,7.310,9.886,11.448,14.451,0.351
75,45.400,2.657,0.879,0.968,1.551,2.139,7.546,8.912,14.964,16.950,0.376
80,154.800,1.686,0.871,0.998,1.663,2.166,2.602,3.015,3.860,4.372,0.593
85,138.000,2.076,0.875,0.989,1.636,2.084,2.579,2.959,4.708,144.678,0.482
90,148.200,1.718,0.866,0.993,1.662,2.140,2.788,3.172,3.916,5.717,0.582
95,126.800,1.748,0.883,0.977,1.717,2.199,2.731,3.318,4.497,6.856,0.572
100,127.200,1.768,0.891,0.981,1.675,2.240,2.872,3.266,4.430,9.887,0.566
105,76.800,1.756,0.883,0.965,1.472,2.090,2.930,3.811,8.169,9.159,0.570
110,48.800,2.056,0.859,0.959,1.466,2.487,4.243,5.670,9.223,9.749,0.486
115,54.200,1.965,0.863,0.959,1.485,2.188,3.195,5.584,9.520,14.065,0.509
120,40.800,2.878,0.871,0.953,1.493,2.225,4.647,6.009,14.171,140.996,0.347
125,47.000,1.716,0.857,0.942,1.015,1.712,3.238,4.984,7.460,9.699,0.583
130,35.200,5.510,0.860,0.956,1.027,2.152,6.053,9.173,143.055,215.677,0.181
135,53.200,2.247,0.889,0.961,1.529,2.111,4.394,7.748,13.729,20.525,0.445
140,132.400,1.751,0.883,1.005,1.734,2.245,2.799,3.120,3.752,6.025,0.571
145,126.800,3.787,0.871,0.987,1.791,2.391,3.040,3.767,5.359,514.060,0.264
150,122.800,1.764,0.899,0.979,1.717,2.266,2.794,3.205,4.523,6.256,0.567
155,95.000,1.799,0.876,0.975,1.790,2.319,2.949,3.501,4.602,6.942,0.556
160,62.800,2.439,0.892,0.966,1.786,2.476,3.744,5.329,7.523,134.894,0.410
165,64.200,2.097,0.857,0.968,1.625,2.482,4.182,5.376,7.563,11.970,0.477
170,61.200,2.025,0.860,0.953,1.538,2.268,4.428,5.423,7.246,10.314,0.494
175,48.200,2.439,0.886,0.967,1.651,2.478,5.795,7.231,10.437,12.252,0.410
180,47.200,2.850,0.883,0.962,1.695,2.774,7.755,9.138,11.729,12.949,0.351
185,51.600,2.993,0.906,0.974,1.203,2.710,8.467,10.420,13.767,16.168,0.334
190,37.400,4.273,0.872,0.979,1.794,2.915,8.153,9.378,14.513,240.793,0.234
195,44.400,3.374,0.883,0.970,1.728,2.313,7.822,10.086,14.362,137.547,0.296
200,133.000,1.830,0.902,0.998,1.773,2.385,2.927,3.210,4.589,7.093,0.546
205,107.000,1.828,0.890,0.977,1.763,2.410,2.990,3.724,4.883,6.113,0.547
210,85.200,1.963,0.887,0.970,1.773,2.473,3.346,4.210,6.697,12.063,0.509
215,64.800,2.051,0.874,0.964,1.690,2.438,3.826,5.909,7.654,9.610,0.488
220,43.200,3.874,0.858,0.947,0.997,2.295,3.980,6.668,135.206,142.149,0.258
225,63.600,2.059,0.860,0.957,1.498,2.228,4.776,6.106,7.661,9.294,0.486
230,49.600,2.192,0.858,0.947,1.460,2.623,5.611,6.874,8.976,9.084,0.456
235,42.000,2.294,0.871,0.972,1.499,2.377,6.077,7.119,10.291,13.908,0.436
240,51.600,2.278,0.863,0.945,1.471,2.177,5.586,7.775,11.189,11.856,0.439
245,43.200,2.189,0.874,0.959,1.468,1.925,5.846,7.686,9.873,10.998,0.457
250,28.200,2.936,0.886,0.968,1.530,2.967,6.849,8.924,22.215,40.658,0.341
255,36.400,2.198,0.868,0.964,1.505,1.969,4.699,7.520,14.218,15.448,0.455
260,129.400,1.625,0.893,0.973,1.630,2.066,2.482,2.807,3.929,5.071,0.615
265,104.800,1.613,0.870,0.969,1.566,2.048,2.547,2.863,3.628,4.056,0.620
270,97.600,1.574,0.848,0.958,1.479,1.982,2.538,3.017,4.041,4.938,0.635
275,93.200,1.806,0.871,0.966,1.576,2.292,3.165,3.867,5.609,7.423,0.554
280,57.200,3.147,0.866,0.963,1.522,2.175,4.230,5.006,69.130,184.845,0.318
285,61.000,2.025,0.889,0.971,1.552,2.275,4.490,5.119,7.954,9.714,0.494
290,40.200,2.382,0.877,0.955,1.468,2.490,6.271,7.463,10.232,11.708,0.420
