Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,37.600,11.183,1.355,1.833,2.514,4.327,7.504,9.130,271.773,556.026,0.089
5,41.000,3.738,1.388,1.887,2.530,4.758,7.250,9.037,12.421,13.019,0.268
10,39.800,3.222,1.353,1.720,2.132,4.531,5.890,7.536,9.874,10.145,0.310
15,38.800,2.950,1.319,1.516,1.986,3.984,5.436,6.035,12.114,12.452,0.339
20,140.400,2.218,1.355,1.775,2.068,2.524,3.034,3.380,4.188,5.486,0.451
25,156.600,2.183,1.281,1.742,2.046,2.471,2.968,3.440,4.403,4.959,0.458
30,142.400,2.171,1.294,1.739,2.002,2.420,2.904,3.522,4.542,5.734,0.461
35,114.600,2.416,1.296,1.609,1.890,2.219,2.755,3.189,4.544,88.373,0.414
40,75.400,2.219,1.276,1.600,1.958,2.543,3.329,4.029,5.640,8.508,0.451
45,72.000,2.387,1.326,1.564,2.066,2.826,3.807,4.338,7.148,8.510,0.419
50,64.400,2.456,1.284,1.539,1.886,2.996,3.958,4.689,6.246,12.092,0.407
55,28.400,25.215,1.345,1.572,2.538,3.747,7.263,202.158,489.070,565.975,0.040
60,46.800,3.087,1.352,1.551,2.276,4.091,5.393,7.298,9.994,17.152,0.324
65,44.000,3.345,1.333,1.637,2.114,4.290,6.277,8.422,13.924,16.114,0.299
70,39.400,3.416,1.352,1.615,2.897,4.547,6.732,7.882,11.212,12.151,0.293
75,41.200,3.057,1.354,1.562,1.886,3.987,5.911,7.418,10.741,16.922,0.327
80,140.200,2.142,1.356,1.737,2.011,2.345,2.883,3.293,4.313,6.536,0.467
85,132.200,3.854,1.297,1.695,1.960,2.504,3.029,3.425,38.970,342.592,0.259
90,147.200,2.193,1.332,1.744,2.036,2.422,3.012,3.559,4.312,5.232,0.456
95,131.200,2.251,1.355,1.781,2.087,2.533,3.088,3.596,4.628,5.621,0.444
100,122.600,2.223,1.326,1.754,2.052,2.469,3.018,3.509,4.872,11.980,0.450
105,76.400,2.173,1.317,1.552,1.889,2.462,3.304,3.798,5.573,7.462,0.460
110,52.400,2.464,1.316,1.495,1.902,3.035,4.070,4.869,7.864,10.314,0.406
115,57.000,2.419,1.301,1.508,1.933,2.780,4.202,4.828,6.644,11.109,0.413
120,44.600,3.601,1.364,1.545,2.060,2.851,4.211,5.113,56.349,123.171,0.278
125,41.600,2.408,1.284,1.515,1.865,3.032,4.211,4.960,6.551,8.041,0.415
130,32.400,7.700,1.361,1.530,2.021,3.966,5.505,6.350,142.699,264.592,0.130
135,44.600,2.705,1.390,1.638,2.215,3.299,4.610,5.344,8.223,12.507,0.370
140,137.000,2.216,1.310,1.818,2.114,2.481,2.916,3.231,4.191,5.268,0.451
145,119.200,3.505,1.437,1.951,2.260,2.732,3.304,3.841,5.125,506.551,0.285
150,120.000,2.299,1.343,1.838,2.137,2.533,3.121,3.711,4.704,8.138,0.435
155,107.400,2.367,1.375,1.851,2.182,2.653,3.366,3.838,4.755,5.350,0.422
160,64.400,3.884,1.433,1.875,2.319,2.957,3.933,4.700,8.144,158.321,0.257
165,68.000,2.764,1.410,1.844,2.448,3.146,4.347,5.169,7.946,9.469,0.362
170,48.800,2.891,1.393,1.866,2.423,3.418,4.816,5.544,8.688,13.040,0.346
175,45.400,3.326,1.424,1.924,2.813,4.232,5.253,6.759,11.071,13.452,0.301
180,41.000,3.913,1.390,1.900,2.859,4.948,7.727,10.171,13.311,14.182,0.256
185,45.400,3.677,1.440,1.964,2.482,4.737,6.888,8.320,12.230,15.084,0.272
190,39.800,13.494,1.451,1.988,3.138,5.398,8.588,13.199,405.090,689.220,0.074
195,39.000,7.028,1.410,1.867,2.419,4.987,7.345,9.756,274.142,280.573,0.142
200,121.600,2.450,1.440,1.937,2.294,2.775,3.417,4.028,4.794,5.413,0.408
205,115.400,2.442,1.389,1.927,2.246,2.704,3.312,4.047,5.505,7.387,0.409
210,80.600,2.498,1.409,1.914,2.248,2.825,3.443,4.068,5.588,12.000,0.400
215,72.600,2.643,1.407,1.819,2.254,2.962,4.165,5.241,7.603,8.957,0.378
220,46.400,5.446,1.340,1.755,2.141,2.907,4.228,5.454,142.343,213.995,0.184
225,59.800,2.451,1.381,1.582,2.088,2.904,4.029,4.939,6.814,9.111,0.408
230,51.400,2.649,1.346,1.604,2.058,3.195,4.590,5.744,8.261,10.389,0.377
