Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,3438.000,1.960,1.026,1.168,1.357,2.153,3.810,5.030,7.089,11.844,0.510
5,3813.600,2.132,1.025,1.164,1.387,2.228,4.781,6.204,8.047,14.634,0.469
10,3647.400,1.906,1.023,1.154,1.313,1.836,3.857,5.469,7.478,11.176,0.525
15,3481.600,2.158,1.010,1.154,1.359,2.143,4.449,6.033,10.521,17.015,0.463
20,12445.600,1.626,0.985,1.266,1.423,1.825,2.199,2.561,4.041,15.331,0.615
25,14391.200,1.426,0.964,1.173,1.287,1.515,1.983,2.227,2.937,6.246,0.701
30,12656.400,1.440,0.984,1.218,1.316,1.518,1.933,2.141,2.766,5.676,0.694
35,10540.600,1.421,1.004,1.197,1.276,1.460,1.925,2.199,3.006,6.998,0.704
40,7434.200,1.615,1.022,1.184,1.266,1.512,2.528,3.689,5.823,13.211,0.619
45,6335.600,1.605,1.006,1.173,1.284,1.595,2.768,3.374,4.479,8.902,0.623
50,5552.000,1.688,1.005,1.158,1.261,1.627,3.005,3.981,5.996,10.096,0.592
55,3035.800,1.775,1.020,1.152,1.258,1.609,3.434,4.984,7.231,11.159,0.563
60,3984.600,2.219,1.022,1.169,1.329,1.945,5.622,7.074,9.405,19.330,0.451
65,4143.800,2.108,1.027,1.175,1.297,1.905,4.863,6.729,9.202,13.607,0.474
70,3531.000,2.163,1.022,1.158,1.362,2.106,5.155,6.739,8.654,13.795,0.462
75,3789.800,2.154,1.027,1.161,1.330,2.042,5.221,6.588,8.792,18.227,0.464
80,13054.200,1.518,0.983,1.249,1.362,1.654,2.048,2.284,2.977,24.517,0.659
85,12276.600,1.421,0.976,1.167,1.280,1.514,1.993,2.234,2.912,6.532,0.704
90,13325.200,1.449,0.978,1.208,1.310,1.540,1.982,2.200,2.878,6.432,0.690
95,12032.000,1.458,0.985,1.226,1.321,1.539,1.970,2.195,2.825,5.906,0.686
100,11134.400,1.474,0.995,1.225,1.334,1.581,1.989,2.222,2.904,6.108,0.679
105,7009.400,1.556,1.038,1.184,1.272,1.500,2.449,3.306,4.702,7.712,0.643
110,4542.400,1.891,1.027,1.159,1.283,1.697,4.314,5.326,6.981,10.352,0.529
115,4714.400,1.725,1.008,1.149,1.258,1.562,3.224,4.735,6.616,10.475,0.580
120,4201.600,1.821,1.019,1.153,1.278,1.606,3.369,5.504,8.245,12.104,0.549
125,3734.200,1.963,1.020,1.137,1.256,1.655,4.791,6.266,8.539,13.052,0.509
130,3211.600,1.952,1.019,1.148,1.264,1.840,4.102,5.997,7.819,12.205,0.512
135,4279.600,2.020,1.026,1.171,1.356,1.925,3.786,5.760,9.244,16.142,0.495
140,11896.400,1.521,0.988,1.229,1.345,1.611,2.027,2.285,3.441,14.997,0.658
145,11050.600,1.458,1.001,1.220,1.326,1.560,1.957,2.181,2.886,6.468,0.686
150,11067.000,1.410,0.994,1.197,1.285,1.484,1.884,2.101,2.688,6.286,0.709
155,8853.200,1.404,1.025,1.178,1.251,1.401,1.924,2.305,3.215,5.957,0.712
160,5668.200,1.575,1.028,1.172,1.258,1.491,2.707,3.497,4.795,8.098,0.635
165,5945.000,1.545,1.027,1.157,1.238,1.451,2.110,3.815,5.734,10.209,0.647
170,4884.600,1.584,1.031,1.147,1.229,1.527,2.614,3.600,5.339,9.265,0.631
175,4035.600,1.957,1.025,1.163,1.318,1.829,4.346,5.389,7.234,11.866,0.511
180,3694.400,2.109,1.028,1.149,1.300,1.937,5.082,6.568,8.917,12.525,0.474
185,4082.400,1.960,1.030,1.179,1.374,1.912,3.573,5.721,8.314,13.183,0.510
190,3674.400,1.891,1.022,1.177,1.337,2.041,3.202,5.064,7.307,10.740,0.529
195,3721.000,1.950,1.021,1.166,1.323,1.973,3.725,5.792,7.820,11.126,0.513
200,11703.400,1.529,0.997,1.243,1.369,1.635,2.035,2.296,3.159,14.865,0.654
205,9718.600,1.380,1.031,1.197,1.271,1.405,1.765,2.061,2.825,7.136,0.724
210,7457.000,1.430,1.008,1.178,1.246,1.408,2.001,2.503,3.653,5.727,0.699
215,6189.400,1.497,1.023,1.157,1.223,1.408,2.280,3.210,4.730,7.909,0.668
220,4094.200,1.592,1.025,1.148,1.230,1.453,2.100,4.395,6.344,9.248,0.628
225,5565.600,1.524,1.017,1.146,1.222,1.456,2.196,3.463,5.427,9.478,0.656
230,4554.000,1.724,1.021,1.150,1.244,1.627,3.602,4.393,5.496,9.107,0.580
235,4046.200,1.813,1.028,1.146,1.241,1.616,4.286,5.166,6.370,8.741,0.552
240,4107.800,1.756,1.015,1.145,1.249,1.653,3.412,4.668,6.573,10.095,0.570
245,3834.400,1.809,1.017,1.149,1.276,1.586,3.809,4.829,6.703,10.846,0.553
250,3208.400,2.007,1.010,1.152,1.289,1.872,4.588,6.198,8.180,11.862,0.498
255,3327.400,2.176,1.012,1.150,1.271,2.011,5.254,6.765,9.795,17.068,0.460
260,11412.000,1.450,1.001,1.208,1.295,1.477,1.933,2.193,3.680,8.682,0.689
265,10171.400,1.434,1.019,1.202,1.286,1.482,1.946,2.243,3.136,5.672,0.698
270,8624.200,1.454,1.020,1.183,1.256,1.419,1.990,2.590,4.121,7.504,0.688
275,7947.600,1.605,1.023,1.193,1.306,1.620,2.546,3.258,4.834,8.797,0.623
280,5336.200,1.705,1.029,1.177,1.282,1.578,3.001,4.445,6.391,10.504,0.586
285,5235.800,1.505,1.022,1.170,1.273,1.490,2.041,2.989,4.818,8.162,0.665
290,4439.400,1.788,1.024,1.150,1.274,1.668,3.544,5.084,7.081,10.710,0.559
295,4217.200,1.806,1.024,1.166,1.305,1.803,2.900,4.978,7.207,11.126,0.554
