Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,79.000,3.519,0.882,1.008,1.107,1.379,1.670,1.954,141.464,145.825,0.284
5,84.800,1.236,0.888,1.036,1.129,1.378,1.574,1.789,2.262,3.111,0.809
10,91.800,1.196,0.869,1.009,1.105,1.289,1.526,1.703,2.411,4.977,0.836
15,97.400,1.222,0.868,1.012,1.105,1.355,1.645,1.821,2.288,5.227,0.818
20,99.600,1.183,0.851,0.996,1.101,1.273,1.516,1.680,2.159,5.330,0.845
25,91.000,1.272,0.929,1.081,1.182,1.396,1.609,1.805,2.354,5.006,0.786
30,60.000,6.555,0.922,1.103,1.204,1.502,2.014,5.278,144.871,204.218,0.153
35,97.800,1.242,0.882,1.019,1.117,1.315,1.581,1.714,2.386,8.960,0.805
40,92.200,1.690,0.853,1.012,1.116,1.371,1.584,1.829,2.435,142.618,0.592
45,97.600,1.153,0.862,0.989,1.077,1.254,1.432,1.543,1.971,5.998,0.868
50,97.600,1.166,0.871,0.996,1.074,1.258,1.463,1.567,2.074,5.431,0.857
55,98.400,1.184,0.884,1.018,1.096,1.299,1.510,1.657,2.114,3.224,0.844
60,91.000,2.501,0.858,0.982,1.047,1.192,1.361,1.491,2.030,356.017,0.400
65,90.400,1.623,0.831,0.972,1.042,1.217,1.464,1.665,4.572,130.308,0.616
70,97.600,1.159,0.854,0.991,1.074,1.291,1.502,1.592,2.039,2.326,0.863
75,96.800,1.159,0.872,1.005,1.084,1.235,1.470,1.594,1.903,5.058,0.863
80,94.800,1.174,0.869,0.995,1.080,1.293,1.490,1.639,1.986,5.614,0.852
85,92.800,1.183,0.889,1.002,1.093,1.292,1.466,1.592,2.162,5.233,0.845
90,101.800,1.154,0.831,0.994,1.080,1.238,1.477,1.585,1.849,4.869,0.866
95,86.800,1.175,0.864,1.014,1.099,1.269,1.508,1.618,2.091,2.322,0.851
100,77.000,4.358,0.862,1.014,1.106,1.323,1.570,1.877,145.224,210.064,0.229
105,95.000,1.234,0.886,1.019,1.113,1.373,1.594,1.837,2.783,4.036,0.811
110,88.600,1.206,0.845,0.983,1.090,1.362,1.614,1.809,2.246,3.078,0.829
115,89.400,1.219,0.860,0.998,1.103,1.386,1.597,1.766,2.208,3.845,0.820
120,97.200,1.212,0.882,1.011,1.122,1.350,1.568,1.733,2.305,2.671,0.825
125,99.200,1.169,0.846,0.998,1.081,1.271,1.476,1.662,1.994,5.113,0.855
130,82.800,2.000,0.834,0.976,1.061,1.273,1.469,1.629,2.094,147.015,0.500
135,77.800,2.385,0.870,0.997,1.086,1.306,1.536,1.719,45.418,214.726,0.419
140,96.000,1.161,0.810,0.992,1.081,1.281,1.490,1.591,1.899,4.818,0.861
145,87.600,1.164,0.857,0.986,1.066,1.285,1.526,1.689,1.996,2.471,0.859
