Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,75.200,0.817,0.695,0.757,0.793,0.841,0.958,1.031,1.129,1.359,1.224
5,90.000,0.837,0.738,0.791,0.819,0.862,0.898,0.919,1.005,4.547,1.194
10,103.400,0.817,0.741,0.783,0.811,0.845,0.878,0.900,0.942,0.955,1.223
15,90.600,0.813,0.734,0.783,0.806,0.838,0.873,0.892,0.926,0.965,1.230
20,103.400,0.816,0.725,0.786,0.807,0.843,0.875,0.892,0.955,1.082,1.225
25,93.600,0.832,0.726,0.793,0.822,0.863,0.902,0.926,0.968,1.142,1.202
30,64.000,0.839,0.744,0.801,0.832,0.871,0.906,0.925,1.009,1.079,1.192
35,99.200,0.827,0.742,0.789,0.819,0.856,0.890,0.906,1.044,1.194,1.209
40,92.000,0.828,0.735,0.784,0.809,0.841,0.885,0.913,0.960,4.952,1.207
45,100.200,0.822,0.740,0.783,0.807,0.851,0.882,0.908,1.078,1.282,1.217
50,99.400,0.827,0.725,0.778,0.800,0.840,0.878,0.895,0.971,4.714,1.209
55,89.000,0.818,0.717,0.775,0.798,0.834,0.875,0.895,1.021,4.979,1.222
60,96.200,0.820,0.730,0.776,0.801,0.840,0.870,0.890,0.949,5.280,1.220
65,85.800,0.819,0.729,0.782,0.808,0.847,0.886,0.907,1.027,1.080,1.221
70,100.000,0.820,0.733,0.787,0.815,0.847,0.877,0.900,0.932,1.126,1.219
75,94.800,0.819,0.734,0.784,0.813,0.853,0.880,0.897,0.938,0.994,1.221
80,107.400,0.827,0.737,0.782,0.807,0.851,0.887,0.902,0.972,5.262,1.208
85,100.200,0.820,0.721,0.785,0.815,0.847,0.883,0.898,0.959,1.066,1.219
90,96.400,0.816,0.731,0.780,0.803,0.847,0.882,0.902,0.964,1.089,1.226
95,88.000,0.833,0.731,0.791,0.815,0.847,0.887,0.916,1.022,5.353,1.201
100,70.400,0.840,0.731,0.791,0.817,0.861,0.899,0.930,1.003,4.626,1.191
105,94.200,0.849,0.733,0.790,0.829,0.874,0.923,0.959,1.060,5.045,1.178
110,95.200,0.809,0.703,0.758,0.794,0.843,0.894,0.961,1.023,1.097,1.237
115,98.600,0.824,0.734,0.786,0.811,0.856,0.900,0.920,0.973,1.061,1.213
120,91.400,0.828,0.723,0.788,0.816,0.857,0.906,0.926,1.003,1.029,1.208
125,94.000,0.824,0.726,0.784,0.812,0.859,0.889,0.918,0.998,1.103,1.214
130,82.400,0.823,0.741,0.785,0.814,0.859,0.888,0.910,0.962,1.067,1.215
135,76.600,0.830,0.744,0.789,0.825,0.865,0.891,0.923,0.950,0.971,1.205
140,92.400,0.827,0.725,0.782,0.808,0.850,0.880,0.900,0.963,5.144,1.209
145,94.600,0.813,0.699,0.776,0.807,0.841,0.881,0.906,0.991,1.091,1.230
150,96.600,0.819,0.722,0.781,0.808,0.851,0.885,0.906,0.981,1.021,1.221
155,101.800,0.828,0.738,0.793,0.818,0.859,0.895,0.912,0.977,1.196,1.207
160,98.400,0.828,0.735,0.786,0.812,0.850,0.887,0.904,0.947,4.543,1.207
165,90.000,0.842,0.732,0.781,0.812,0.860,0.895,0.922,1.063,4.923,1.187
170,74.800,0.816,0.731,0.783,0.806,0.844,0.876,0.888,0.925,1.089,1.226
175,102.600,0.822,0.728,0.774,0.796,0.835,0.866,0.890,0.939,4.996,1.216
180,98.800,0.809,0.718,0.777,0.799,0.833,0.875,0.893,0.938,0.983,1.236
185,101.600,0.833,0.727,0.787,0.813,0.856,0.888,0.909,0.968,5.423,1.201
190,98.800,0.835,0.731,0.782,0.807,0.849,0.885,0.910,0.960,5.149,1.198
195,99.200,0.820,0.739,0.787,0.809,0.851,0.882,0.899,0.946,1.087,1.219
200,72.400,0.811,0.721,0.777,0.800,0.837,0.873,0.894,0.976,1.150,1.233
205,90.000,0.811,0.709,0.777,0.805,0.837,0.870,0.898,0.939,1.079,1.233
210,91.800,0.831,0.740,0.785,0.812,0.853,0.885,0.911,1.018,4.993,1.203
215,93.800,0.831,0.738,0.795,0.822,0.863,0.889,0.911,0.957,1.114,1.204
220,95.000,0.817,0.723,0.780,0.808,0.847,0.880,0.900,0.979,1.174,1.224
225,99.600,0.820,0.734,0.782,0.806,0.843,0.880,0.909,1.161,1.306,1.219
230,102.400,0.834,0.729,0.781,0.809,0.844,0.876,0.907,1.026,4.966,1.199
235,85.400,0.814,0.697,0.767,0.798,0.843,0.891,0.980,1.064,1.165,1.229
240,89.000,0.813,0.699,0.751,0.778,0.829,0.937,1.008,1.070,5.096,1.229
245,59.000,0.825,0.702,0.754,0.786,0.850,1.027,1.077,1.161,1.184,1.211
250,92.600,0.824,0.715,0.788,0.816,0.856,0.882,0.898,0.957,1.182,1.214
255,97.400,0.819,0.731,0.784,0.810,0.850,0.879,0.901,0.940,1.050,1.221
260,89.800,0.830,0.722,0.780,0.805,0.851,0.898,0.941,1.043,4.828,1.205
265,100.000,0.817,0.730,0.782,0.804,0.847,0.883,0.902,0.964,1.113,1.223
270,99.200,0.830,0.743,0.787,0.813,0.855,0.888,0.910,0.982,4.744,1.204
275,84.600,0.822,0.734,0.786,0.812,0.852,0.886,0.915,0.967,1.030,1.217
280,85.600,0.831,0.736,0.786,0.815,0.854,0.883,0.900,0.996,4.775,1.203
285,84.200,0.833,0.742,0.790,0.819,0.860,0.900,0.920,1.082,1.440,1.201
290,97.600,0.843,0.722,0.785,0.812,0.859,0.894,0.924,1.019,5.543,1.187
295,48.800,0.843,0.740,0.783,0.812,0.852,0.894,0.971,1.054,5.206,1.186
