Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,524.000,5.262,1.782,2.322,2.574,3.010,4.383,5.073,136.403,288.210,0.190
5,653.800,2.874,1.923,2.441,2.691,3.061,3.793,4.184,5.555,13.328,0.348
10,661.800,2.772,1.872,2.360,2.613,3.000,3.535,3.893,5.079,7.866,0.361
15,671.600,2.763,1.784,2.396,2.651,2.976,3.369,3.731,4.890,8.218,0.362
20,667.200,2.768,1.851,2.374,2.641,2.985,3.482,3.813,4.988,7.585,0.361
25,659.000,2.884,1.856,2.449,2.704,3.098,3.710,4.120,5.988,9.419,0.347
30,448.600,7.688,1.935,2.507,2.773,3.182,3.927,4.622,144.800,422.953,0.130
35,659.800,2.733,1.754,2.376,2.634,2.936,3.286,3.565,4.808,12.008,0.366
40,639.600,3.316,1.873,2.421,2.708,3.081,3.473,3.795,5.572,227.939,0.302
45,687.600,2.656,1.879,2.317,2.533,2.869,3.236,3.483,4.574,7.157,0.377
50,692.000,2.594,1.834,2.274,2.494,2.791,3.143,3.401,4.253,7.593,0.386
55,668.200,2.698,1.839,2.280,2.548,2.897,3.308,3.712,4.737,80.527,0.371
60,669.000,3.096,1.805,2.247,2.464,2.771,3.140,3.392,4.366,284.139,0.323
65,616.800,3.556,1.861,2.277,2.521,2.878,3.315,3.690,7.064,281.657,0.281
70,672.200,2.726,1.866,2.402,2.640,2.927,3.270,3.577,4.557,7.543,0.367
75,674.200,2.688,1.924,2.377,2.598,2.889,3.218,3.497,4.417,6.853,0.372
80,686.000,2.668,1.872,2.317,2.549,2.877,3.285,3.581,4.499,7.515,0.375
85,692.800,2.653,1.891,2.316,2.560,2.859,3.186,3.475,4.488,7.169,0.377
90,674.600,2.662,1.907,2.334,2.574,2.858,3.199,3.437,4.242,8.642,0.376
95,654.600,3.105,1.866,2.400,2.670,3.008,3.389,3.664,5.357,150.997,0.322
100,510.600,5.619,1.893,2.384,2.665,3.002,3.440,3.888,137.984,423.723,0.178
105,641.600,2.948,1.891,2.477,2.763,3.189,3.669,4.036,5.545,29.651,0.339
110,673.800,2.869,1.825,2.377,2.710,3.198,3.706,4.088,5.398,10.743,0.349
115,653.400,2.823,1.853,2.387,2.683,3.111,3.538,3.872,5.060,7.567,0.354
120,659.400,2.889,1.919,2.448,2.751,3.171,3.622,3.953,5.566,8.821,0.346
125,673.200,2.686,1.858,2.344,2.580,2.893,3.262,3.551,4.665,7.490,0.372
130,619.800,4.382,1.823,2.304,2.541,2.817,3.193,3.560,56.499,556.365,0.228
135,527.000,4.905,1.873,2.392,2.620,2.938,3.317,3.724,112.055,350.289,0.204
140,684.200,2.675,1.855,2.338,2.569,2.886,3.229,3.493,4.465,7.508,0.374
145,681.600,2.708,1.853,2.303,2.587,2.925,3.414,3.824,4.848,8.693,0.369
150,683.200,2.715,1.853,2.325,2.597,2.954,3.353,3.645,4.930,8.219,0.368
155,650.800,2.865,1.896,2.488,2.760,3.093,3.486,3.833,5.101,7.496,0.349
