Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,69.800,3.729,0.415,0.520,1.026,1.216,1.607,1.876,136.313,145.435,0.268
5,102.600,0.893,0.436,0.500,0.583,1.190,1.475,1.630,2.074,4.927,1.120
10,91.400,0.895,0.418,0.494,0.979,1.168,1.450,1.634,1.943,4.780,1.117
15,92.200,0.930,0.412,0.494,1.009,1.214,1.509,1.620,2.024,2.317,1.075
20,101.400,0.887,0.432,0.489,0.972,1.169,1.475,1.595,1.889,2.797,1.127
25,90.400,0.937,0.417,0.510,1.070,1.236,1.518,1.677,1.818,2.215,1.068
30,63.400,2.473,0.426,0.510,1.090,1.348,1.546,1.713,4.509,206.490,0.404
35,85.200,0.961,0.439,0.510,1.066,1.231,1.432,1.575,2.013,2.310,1.040
40,90.600,0.919,0.424,0.488,0.977,1.221,1.498,1.645,2.173,5.298,1.088
45,99.200,0.899,0.417,0.489,0.968,1.169,1.398,1.574,2.256,4.780,1.113
50,90.800,0.910,0.412,0.494,1.001,1.145,1.381,1.504,1.753,5.024,1.099
55,98.200,0.914,0.426,0.491,1.003,1.186,1.456,1.588,2.332,2.779,1.094
60,99.200,0.867,0.428,0.492,0.970,1.130,1.303,1.439,2.004,5.216,1.154
65,93.600,1.213,0.419,0.487,0.965,1.156,1.415,1.555,2.111,146.906,0.824
70,103.200,0.897,0.427,0.490,0.964,1.173,1.443,1.618,2.053,2.262,1.115
75,93.800,0.903,0.414,0.487,0.976,1.155,1.412,1.570,2.177,5.168,1.108
80,95.600,0.888,0.415,0.488,0.992,1.182,1.385,1.537,1.871,2.129,1.126
85,99.600,0.880,0.407,0.488,0.988,1.161,1.401,1.575,1.963,2.290,1.137
90,98.200,0.880,0.414,0.491,0.981,1.145,1.343,1.494,1.936,5.319,1.137
95,90.000,0.932,0.416,0.499,1.010,1.219,1.472,1.703,2.127,2.835,1.073
100,77.200,2.264,0.422,0.491,0.986,1.156,1.373,1.592,72.711,187.277,0.442
105,87.600,0.931,0.431,0.495,0.994,1.250,1.550,1.658,2.069,4.126,1.074
110,93.000,0.892,0.403,0.485,0.954,1.171,1.414,1.603,2.281,2.943,1.122
115,97.400,0.873,0.419,0.487,0.949,1.140,1.419,1.580,1.870,4.460,1.146
120,95.600,0.916,0.423,0.490,0.962,1.181,1.527,1.721,2.110,5.019,1.092
125,98.600,0.879,0.427,0.490,0.976,1.171,1.357,1.456,1.869,2.622,1.138
130,83.600,0.845,0.415,0.482,0.913,1.112,1.352,1.531,1.840,5.322,1.183
135,68.800,2.836,0.425,0.489,0.986,1.164,1.427,1.651,128.635,147.628,0.353
140,88.200,0.891,0.422,0.488,0.980,1.171,1.415,1.519,1.979,2.491,1.122
145,93.200,0.850,0.407,0.490,0.880,1.114,1.363,1.567,1.921,2.285,1.177
150,101.400,0.917,0.430,0.488,0.996,1.188,1.484,1.603,2.100,3.102,1.091
155,90.400,0.941,0.419,0.493,0.998,1.200,1.522,1.745,2.402,5.984,1.063
160,96.600,0.884,0.413,0.487,0.952,1.143,1.440,1.540,2.172,4.898,1.132
165,91.400,1.208,0.434,0.496,0.985,1.182,1.382,1.536,2.281,70.961,0.828
170,76.400,0.913,0.423,0.484,0.976,1.202,1.453,1.645,2.362,4.631,1.095
175,94.200,0.868,0.422,0.481,0.967,1.138,1.381,1.535,1.754,2.483,1.152
180,101.200,0.872,0.417,0.482,0.949,1.140,1.398,1.565,1.924,5.149,1.147
185,96.200,0.928,0.427,0.492,0.981,1.196,1.483,1.687,2.140,5.132,1.078
190,95.200,0.898,0.417,0.486,0.981,1.162,1.399,1.564,2.025,5.559,1.114
195,98.200,0.901,0.421,0.494,0.980,1.180,1.445,1.604,1.998,3.746,1.110
200,80.200,2.251,0.411,0.480,0.941,1.131,1.406,1.564,70.890,209.005,0.444
205,99.600,0.897,0.401,0.485,0.983,1.180,1.489,1.609,1.995,2.352,1.114
210,97.000,0.901,0.419,0.488,0.976,1.191,1.460,1.597,2.150,4.467,1.110
215,91.600,0.896,0.419,0.496,0.981,1.170,1.432,1.542,1.839,5.240,1.117
220,97.600,0.932,0.411,0.488,1.027,1.216,1.480,1.580,2.121,5.268,1.073
225,100.200,0.870,0.436,0.481,0.983,1.154,1.395,1.556,1.735,2.169,1.149
230,102.200,0.906,0.412,0.485,0.982,1.174,1.468,1.625,2.173,4.860,1.104
235,87.800,1.476,0.409,0.487,0.981,1.183,1.473,1.670,2.363,129.380,0.677
240,98.400,0.888,0.402,0.479,0.934,1.161,1.474,1.642,2.114,4.821,1.126
245,65.600,4.094,0.403,0.483,0.978,1.201,1.619,2.007,132.469,264.932,0.244
250,98.000,0.869,0.408,0.481,0.961,1.158,1.418,1.606,1.922,2.872,1.151
255,97.600,0.915,0.407,0.486,0.990,1.202,1.527,1.691,2.431,4.833,1.092
260,94.800,0.909,0.415,0.484,0.994,1.169,1.447,1.594,2.304,4.629,1.101
265,102.600,0.855,0.429,0.483,0.689,1.129,1.385,1.593,2.048,2.517,1.169
270,100.600,0.869,0.421,0.490,0.982,1.158,1.374,1.522,1.795,2.716,1.151
275,83.800,1.763,0.421,0.490,0.992,1.191,1.541,1.802,3.077,276.467,0.567
280,82.000,1.152,0.410,0.492,0.985,1.185,1.434,1.566,1.881,68.817,0.868
285,76.600,1.641,0.428,0.502,1.002,1.216,1.456,1.575,2.383,281.863,0.609
290,91.800,0.962,0.422,0.486,0.983,1.379,1.615,1.786,2.376,5.445,1.039
295,41.800,5.869,0.436,0.498,0.989,1.287,14.508,40.207,95.901,148.118,0.170
