Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,6751.200,0.685,0.556,0.627,0.655,0.695,0.812,0.917,1.000,3.359,1.460
5,8468.000,0.688,0.581,0.651,0.675,0.711,0.741,0.764,0.829,4.457,1.453
10,8636.000,0.680,0.580,0.645,0.667,0.699,0.728,0.749,0.801,5.597,1.471
15,8669.400,0.675,0.586,0.643,0.663,0.691,0.721,0.740,0.791,5.051,1.481
20,8621.200,0.679,0.586,0.646,0.665,0.694,0.725,0.744,0.799,5.084,1.474
25,8391.600,0.693,0.587,0.655,0.680,0.714,0.746,0.769,0.837,5.479,1.444
30,5669.800,0.695,0.587,0.659,0.682,0.716,0.747,0.770,0.845,5.187,1.438
35,8650.800,0.682,0.589,0.647,0.670,0.702,0.732,0.751,0.817,5.012,1.466
40,8152.400,0.682,0.581,0.646,0.668,0.700,0.730,0.751,0.813,5.339,1.467
45,8672.800,0.678,0.575,0.645,0.666,0.698,0.724,0.742,0.803,5.215,1.474
50,8820.800,0.671,0.575,0.639,0.658,0.688,0.717,0.735,0.790,5.161,1.491
55,8827.200,0.669,0.580,0.636,0.657,0.686,0.716,0.736,0.793,5.206,1.494
60,8450.800,0.675,0.582,0.641,0.662,0.693,0.721,0.738,0.790,5.342,1.481
65,7839.400,0.675,0.575,0.642,0.664,0.694,0.722,0.741,0.803,5.355,1.481
70,8611.000,0.682,0.579,0.647,0.669,0.701,0.729,0.748,0.807,5.146,1.466
75,8723.000,0.677,0.581,0.644,0.664,0.697,0.724,0.740,0.793,5.236,1.477
80,8701.800,0.675,0.579,0.641,0.661,0.692,0.722,0.740,0.795,5.480,1.481
85,8663.800,0.678,0.581,0.643,0.667,0.698,0.725,0.742,0.795,5.333,1.475
90,8741.400,0.676,0.567,0.643,0.663,0.696,0.724,0.742,0.798,5.271,1.478
95,8346.400,0.683,0.578,0.647,0.670,0.703,0.733,0.753,0.817,5.306,1.464
100,6687.400,0.681,0.583,0.646,0.668,0.701,0.731,0.751,0.814,5.517,1.468
105,8460.800,0.688,0.569,0.647,0.673,0.708,0.742,0.772,0.869,5.108,1.453
110,8519.000,0.680,0.552,0.629,0.658,0.698,0.767,0.833,0.908,5.358,1.471
115,8590.600,0.684,0.580,0.648,0.671,0.704,0.734,0.756,0.817,5.025,1.463
120,8453.200,0.687,0.569,0.649,0.674,0.707,0.740,0.763,0.849,5.464,1.456
125,8684.800,0.680,0.575,0.644,0.666,0.700,0.729,0.748,0.814,5.274,1.471
130,7785.800,0.681,0.567,0.645,0.668,0.701,0.729,0.746,0.810,5.245,1.469
135,6760.200,0.686,0.579,0.649,0.673,0.707,0.732,0.749,0.811,5.411,1.458
140,8732.000,0.675,0.575,0.642,0.663,0.695,0.724,0.742,0.789,5.418,1.481
145,8721.400,0.675,0.553,0.636,0.659,0.693,0.729,0.761,0.883,5.399,1.481
150,8628.600,0.677,0.567,0.642,0.665,0.698,0.727,0.746,0.806,5.169,1.477
155,8505.000,0.687,0.592,0.651,0.674,0.708,0.737,0.755,0.810,5.342,1.455
160,8556.200,0.683,0.583,0.647,0.670,0.703,0.734,0.753,0.804,5.314,1.465
165,8094.200,0.677,0.579,0.641,0.663,0.697,0.725,0.743,0.806,5.485,1.478
170,6687.000,0.678,0.589,0.644,0.664,0.697,0.725,0.744,0.802,5.221,1.475
175,8886.000,0.670,0.560,0.638,0.658,0.686,0.715,0.733,0.785,5.314,1.493
180,8743.600,0.672,0.584,0.641,0.660,0.688,0.717,0.735,0.786,5.244,1.489
185,8594.400,0.682,0.580,0.647,0.669,0.701,0.729,0.748,0.805,5.480,1.467
190,8678.000,0.679,0.583,0.645,0.667,0.698,0.728,0.747,0.799,5.407,1.473
195,8556.800,0.682,0.583,0.648,0.668,0.700,0.729,0.747,0.802,5.255,1.466
200,6789.000,0.674,0.576,0.640,0.661,0.691,0.721,0.742,0.805,5.039,1.485
205,8649.200,0.674,0.568,0.640,0.661,0.692,0.723,0.745,0.802,5.248,1.484
210,8541.400,0.681,0.586,0.645,0.668,0.701,0.732,0.753,0.812,5.396,1.468
215,8536.800,0.685,0.587,0.650,0.673,0.707,0.736,0.754,0.808,5.389,1.459
220,8540.200,0.681,0.582,0.646,0.667,0.700,0.730,0.751,0.811,5.275,1.469
225,8738.400,0.674,0.586,0.643,0.662,0.691,0.718,0.736,0.795,5.273,1.483
230,8665.600,0.678,0.568,0.643,0.663,0.694,0.725,0.749,0.863,5.368,1.476
235,8085.800,0.680,0.558,0.635,0.660,0.696,0.739,0.823,0.950,5.213,1.470
240,8576.800,0.679,0.549,0.620,0.647,0.687,0.817,0.886,0.960,5.622,1.474
245,5726.200,0.685,0.561,0.623,0.648,0.689,0.859,0.926,1.009,5.347,1.460
250,8681.800,0.680,0.583,0.646,0.668,0.701,0.729,0.748,0.813,5.442,1.470
255,8557.000,0.682,0.580,0.648,0.669,0.701,0.730,0.748,0.796,5.423,1.466
260,8560.600,0.681,0.571,0.641,0.665,0.700,0.736,0.767,0.864,5.345,1.468
265,8692.200,0.680,0.577,0.645,0.667,0.701,0.731,0.751,0.805,5.060,1.471
270,8686.400,0.679,0.584,0.644,0.666,0.699,0.728,0.747,0.817,5.497,1.472
275,7459.600,0.682,0.587,0.648,0.668,0.699,0.730,0.750,0.816,5.305,1.465
280,7705.000,0.679,0.579,0.646,0.666,0.697,0.727,0.745,0.804,5.383,1.473
285,7808.400,0.689,0.584,0.653,0.675,0.708,0.738,0.757,0.825,5.445,1.451
290,8446.200,0.683,0.582,0.647,0.669,0.702,0.731,0.752,0.819,5.796,1.465
295,3997.400,0.682,0.578,0.644,0.668,0.702,0.737,0.766,0.886,5.072,1.466
