Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.000,0.611,0.552,0.584,0.601,0.635,0.674,0.693,0.711,0.711,1.635
5,19.600,0.609,0.522,0.579,0.597,0.619,0.685,0.699,0.922,0.922,1.642
10,15.600,0.620,0.561,0.590,0.620,0.642,0.671,0.683,0.704,0.704,1.614
15,13.200,0.628,0.551,0.587,0.624,0.654,0.690,0.710,0.813,0.813,1.593
20,15.800,0.611,0.553,0.587,0.601,0.636,0.659,0.669,0.729,0.729,1.637
25,17.200,0.601,0.544,0.571,0.592,0.627,0.653,0.658,0.833,0.833,1.664
30,14.200,0.600,0.545,0.575,0.590,0.615,0.642,0.667,0.872,0.872,1.667
35,11.800,0.631,0.536,0.587,0.605,0.635,0.701,0.860,0.991,0.991,1.584
40,19.000,0.619,0.539,0.580,0.599,0.645,0.688,0.719,0.931,0.931,1.614
45,15.800,0.609,0.522,0.582,0.598,0.626,0.690,0.701,0.747,0.747,1.642
50,16.000,0.609,0.552,0.585,0.595,0.624,0.666,0.688,0.761,0.761,1.643
55,13.600,0.639,0.562,0.601,0.631,0.667,0.707,0.714,0.770,0.770,1.564
60,19.800,0.598,0.535,0.569,0.590,0.618,0.651,0.668,0.889,0.889,1.673
65,17.000,0.608,0.545,0.575,0.595,0.621,0.661,0.696,0.960,0.960,1.645
70,13.200,0.627,0.538,0.583,0.617,0.642,0.670,0.717,0.969,0.969,1.595
75,15.400,0.614,0.543,0.574,0.604,0.644,0.682,0.707,0.778,0.778,1.630
80,15.800,0.609,0.552,0.579,0.600,0.635,0.674,0.692,0.719,0.719,1.642
85,18.400,0.597,0.527,0.577,0.595,0.609,0.635,0.649,0.734,0.734,1.674
90,18.400,0.610,0.543,0.582,0.597,0.632,0.678,0.689,0.725,0.725,1.639
95,19.000,0.601,0.525,0.574,0.591,0.610,0.640,0.667,0.931,0.931,1.663
100,17.000,0.615,0.541,0.580,0.603,0.646,0.682,0.697,0.731,0.731,1.626
105,17.600,0.597,0.546,0.577,0.595,0.609,0.637,0.650,0.685,0.685,1.676
110,15.200,0.608,0.551,0.588,0.600,0.615,0.659,0.684,0.795,0.795,1.645
115,17.800,0.598,0.527,0.582,0.597,0.610,0.624,0.640,0.715,0.715,1.671
120,12.600,0.627,0.548,0.583,0.605,0.662,0.698,0.737,0.952,0.952,1.596
125,15.400,0.630,0.553,0.594,0.630,0.658,0.671,0.745,0.838,0.838,1.588
130,13.200,0.612,0.552,0.582,0.605,0.631,0.652,0.664,0.895,0.895,1.634
135,17.000,0.596,0.549,0.579,0.597,0.609,0.616,0.634,0.671,0.671,1.678
140,18.200,0.608,0.542,0.579,0.599,0.635,0.662,0.686,0.733,0.733,1.644
145,15.800,0.614,0.533,0.584,0.609,0.634,0.660,0.691,0.896,0.896,1.628
150,18.400,0.600,0.530,0.576,0.593,0.613,0.649,0.670,0.798,0.798,1.666
155,14.600,0.608,0.546,0.580,0.594,0.616,0.644,0.657,1.158,1.158,1.646
160,16.400,0.611,0.538,0.580,0.600,0.629,0.665,0.683,0.968,0.968,1.636
165,18.000,0.602,0.543,0.576,0.595,0.617,0.646,0.690,0.774,0.774,1.661
170,14.600,0.612,0.549,0.580,0.609,0.639,0.664,0.684,0.732,0.732,1.633
175,16.200,0.612,0.553,0.582,0.598,0.624,0.664,0.699,0.997,0.997,1.635
180,15.600,0.629,0.536,0.589,0.618,0.656,0.686,0.696,1.025,1.025,1.591
185,16.800,0.617,0.546,0.582,0.602,0.625,0.678,0.721,0.913,0.913,1.621
190,13.800,0.611,0.540,0.577,0.602,0.626,0.656,0.692,0.888,0.888,1.637
195,16.400,0.606,0.553,0.581,0.598,0.617,0.644,0.670,0.918,0.918,1.651
200,16.000,0.607,0.540,0.576,0.591,0.616,0.656,0.710,0.958,0.958,1.647
205,17.400,0.612,0.510,0.576,0.601,0.624,0.662,0.697,1.113,1.113,1.635
210,18.000,0.609,0.549,0.580,0.605,0.636,0.662,0.677,0.728,0.728,1.641
