Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,19.800,0.892,0.727,0.793,0.824,0.866,0.906,0.943,6.661,6.661,1.122
5,15.400,0.834,0.690,0.782,0.813,0.868,0.931,0.971,1.561,1.561,1.199
10,14.600,0.844,0.691,0.797,0.840,0.882,0.921,0.947,0.982,0.982,1.185
15,17.800,0.849,0.698,0.783,0.838,0.899,0.960,0.990,1.214,1.214,1.177
20,18.200,0.865,0.756,0.823,0.865,0.904,0.932,0.956,0.989,0.989,1.156
25,13.000,0.847,0.724,0.806,0.838,0.882,0.932,0.948,0.963,0.963,1.181
30,21.000,1.636,0.690,0.809,0.831,0.871,0.937,0.951,13.861,71.522,0.611
35,14.800,0.862,0.734,0.800,0.847,0.892,0.937,0.958,1.789,1.789,1.160
40,17.000,0.840,0.718,0.804,0.842,0.883,0.912,0.952,1.020,1.020,1.190
45,16.000,0.824,0.704,0.774,0.817,0.860,0.928,0.967,1.060,1.060,1.213
50,17.600,0.820,0.707,0.778,0.829,0.858,0.882,0.906,0.973,0.973,1.220
55,13.200,0.843,0.710,0.796,0.831,0.880,0.945,0.990,1.028,1.028,1.187
60,20.600,0.836,0.708,0.784,0.825,0.868,0.911,0.935,1.174,1.259,1.197
65,16.600,1.683,0.726,0.782,0.816,0.876,0.932,0.975,71.505,71.505,0.594
70,19.800,0.822,0.675,0.774,0.816,0.861,0.904,0.945,1.024,1.024,1.216
75,16.800,0.827,0.689,0.750,0.788,0.848,0.921,0.960,2.687,2.687,1.209
80,19.200,0.800,0.682,0.762,0.792,0.825,0.876,0.942,0.992,0.992,1.251
85,14.800,0.809,0.708,0.751,0.814,0.847,0.899,0.916,0.973,0.973,1.236
90,13.600,0.853,0.732,0.802,0.841,0.907,0.950,0.970,1.030,1.030,1.172
95,13.000,0.795,0.681,0.751,0.787,0.824,0.896,0.901,0.946,0.946,1.257
100,14.800,0.852,0.734,0.790,0.844,0.900,0.968,0.993,1.048,1.048,1.174
105,16.400,0.830,0.688,0.794,0.827,0.860,0.898,0.919,0.962,0.962,1.204
110,19.000,0.891,0.697,0.784,0.824,0.867,0.917,0.942,6.546,6.546,1.123
115,18.400,0.805,0.711,0.769,0.799,0.833,0.866,0.889,0.950,0.950,1.242
120,16.000,0.855,0.697,0.789,0.823,0.868,0.924,0.998,2.583,2.583,1.170
125,14.600,0.846,0.697,0.804,0.844,0.892,0.934,0.963,1.072,1.072,1.182
130,14.400,0.816,0.679,0.779,0.822,0.858,0.879,0.895,0.916,0.916,1.225
135,15.600,0.787,0.655,0.745,0.781,0.823,0.861,0.897,1.060,1.060,1.271
140,16.800,0.779,0.649,0.741,0.775,0.818,0.850,0.890,0.995,0.995,1.284
145,17.000,0.784,0.678,0.747,0.768,0.818,0.881,0.903,0.955,0.955,1.275
150,14.200,0.807,0.723,0.757,0.800,0.842,0.897,0.935,0.980,0.980,1.240
155,14.000,0.821,0.717,0.784,0.818,0.857,0.897,0.932,0.980,0.980,1.218
160,16.600,0.812,0.718,0.775,0.799,0.849,0.894,0.911,1.075,1.075,1.231
165,17.600,0.826,0.698,0.769,0.821,0.868,0.932,0.968,1.032,1.032,1.210
170,15.600,0.914,0.699,0.796,0.832,0.885,0.935,0.974,6.509,6.509,1.094
175,16.800,0.811,0.682,0.760,0.795,0.845,0.888,0.904,1.531,1.531,1.232
180,17.800,0.821,0.720,0.775,0.810,0.856,0.919,0.934,1.050,1.050,1.219
185,16.000,1.170,0.695,0.757,0.797,0.853,0.973,3.063,19.072,19.072,0.855
190,15.400,0.817,0.721,0.769,0.804,0.854,0.901,0.943,1.063,1.063,1.224
195,17.000,0.795,0.691,0.751,0.794,0.831,0.868,0.890,0.951,0.951,1.257
200,18.400,0.791,0.681,0.745,0.787,0.827,0.859,0.912,0.977,0.977,1.264
205,17.000,0.809,0.694,0.760,0.788,0.852,0.910,0.955,1.034,1.034,1.236
210,16.000,0.818,0.706,0.761,0.813,0.867,0.928,0.963,1.074,1.074,1.223
