Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,281.200,2.214,0.817,1.520,1.893,2.459,3.252,4.574,8.455,13.390,0.452
5,260.600,2.098,0.750,1.488,1.842,2.351,3.029,3.864,7.196,10.110,0.477
10,247.400,1.980,0.767,1.414,1.731,2.137,2.792,3.416,5.333,77.075,0.505
15,90.400,22.439,0.862,1.486,1.780,2.250,3.256,6.747,829.839,1863.166,0.045
20,285.000,2.017,0.839,1.464,1.778,2.276,3.001,3.553,5.784,11.435,0.496
25,307.800,1.883,0.786,1.369,1.680,2.104,2.811,3.433,5.420,8.213,0.531
30,282.000,1.998,0.758,1.453,1.744,2.247,2.920,3.541,6.673,9.688,0.501
35,295.600,1.782,0.806,1.345,1.635,2.039,2.502,2.990,4.575,7.340,0.561
40,170.000,6.367,0.795,1.376,1.736,2.177,2.875,3.923,211.881,509.505,0.157
45,172.000,8.544,0.924,1.484,1.800,2.324,3.099,3.831,241.146,896.957,0.117
50,275.200,2.016,0.813,1.481,1.807,2.283,3.031,3.558,5.290,8.236,0.496
55,295.200,1.900,0.774,1.415,1.689,2.106,2.703,3.361,5.696,12.579,0.526
60,283.600,1.963,0.847,1.446,1.750,2.164,2.874,3.547,5.427,10.069,0.509
65,308.000,1.848,0.748,1.397,1.687,2.113,2.687,3.137,4.754,6.608,0.541
70,155.800,8.811,0.784,1.368,1.654,2.082,2.827,3.835,288.517,491.674,0.113
75,195.600,5.042,0.847,1.411,1.719,2.160,2.825,3.422,11.559,868.439,0.198
80,277.200,2.096,0.792,1.486,1.815,2.288,3.177,4.104,6.840,13.371,0.477
85,268.800,2.182,0.899,1.519,1.854,2.393,3.319,4.227,7.402,11.554,0.458
90,309.600,1.857,0.739,1.333,1.647,2.054,2.696,3.443,5.687,12.262,0.538
95,169.200,8.140,0.722,1.430,1.729,2.182,3.026,3.971,218.563,582.900,0.123
100,281.400,1.926,0.773,1.408,1.705,2.166,2.873,3.443,5.236,9.787,0.519
105,154.200,16.714,0.836,1.506,1.877,2.445,3.641,4.997,459.510,2113.475,0.060
110,284.600,2.236,0.792,1.520,1.874,2.474,3.597,4.659,7.612,13.578,0.447
115,276.200,2.193,0.771,1.479,1.844,2.423,3.503,4.579,7.442,16.067,0.456
120,203.200,4.753,0.820,1.555,1.869,2.469,3.463,5.008,126.603,357.853,0.210
125,276.000,2.307,0.849,1.577,1.954,2.439,3.452,5.058,9.382,15.324,0.434
130,97.000,6.031,0.941,1.656,2.104,2.714,3.699,5.059,145.446,491.824,0.166
135,266.200,2.279,0.932,1.598,1.961,2.570,3.587,4.446,7.167,11.510,0.439
140,261.400,2.387,0.878,1.598,1.971,2.598,3.730,5.127,9.138,15.159,0.419
145,274.000,2.247,0.833,1.518,1.878,2.408,3.209,4.263,7.567,62.539,0.445
150,254.400,2.865,0.790,1.449,1.763,2.225,2.972,3.806,6.824,245.692,0.349
155,66.200,48.371,0.761,1.481,1.910,2.508,3.695,28.146,1104.882,2892.784,0.021
160,298.800,1.849,0.753,1.408,1.702,2.080,2.661,3.108,4.611,6.730,0.541
165,276.200,1.935,0.788,1.398,1.700,2.139,2.881,3.627,5.896,11.704,0.517
170,285.600,2.016,0.786,1.461,1.796,2.217,2.998,3.648,6.116,9.158,0.496
175,272.200,2.276,0.840,1.500,1.875,2.340,3.254,4.013,7.960,89.101,0.439
180,140.000,20.031,0.879,1.558,1.929,2.544,3.896,5.523,1012.132,1231.923,0.050
185,204.800,3.460,0.835,1.406,1.745,2.251,2.917,3.337,4.697,1066.317,0.289
190,292.400,1.681,0.792,1.236,1.527,1.893,2.464,2.966,4.190,7.514,0.595
195,275.600,1.625,0.761,1.245,1.491,1.821,2.319,2.726,4.202,5.894,0.615
200,294.400,1.680,0.749,1.275,1.530,1.898,2.324,2.719,4.209,9.798,0.595
205,184.400,6.754,0.794,1.228,1.447,1.787,2.495,3.427,144.572,424.230,0.148
210,283.000,1.680,0.788,1.277,1.531,1.900,2.406,2.809,4.170,6.423,0.595
215,275.600,1.728,0.790,1.297,1.561,1.924,2.424,2.958,4.189,17.547,0.579
220,243.200,2.723,0.753,1.268,1.530,1.882,2.427,2.912,4.780,425.528,0.367
225,159.600,6.397,0.772,1.259,1.515,1.858,2.343,2.969,280.097,434.503,0.156
230,288.400,1.718,0.773,1.311,1.581,1.954,2.481,2.920,3.959,5.146,0.582
235,275.000,1.829,0.829,1.346,1.634,2.061,2.785,3.278,4.638,8.828,0.547
240,283.600,1.674,0.779,1.275,1.530,1.867,2.310,2.734,3.616,35.812,0.597
245,284.000,1.663,0.795,1.266,1.520,1.873,2.427,2.798,4.089,7.070,0.601
250,290.200,1.692,0.720,1.293,1.548,1.925,2.401,2.884,3.866,6.224,0.591
255,112.400,12.270,0.757,1.273,1.486,1.874,2.432,74.945,281.441,574.063,0.082
260,293.200,1.678,0.776,1.288,1.550,1.902,2.401,2.735,3.956,5.894,0.596
265,144.400,9.298,0.770,1.349,1.686,2.158,2.898,4.197,284.510,851.695,0.108
270,308.600,1.626,0.786,1.221,1.497,1.823,2.338,2.728,4.018,6.031,0.615
275,258.200,3.830,0.862,1.462,1.785,2.228,2.896,3.431,7.572,507.863,0.261
280,282.600,2.073,0.798,1.502,1.824,2.320,3.130,3.796,5.809,10.422,0.483
