Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,27609.200,1.155,0.309,0.660,0.790,0.986,1.429,3.926,7.369,40.762,0.866
5,27182.000,1.174,0.310,0.656,0.784,0.977,1.400,3.864,7.083,202.349,0.852
10,24127.400,1.324,0.285,0.663,0.802,1.003,1.436,3.832,7.052,583.754,0.755
15,8264.600,4.000,0.313,0.652,0.790,0.990,1.414,3.809,7.212,3808.213,0.250
20,28202.400,1.095,0.291,0.628,0.750,0.948,1.373,3.744,6.713,97.715,0.914
25,29934.600,1.067,0.316,0.628,0.751,0.937,1.349,3.615,6.322,37.247,0.937
30,28976.600,1.103,0.303,0.643,0.769,0.962,1.388,3.756,6.661,36.915,0.907
35,30570.200,1.045,0.292,0.607,0.735,0.933,1.364,3.524,6.089,36.598,0.957
40,17504.200,1.951,0.275,0.620,0.752,0.950,1.363,3.667,6.880,2261.896,0.513
45,17784.400,1.675,0.264,0.658,0.782,0.966,1.354,3.840,7.011,1189.973,0.597
50,28455.800,1.123,0.300,0.673,0.796,0.978,1.363,3.847,6.693,35.936,0.890
55,29082.200,1.099,0.309,0.665,0.788,0.969,1.350,3.671,6.411,32.870,0.910
60,28796.000,1.110,0.302,0.666,0.793,0.982,1.381,3.761,6.423,36.527,0.901
65,29287.200,1.091,0.314,0.660,0.785,0.971,1.364,3.664,6.224,30.801,0.916
70,15809.400,2.023,0.295,0.667,0.795,0.981,1.347,3.683,6.519,1826.174,0.494
75,19894.400,1.607,0.295,0.644,0.766,0.952,1.357,3.741,6.607,1586.864,0.622
80,28200.200,1.133,0.292,0.662,0.786,0.971,1.377,3.944,7.026,62.901,0.882
85,27268.200,1.172,0.293,0.688,0.813,0.999,1.405,4.061,7.275,37.745,0.853
90,29773.600,1.073,0.283,0.624,0.754,0.952,1.378,3.606,6.472,33.574,0.932
95,16950.200,1.887,0.303,0.707,0.848,1.052,1.511,3.990,7.318,1431.679,0.530
100,28452.000,1.123,0.305,0.675,0.805,0.997,1.413,3.728,6.490,35.929,0.890
105,15533.400,2.059,0.308,0.657,0.790,0.986,1.422,4.030,7.393,2137.117,0.486
110,27967.400,1.143,0.287,0.647,0.780,0.982,1.434,3.982,7.332,35.947,0.875
115,27799.000,1.150,0.274,0.661,0.795,0.994,1.429,3.953,7.321,46.135,0.870
120,19958.000,1.602,0.312,0.674,0.804,0.998,1.409,4.042,7.573,1430.158,0.624
125,26756.800,1.195,0.311,0.687,0.817,1.011,1.439,4.140,7.733,63.559,0.837
130,10460.000,3.056,0.313,0.664,0.787,0.985,1.417,4.361,8.556,3028.073,0.327
135,26332.600,1.214,0.312,0.699,0.826,1.014,1.434,4.278,7.869,45.397,0.824
140,26574.600,1.203,0.306,0.690,0.820,1.012,1.424,4.171,7.905,43.473,0.831
145,26863.800,1.190,0.305,0.692,0.820,1.009,1.422,4.036,7.279,79.291,0.841
150,26904.000,1.188,0.264,0.635,0.763,0.959,1.398,3.744,6.877,426.743,0.842
155,6777.000,4.719,0.312,0.611,0.740,0.957,1.439,3.908,8.302,3829.461,0.212
160,29349.200,1.089,0.302,0.654,0.777,0.962,1.345,3.682,6.406,25.320,0.918
165,28240.800,1.132,0.302,0.683,0.809,0.994,1.381,3.808,6.706,38.907,0.884
170,28238.400,1.132,0.279,0.672,0.798,0.985,1.386,3.825,6.837,50.035,0.884
175,27247.600,1.173,0.301,0.681,0.809,0.998,1.398,3.954,7.190,107.921,0.853
180,13989.600,2.374,0.306,0.668,0.794,0.987,1.405,4.126,8.032,2685.495,0.421
185,20632.800,1.490,0.303,0.655,0.786,0.986,1.410,3.809,6.687,1202.687,0.671
