Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,1954.800,5.362,1.902,3.753,4.565,5.965,8.272,10.431,16.883,40.762,0.186
5,1910.000,5.761,1.998,3.689,4.460,5.752,7.993,10.137,16.325,202.349,0.174
10,1700.400,7.556,1.904,3.633,4.396,5.698,7.917,10.544,103.193,583.754,0.132
15,579.000,41.108,1.512,3.629,4.362,5.717,8.078,11.437,1303.738,3808.213,0.024
20,1977.800,5.040,1.991,3.575,4.315,5.582,7.446,9.178,15.101,97.715,0.198
25,2128.000,4.682,1.882,3.428,4.084,5.221,6.951,8.571,12.896,37.247,0.214
30,2053.200,4.933,1.950,3.567,4.263,5.466,7.456,9.338,14.091,36.915,0.203
35,2186.200,4.546,1.747,3.340,3.988,5.084,6.676,8.108,12.953,36.598,0.220
40,1235.400,16.091,1.884,3.478,4.146,5.391,7.801,10.648,360.216,2261.896,0.062
45,1229.400,11.437,2.144,3.668,4.413,5.676,7.996,10.603,215.587,1189.973,0.087
50,1971.600,5.007,1.953,3.704,4.404,5.586,7.496,9.047,13.447,35.936,0.200
55,2018.600,4.780,1.887,3.524,4.179,5.325,7.135,8.704,12.873,32.870,0.209
60,1993.600,4.844,2.108,3.619,4.287,5.373,7.111,8.683,12.643,36.527,0.206
65,2040.800,4.687,1.759,3.514,4.138,5.190,6.852,8.336,12.204,30.801,0.213
70,1087.400,16.689,1.866,3.541,4.181,5.263,7.441,10.310,433.304,1826.174,0.060
75,1405.800,11.433,1.903,3.553,4.220,5.357,7.448,9.604,55.416,1586.864,0.087
80,1994.800,5.167,2.051,3.747,4.463,5.757,7.817,9.577,14.605,62.901,0.194
85,1917.600,5.349,2.149,3.870,4.628,5.968,8.123,10.001,15.176,37.745,0.187
90,2078.200,4.764,1.892,3.432,4.148,5.342,7.245,8.856,13.357,33.574,0.210
95,1173.200,13.905,1.992,3.810,4.604,5.921,8.281,10.973,320.206,1431.679,0.072
100,1984.600,4.849,2.097,3.559,4.258,5.401,7.239,8.877,13.130,35.929,0.206
105,1110.200,15.215,1.879,3.785,4.540,5.941,8.227,10.879,285.494,2137.117,0.066
110,1953.200,5.329,1.973,3.779,4.614,6.002,8.131,10.105,15.236,35.947,0.188
115,1933.000,5.285,1.904,3.771,4.569,5.944,8.168,9.908,14.879,46.135,0.189
120,1382.800,11.156,2.107,3.871,4.675,6.093,8.596,11.203,214.794,1430.158,0.090
125,1871.600,5.606,2.215,3.959,4.761,6.260,8.713,10.963,16.275,63.559,0.178
130,729.000,31.179,2.147,4.198,5.152,6.742,9.665,13.883,1050.525,3028.073,0.032
135,1845.400,5.756,2.231,4.104,4.910,6.429,8.913,11.011,16.517,45.397,0.174
140,1838.000,5.733,1.534,4.016,4.867,6.416,8.804,11.137,17.929,43.473,0.174
145,1902.600,5.485,2.046,3.837,4.608,5.911,8.092,10.175,16.864,79.291,0.182
150,1904.600,5.942,1.880,3.547,4.337,5.616,7.633,9.461,15.373,426.743,0.168
155,473.200,48.939,2.048,3.639,4.481,6.032,9.372,20.708,1207.809,3829.461,0.020
160,2039.600,4.774,1.922,3.536,4.198,5.378,7.112,8.587,12.499,25.320,0.209
165,1975.200,4.945,1.664,3.646,4.345,5.512,7.399,8.964,13.014,38.907,0.202
170,1972.800,5.056,1.987,3.655,4.366,5.636,7.629,9.494,14.220,50.035,0.198
175,1865.800,5.515,1.843,3.810,4.550,5.858,8.083,9.978,16.141,107.921,0.181
180,959.800,19.277,2.073,3.948,4.829,6.390,9.021,11.545,291.104,2685.495,0.052
185,1441.200,9.877,2.011,3.638,4.374,5.581,7.492,9.310,20.266,1202.687,0.101
190,2066.000,4.590,1.664,3.423,4.080,5.133,6.654,8.046,12.079,32.702,0.218
195,2029.800,4.531,1.932,3.414,4.023,5.040,6.572,7.944,11.484,37.538,0.221
200,1998.000,4.702,1.820,3.504,4.178,5.246,6.801,8.229,12.732,50.789,0.213
205,1233.000,13.974,1.873,3.384,4.021,5.096,6.957,9.841,347.500,1185.009,0.072
210,2019.600,4.591,1.889,3.470,4.101,5.112,6.690,7.888,11.658,28.403,0.218
215,1942.000,4.740,1.964,3.580,4.253,5.292,6.844,8.192,12.318,34.250,0.211
220,1750.200,9.037,1.857,3.473,4.116,5.144,6.732,8.191,15.750,2793.320,0.111
225,1169.200,12.640,1.914,3.370,4.015,5.129,6.894,9.027,284.327,2060.488,0.079
230,2003.400,4.605,1.948,3.506,4.139,5.166,6.564,7.857,11.131,27.264,0.217
235,1964.600,4.943,1.803,3.675,4.419,5.595,7.258,8.594,12.649,33.419,0.202
240,1997.000,4.743,2.018,3.521,4.153,5.161,6.760,8.187,13.404,42.911,0.211
245,2016.800,4.532,1.827,3.452,4.073,5.042,6.527,7.819,11.455,23.191,0.221
250,1992.800,4.695,1.912,3.579,4.210,5.254,6.760,8.023,11.403,26.350,0.213
255,856.800,23.967,1.882,3.372,3.991,5.029,7.526,70.653,577.799,2290.811,0.042
260,2021.200,4.553,1.934,3.467,4.103,5.103,6.606,7.789,11.215,21.919,0.220
265,1030.200,17.905,2.035,3.605,4.338,5.590,7.830,10.386,562.072,1876.120,0.056
270,2088.800,4.426,1.798,3.367,3.967,4.962,6.401,7.581,10.818,28.351,0.226
275,1726.200,7.014,1.813,3.653,4.379,5.560,7.359,9.290,18.079,704.483,0.143
280,1951.600,5.190,2.164,3.774,4.500,5.726,7.855,9.608,14.319,53.325,0.193
285,1929.200,5.413,2.041,3.886,4.684,6.018,8.260,10.213,15.630,39.507,0.185
290,1920.200,5.274,1.706,3.813,4.611,5.923,7.867,9.776,15.375,36.428,0.190
295,446.000,55.599,2.070,3.482,4.302,6.049,13.045,232.432,1581.346,3005.462,0.018
