Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,118.400,0.954,0.875,0.923,0.941,0.965,1.008,1.035,1.143,2.945,1.048
5,125.800,0.946,0.872,0.918,0.938,0.962,0.998,1.018,1.065,1.541,1.058
10,93.000,6.905,0.872,0.922,0.940,0.979,1.032,1.061,337.087,634.596,0.145
15,112.800,0.957,0.870,0.918,0.939,0.974,1.020,1.057,1.166,3.547,1.045
20,123.000,0.951,0.849,0.917,0.940,0.970,1.017,1.041,1.129,1.292,1.052
25,119.400,0.956,0.860,0.920,0.943,0.977,1.018,1.038,1.115,2.941,1.046
30,120.200,0.960,0.855,0.919,0.940,0.972,1.015,1.037,1.199,3.637,1.042
35,115.400,0.961,0.853,0.922,0.942,0.974,1.019,1.044,1.129,3.398,1.041
40,118.800,0.950,0.860,0.917,0.938,0.966,1.008,1.036,1.170,1.267,1.053
45,117.800,0.954,0.865,0.921,0.940,0.973,1.014,1.036,1.153,3.219,1.048
50,112.200,1.436,0.852,0.927,0.950,0.988,1.032,1.065,1.430,239.026,0.696
55,120.000,0.964,0.862,0.923,0.946,0.978,1.022,1.049,1.188,3.519,1.038
60,118.600,0.958,0.860,0.923,0.943,0.974,1.012,1.040,1.115,3.368,1.044
65,128.400,0.947,0.864,0.920,0.939,0.964,1.008,1.029,1.085,1.118,1.055
70,117.600,0.960,0.858,0.924,0.946,0.982,1.022,1.043,1.122,3.578,1.042
75,119.200,0.969,0.875,0.930,0.951,0.984,1.030,1.056,1.140,3.101,1.031
80,120.800,0.962,0.867,0.924,0.946,0.980,1.023,1.050,1.170,3.469,1.040
85,122.600,0.978,0.879,0.929,0.954,0.988,1.036,1.068,1.184,3.614,1.023
90,133.400,0.956,0.853,0.920,0.941,0.972,1.016,1.043,1.138,3.597,1.046
95,118.400,0.954,0.861,0.922,0.941,0.968,1.005,1.037,1.118,3.062,1.048
100,114.200,0.960,0.880,0.924,0.945,0.977,1.018,1.051,1.120,3.341,1.042
105,114.800,0.957,0.864,0.921,0.944,0.972,1.014,1.037,1.145,3.404,1.045
110,116.400,0.967,0.872,0.927,0.949,0.982,1.024,1.056,1.196,3.225,1.034
115,95.200,1.633,0.860,0.922,0.946,0.980,1.030,1.066,3.408,145.317,0.612
120,114.200,0.958,0.872,0.922,0.949,0.981,1.020,1.038,1.148,1.811,1.044
125,117.600,0.973,0.871,0.929,0.955,0.987,1.037,1.061,1.210,3.296,1.028
130,111.400,0.952,0.855,0.920,0.941,0.976,1.016,1.038,1.123,1.165,1.051
135,103.400,0.951,0.875,0.920,0.941,0.971,1.013,1.045,1.109,1.162,1.051
140,112.600,0.953,0.854,0.922,0.945,0.974,1.008,1.032,1.121,1.252,1.050
145,98.200,1.808,0.867,0.920,0.943,0.969,1.021,1.055,1.187,185.915,0.553
150,99.200,1.072,0.879,0.927,0.951,0.984,1.021,1.058,1.197,53.899,0.933
155,118.800,0.967,0.861,0.927,0.950,0.987,1.034,1.057,1.151,3.541,1.034
160,113.000,0.957,0.871,0.926,0.944,0.978,1.025,1.043,1.121,1.225,1.045
165,114.600,0.954,0.862,0.923,0.945,0.974,1.013,1.035,1.127,1.319,1.049
170,108.600,0.969,0.866,0.926,0.949,0.986,1.031,1.067,1.158,3.361,1.032
175,118.000,0.960,0.855,0.920,0.943,0.974,1.021,1.049,1.150,3.065,1.042
180,118.800,0.968,0.865,0.924,0.943,0.975,1.015,1.048,1.240,3.234,1.033
185,122.200,0.950,0.870,0.920,0.940,0.971,1.011,1.032,1.107,1.233,1.052
190,87.400,1.315,0.861,0.923,0.943,0.975,1.014,1.073,1.204,138.376,0.761
195,112.800,0.973,0.857,0.924,0.948,0.979,1.017,1.046,1.155,3.521,1.028
200,119.400,0.953,0.857,0.918,0.943,0.967,1.011,1.038,1.109,3.280,1.050
205,118.600,0.963,0.874,0.918,0.942,0.974,1.015,1.047,1.122,3.422,1.038
210,124.200,0.958,0.869,0.917,0.938,0.968,1.014,1.034,1.125,3.226,1.044
215,122.400,0.950,0.858,0.919,0.938,0.971,1.012,1.035,1.147,1.268,1.052
220,124.400,0.953,0.859,0.920,0.940,0.970,1.013,1.030,1.102,3.478,1.049
225,123.200,0.961,0.865,0.923,0.946,0.978,1.019,1.045,1.175,3.306,1.040
230,116.400,0.967,0.874,0.928,0.952,0.984,1.026,1.059,1.153,3.366,1.034
235,126.400,0.961,0.867,0.921,0.942,0.971,1.016,1.047,1.154,3.670,1.041
240,115.400,0.962,0.853,0.921,0.939,0.971,1.020,1.055,1.177,3.526,1.040
245,114.400,0.953,0.869,0.919,0.937,0.959,1.004,1.031,1.126,3.154,1.049
250,128.400,0.947,0.862,0.917,0.935,0.959,1.004,1.021,1.131,2.885,1.056
