Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,126.800,0.387,0.291,0.341,0.365,0.411,0.468,0.500,0.601,2.842,2.586
5,129.800,0.524,0.288,0.345,0.369,0.406,0.471,0.486,0.522,47.558,1.908
10,127.200,0.388,0.285,0.345,0.370,0.400,0.468,0.486,0.525,5.299,2.575
15,119.000,0.390,0.295,0.355,0.380,0.410,0.476,0.488,0.543,0.598,2.562
20,125.600,0.394,0.289,0.356,0.381,0.434,0.481,0.493,0.514,0.608,2.538
25,125.600,0.379,0.287,0.338,0.368,0.398,0.466,0.484,0.542,0.627,2.637
30,123.400,0.385,0.296,0.343,0.368,0.405,0.466,0.489,0.537,2.868,2.598
35,132.600,0.384,0.287,0.345,0.373,0.409,0.470,0.490,0.513,0.540,2.607
40,113.200,0.395,0.297,0.354,0.375,0.406,0.471,0.490,0.521,4.950,2.531
45,123.000,0.393,0.294,0.349,0.372,0.407,0.469,0.490,0.530,4.974,2.546
50,130.400,0.382,0.296,0.346,0.370,0.402,0.465,0.483,0.507,0.891,2.620
55,120.000,0.382,0.284,0.345,0.370,0.400,0.472,0.485,0.514,0.702,2.616
60,131.000,0.395,0.289,0.347,0.375,0.409,0.478,0.497,0.571,5.239,2.532
65,103.400,1.257,0.291,0.339,0.366,0.406,0.481,0.517,34.261,82.386,0.795
70,132.600,0.387,0.291,0.350,0.377,0.407,0.480,0.501,0.533,0.735,2.584
75,126.600,0.390,0.289,0.349,0.373,0.400,0.468,0.486,0.516,5.346,2.561
80,125.800,0.386,0.285,0.342,0.365,0.403,0.468,0.487,0.511,4.737,2.590
85,125.200,0.399,0.288,0.344,0.370,0.406,0.469,0.488,0.521,5.974,2.508
90,126.000,0.376,0.294,0.335,0.362,0.396,0.466,0.480,0.500,0.630,2.662
95,129.800,0.395,0.295,0.349,0.375,0.413,0.479,0.498,0.527,5.454,2.531
100,129.400,0.377,0.293,0.333,0.362,0.407,0.470,0.488,0.520,0.617,2.650
105,142.400,0.379,0.288,0.339,0.371,0.404,0.458,0.482,0.518,0.551,2.637
110,121.000,0.383,0.285,0.347,0.369,0.410,0.469,0.489,0.510,0.681,2.610
115,122.000,0.394,0.293,0.350,0.372,0.403,0.471,0.488,0.520,5.659,2.541
120,124.400,0.413,0.290,0.352,0.377,0.422,0.482,0.503,0.608,5.343,2.420
125,131.600,0.378,0.284,0.336,0.366,0.396,0.467,0.485,0.516,0.637,2.649
130,126.400,0.378,0.287,0.339,0.367,0.398,0.465,0.488,0.513,0.575,2.645
135,124.000,0.387,0.291,0.340,0.367,0.394,0.463,0.482,0.517,5.556,2.582
140,124.200,0.380,0.289,0.341,0.367,0.402,0.469,0.486,0.514,0.675,2.632
145,126.000,0.380,0.293,0.342,0.367,0.398,0.467,0.488,0.507,0.686,2.632
150,120.800,0.384,0.287,0.346,0.371,0.403,0.473,0.488,0.530,1.028,2.603
155,130.600,0.389,0.295,0.352,0.378,0.410,0.476,0.491,0.528,0.657,2.570
160,126.800,0.382,0.294,0.343,0.369,0.405,0.466,0.485,0.504,0.597,2.618
165,136.800,0.380,0.295,0.342,0.366,0.403,0.463,0.483,0.511,0.536,2.632
170,128.800,0.385,0.289,0.338,0.368,0.400,0.462,0.477,0.512,5.085,2.595
175,118.200,0.383,0.291,0.344,0.371,0.403,0.464,0.486,0.520,0.654,2.610
180,119.600,0.404,0.284,0.347,0.373,0.423,0.480,0.515,0.648,4.908,2.475
185,121.400,0.389,0.300,0.350,0.375,0.416,0.481,0.503,0.537,0.584,2.568
190,125.200,0.390,0.291,0.354,0.379,0.413,0.481,0.496,0.518,0.534,2.565
195,120.400,0.396,0.290,0.339,0.368,0.403,0.463,0.493,0.526,5.258,2.528
200,123.400,0.382,0.289,0.343,0.371,0.402,0.470,0.482,0.513,0.586,2.618
205,130.400,0.384,0.285,0.340,0.370,0.413,0.475,0.492,0.527,0.598,2.604
210,133.400,0.388,0.287,0.341,0.368,0.399,0.470,0.487,0.519,5.689,2.579
215,131.400,0.372,0.285,0.334,0.359,0.395,0.457,0.482,0.503,0.526,2.690
220,127.600,0.541,0.281,0.332,0.362,0.395,0.464,0.481,0.514,101.137,1.849
225,128.800,0.397,0.280,0.348,0.372,0.413,0.483,0.501,0.562,5.269,2.521
230,124.400,0.385,0.287,0.347,0.371,0.410,0.471,0.488,0.516,0.580,2.594
235,127.200,0.388,0.288,0.344,0.369,0.403,0.467,0.486,0.509,4.889,2.578
240,126.800,0.384,0.283,0.340,0.370,0.421,0.473,0.492,0.570,0.632,2.605
245,125.400,0.400,0.288,0.344,0.372,0.410,0.477,0.491,0.547,5.142,2.501
250,129.200,0.378,0.289,0.336,0.367,0.400,0.468,0.484,0.510,0.591,2.647
255,127.400,0.390,0.281,0.340,0.369,0.409,0.466,0.485,0.509,5.578,2.567
260,128.000,0.378,0.286,0.338,0.364,0.399,0.471,0.485,0.513,0.564,2.645
265,131.400,0.382,0.286,0.333,0.362,0.396,0.463,0.482,0.514,5.135,2.617
270,129.000,0.391,0.295,0.343,0.372,0.410,0.477,0.496,0.540,5.189,2.556
275,129.000,0.384,0.284,0.346,0.371,0.405,0.472,0.490,0.514,0.606,2.606
280,126.800,0.385,0.286,0.339,0.366,0.396,0.466,0.481,0.518,5.712,2.596
285,128.600,0.380,0.294,0.340,0.367,0.403,0.464,0.482,0.516,0.879,2.630
290,124.200,0.380,0.284,0.341,0.369,0.403,0.465,0.486,0.515,0.569,2.629
295,126.200,0.390,0.294,0.342,0.368,0.406,0.470,0.488,0.544,5.640,2.564
